# Time-averaged data for fix msdout
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4] v_twopoint v_fitslope
0         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000 1666666666666666496.0000000000
1000         1.0059914324         1.1140251216         1.0897239406         3.2097404946         0.0005349567         0.0005778878
2000         1.7790102811         1.9323148297         1.7731820727         5.4845071835         0.0004570423         0.0004305860
3000         2.1177196303         2.1995891933         2.2643017573         6.5816105809         0.0003656450         0.0003559157
4000         2.4009252686         3.1218688584         2.8841990009         8.4069931279         0.0003502914         0.0003196884
5000         2.8596791193         3.3656770840         2.9274042368         9.1527604401         0.0003050920         0.0002855201
6000         2.9250175955         3.5052655073         3.2452742283         9.6755573312         0.0002687655         0.0002470755
7000         3.3884190878         3.5919418722         3.5769014595        10.5572624196         0.0002513634         0.0002250890
8000         3.7570856034         4.0206238496         3.8388680132        11.6165774662         0.0002420120         0.0002079838
9000         3.6468785895         4.4368525805         4.3235461300        12.4072773000         0.0002297644         0.0001958369
10000         3.2693055066         4.7810650592         4.2932423390        12.3436129048         0.0002057269         0.0001830602
11000         3.5184833688         5.2002924412         4.4058132095        13.1245890195         0.0001988574         0.0001698334
12000         4.0791731623         5.3921712993         4.9790422092        14.4503866708         0.0002006998         0.0001641436
13000         4.0561845076         5.8491229671         5.1825525425        15.0878600172         0.0001934341         0.0001591825
14000         4.0839385976         5.5510668154         5.2412946494        14.8763000624         0.0001770988         0.0001525501
15000         3.7529917233         5.6204989397         4.9887866492        14.3622773123         0.0001595809         0.0001430111
16000         4.3735436055         6.0190490590         4.9028190319        15.2954116964         0.0001593272         0.0001337322
17000         4.5831151191         5.9716996711         5.4180840229        15.9728988131         0.0001565970         0.0001285775
18000         5.0895265967         5.7273348969         5.3940196014        16.2108810950         0.0001501008         0.0001227944
19000         5.2018596986         6.0146032007         5.3993780805        16.6158409798         0.0001457530         0.0001180247
20000         5.2049539560         6.1368082974         5.7672038244        17.1089660778         0.0001425747         0.0001142021
21000         5.2124636219         6.4447410908         6.4715123917        18.1287171044         0.0001438787         0.0001114639
22000         6.0592385477         6.7937082126         6.6097264007        19.4626731610         0.0001474445         0.0001105090
23000         6.0132540246         7.1214992410         6.7217330299        19.8564862954         0.0001438876         0.0001100230
24000         6.2542532661         6.9150409097         6.4333515609        19.6026457367         0.0001361295         0.0001088122
