# Time-averaged data for fix msdout
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4] v_twopoint v_fitslope
0         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000 1666666666666666496.0000000000
1000         1.3010675991         1.2334922621         1.6280621343         4.1626219955         0.0006937703         0.0007264784
2000         1.8773731426         1.6812744546         2.4908723690         6.0495199663         0.0005041267         0.0005240517
3000         1.9040493767         2.2737487429         2.7261353018         6.9039334214         0.0003835519         0.0003626890
4000         2.3498750706         2.6591188408         3.4974589686         8.5064528799         0.0003544355         0.0002996204
5000         2.9519151717         2.7114741309         3.9849594640         9.6483487666         0.0003216116         0.0002759233
6000         4.0059797185         3.3377395128         4.1715917168        11.5153109480         0.0003198697         0.0002582618
7000         4.3474781673         3.3956605416         4.5982668134        12.3414055222         0.0002938430         0.0002525566
8000         4.3407117400         3.5135204277         4.7455064440        12.5997386118         0.0002624946         0.0002355763
9000         4.6920348621         3.3095118745         5.0298876316        13.0314343681         0.0002413229         0.0002128856
10000         5.7770117032         4.1775984920         6.2693023729        16.2239125681         0.0002703985         0.0002106967
11000         5.5830567083         4.7662436773         6.6065285158        16.9558289014         0.0002569065         0.0002133571
12000         5.7277541330         4.9732114383         6.2960729849        16.9970385562         0.0002360700         0.0002085520
13000         5.9647124307         4.7755483666         7.3304271343        18.0706879315         0.0002316755         0.0002023503
14000         5.5703343465         5.0764250036         7.4199112087        18.0666705587         0.0002150794         0.0001950428
15000         5.8627452768         5.7139174952         7.8093205331        19.3859833051         0.0002153998         0.0001893257
16000         5.9990460822         5.3152074358         8.0926866832        19.4069402012         0.0002021556         0.0001828271
17000         5.9926862323         5.6247183651         8.1202645905        19.7376691878         0.0001935066         0.0001752511
18000         5.7314688363         5.9107161099         8.0175089805        19.6596939267         0.0001820342         0.0001669372
19000         5.5057599448         5.1273712010         7.8662204022        18.4993515480         0.0001622750         0.0001568985
20000         6.4079416601         6.5231705437         8.0358344222        20.9669466260         0.0001747246         0.0001491246
21000         7.0029180951         6.4175154780         8.2081696737        21.6286032467         0.0001716556         0.0001440349
22000         6.5384763175         6.8938639164         7.5451913603        20.9775315943         0.0001589207         0.0001390535
23000         6.3629022727         7.1870348372         7.7916554539        21.3415925639         0.0001546492         0.0001335540
24000         6.8368596994         6.5570546990         8.1302669575        21.5241813559         0.0001494735         0.0001286799
25000         6.7093074502         6.9346009070         7.5667064869        21.2106148441         0.0001414041         0.0001238862
26000         7.0501623195         7.6427188380         8.5584503638        23.2513315213         0.0001490470         0.0001201302
27000         6.9741349418         7.3432017622         8.5525819913        22.8699186953         0.0001411723         0.0001169039
28000         6.9043129098         8.2211779185         9.5117832753        24.6372741036         0.0001466504         0.0001142725
29000         7.6849215357         7.7017967263         9.1994362611        24.5861545231         0.0001412997         0.0001128195
30000         7.8891049117         7.7842663545         9.5081527489        25.1815240151         0.0001398974         0.0001112119
31000         7.2502767944         8.6234354715         9.2167525123        25.0904647781         0.0001348950         0.0001091035
32000         7.1609888593         8.4513534808         8.5943249560        24.2066672961         0.0001260764         0.0001061671
33000         8.0743968699         8.5466086307         9.2720706954        25.8930761959         0.0001307731         0.0001035284
