# Time-averaged data for fix msdout
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4] v_twopoint v_fitslope
0         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000 1666666666666666496.0000000000
1000         1.9426006520         1.6196228349         1.9965349508         5.5587584377         0.0009264597         0.0009599816
2000         3.4045722181         3.3017251488         3.4886489051        10.1949462720         0.0008495789         0.0008903533
3000         4.5082361041         5.2467134377         4.8459027746        14.6008523164         0.0008111585         0.0007974088
4000         6.1521997119         6.9252090688         5.9244768592        19.0018856398         0.0007917452         0.0007802956
5000         7.6657167190         6.6851687109         5.5626499676        19.9135353975         0.0006637845         0.0006991197
6000         7.5405537215         7.6126169016         5.9603928345        21.1135634576         0.0005864879         0.0006169341
7000         7.6417121885         7.7866989632         6.0633737614        21.4917849131         0.0005117092         0.0005251245
8000         8.5308668583         7.4245688606         7.0869796044        23.0424153233         0.0004800503         0.0004649929
9000         8.9684672353         8.3524076720         7.0376280085        24.3585029158         0.0004510834         0.0004148072
10000        10.4018298176         7.9475765647         8.7442505362        27.0936569184         0.0004515609         0.0003874396
11000        10.5935122397         8.8832460858        10.8586902344        30.3354485598         0.0004596280         0.0003772589
12000        10.9354735552         9.8730625468        12.1117177903        32.9202538922         0.0004572257         0.0003740794
13000        12.0955608273        10.1889957681        11.2503028376        33.5348594331         0.0004299341         0.0003708892
14000        14.7973519765         9.5564690479        10.6472191171        35.0010401415         0.0004166790         0.0003614582
15000        15.1853514831        10.4617626859        10.8888924736        36.5360066426         0.0004059556         0.0003514850
16000        14.6411103172        11.4898809373        11.6318853761        37.7628766306         0.0003933633         0.0003445494
17000        16.1936033768        13.6762548359        12.8393213709        42.7091795836         0.0004187174         0.0003417214
18000        16.0968790433        14.7303374880        14.1231519856        44.9503685169         0.0004162071         0.0003454205
19000        16.6306803872        15.8337253101        14.1770784709        46.6414841682         0.0004091358         0.0003464371
20000        19.1634355429        18.3000083292        15.3104537937        52.7738976657         0.0004397825         0.0003529047
21000        18.9287616061        19.4191363808        13.2172631506        51.5651611374         0.0004092473         0.0003583055
22000        20.2220902080        20.4659626554        14.8842407257        55.5722935891         0.0004210022         0.0003601709
23000        19.8732230892        19.2480248767        14.6067508234        53.7279987893         0.0003893333         0.0003621191
24000        20.3848115919        16.7246466282        14.6792787596        51.7887369797         0.0003596440         0.0003539712
25000        19.4373315908        16.8972115630        17.0277768446        53.3623199984         0.0003557488         0.0003440848
26000        20.7115406786        16.5034675851        17.9601109445        55.1751192082         0.0003536867         0.0003367349
27000        22.5041873095        17.5194970396        18.2582512292        58.2819355783         0.0003597650         0.0003309270
28000        22.9581966869        19.2995517233        19.7664138374        62.0241622476         0.0003691914         0.0003286709
29000        23.1464157606        20.0722691786        20.8995601827        64.1182451219         0.0003684957         0.0003270922
30000        25.2348309093        18.7447375104        20.7821680719        64.7617364916         0.0003597874         0.0003256834
31000        25.3000132626        20.7477819694        20.3782995771        66.4260948091         0.0003571295         0.0003242989
32000        24.4921436601        19.7268057376        21.6680535416        65.8870029393         0.0003431615         0.0003211340
33000        23.9766484761        21.5178171268        22.2198560239        67.7143216268         0.0003419915         0.0003168482
34000        24.3477098472        20.6013284031        23.6875914346        68.6366296848         0.0003364541         0.0003137321
35000        25.0732458772        19.9431139692        24.0369137151        69.0532735615         0.0003288251         0.0003100653
36000        24.5126305509        21.3117724090        21.7872871543        67.6116901142         0.0003130171         0.0003049313
37000        25.8602133463        21.3177082656        20.8591777683        68.0370993802         0.0003064734         0.0002989887
38000        27.5661766168        22.8299201060        19.6353759162        70.0314726390         0.0003071556         0.0002930477
39000        29.1773102909        24.2268461501        20.1307605555        73.5349169965         0.0003142518         0.0002902833
40000        30.8401660958        27.4171641717        20.1596711015        78.4170013690         0.0003267375         0.0002883271
41000        33.0254169064        27.6461894603        21.0229056841        81.6945120508         0.0003320915         0.0002879873
42000        31.0601860725        26.4256848219        19.6766783797        77.1625492741         0.0003062006         0.0002866455
43000        30.5899683282        26.4715974854        20.4778615707        77.5394273843         0.0003005404         0.0002829605
44000        31.9340314320        23.6741358533        24.0212611258        79.6294284111         0.0003016266         0.0002796135
45000        36.1635793020        22.4294046630        25.8824655647        84.4754495297         0.0003128720         0.0002780910
46000        36.5332811809        23.2678273083        26.2472175995        86.0483260888         0.0003117693         0.0002772241
47000        39.8862263424        25.1319564235        28.5337245924        93.5519073583         0.0003317444         0.0002781953
48000        44.0912389533        24.2967023560        29.0429905993        97.4309319086         0.0003383018         0.0002801216
49000        43.8100869610        24.5697968768        30.3699483898        98.7498322276         0.0003358838         0.0002822536
50000        42.3771623544        24.1149038930        32.0415168678        98.5335831151         0.0003284453         0.0002839395
51000        42.9715255900        27.4000921648        31.3873382480       101.7589560029         0.0003325456         0.0002848968
52000        43.4474279576        28.6707517396        32.0213917321       104.1395714293         0.0003337807         0.0002870786
53000        46.3447150470        27.8550536127        29.8492067814       104.0489754410         0.0003271980         0.0002880606
54000        47.0447514008        25.4926269886        33.4070691727       105.9444475621         0.0003269890         0.0002890569
55000        47.4889413066        24.8352079209        32.2925266404       104.6166758679         0.0003170202         0.0002892416
56000        47.5000866006        28.7980222521        33.2928895765       109.5909984292         0.0003261637         0.0002893116
57000        49.4551481554        31.6501729356        33.4555291568       114.5608502479         0.0003349732         0.0002903196
