# Time-averaged data for fix msdout
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4] v_twopoint v_fitslope
0         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000 1666666666666666496.0000000000
1000         2.1663511241         2.9635880135         2.7206846529         7.8506237905         0.0013084373         0.0014491258
2000         3.3775777994         4.6015433833         6.2517959076        14.2309170903         0.0011859098         0.0013060732
3000         5.1020625073         4.6417920618         9.7140229872        19.4578775563         0.0010809932         0.0010466591
4000         6.9149069489         4.9044588493        10.0082008239        21.8275666221         0.0009094819         0.0009354159
5000         8.8996610406         5.9054819431        12.0177923716        26.8229353553         0.0008940978         0.0008397447
6000         9.4594576247         6.7067704111        12.3641309282        28.5303589640         0.0007925100         0.0007799244
7000        11.6361390270         8.4312885034        11.7052618785        31.7726894089         0.0007564926         0.0007023738
8000        14.5422149152        10.8740208099        11.7662356686        37.1824713936         0.0007746348         0.0006935490
9000        15.3095508882         8.9711216060        13.3846976487        37.6653701429         0.0006975069         0.0006738810
10000        14.2368159530         8.4006919778        14.5367705390        37.1742784698         0.0006195713         0.0006197845
11000        15.3541886777         9.3012965458        18.0088458605        42.6643310839         0.0006464293         0.0005750696
12000        16.7471735720         9.8275496370        20.2856986609        46.8604218699         0.0006508392         0.0005713428
13000        17.9751779961         9.8189909574        23.4580181293        51.2521870827         0.0006570793         0.0005687803
14000        16.6563969374        11.1320153778        28.2398663663        56.0282786814         0.0006670033         0.0005710580
15000        19.5852735179        14.5470615877        31.7918625849        65.9241976905         0.0007324911         0.0005859048
16000        21.9130955529        20.8280579108        38.7010324684        81.4421859320         0.0008483561         0.0006332162
17000        25.3378728193        27.1077582718        38.8617867943        91.3074178854         0.0008951708         0.0006940870
18000        27.4331598184        32.5407531816        38.8458576829        98.8197706829         0.0009149979         0.0007468220
19000        34.2397957928        32.7056575813        40.8757138961       107.8211672701         0.0009457997         0.0007982823
20000        33.4639583129        31.6095468963        43.3710612638       108.4445664730         0.0009037047         0.0008349472
21000        35.4010858685        34.4343110623        42.7446617968       112.5800587276         0.0008934925         0.0008617701
22000        37.4467700817        42.5190166843        42.6988725601       122.6646593261         0.0009292777         0.0008772144
23000        40.8291124055        50.0975279692        47.3921500548       138.3187904294         0.0010023101         0.0009076137
24000        41.9109521355        57.1473431056        51.6346987353       150.6929939764         0.0010464791         0.0009451797
25000        43.8101163354        59.1377629606        57.3035321147       160.2514114107         0.0010683427         0.0009811548
26000        45.2208076156        57.3885588441        57.7698862857       160.3792527454         0.0010280721         0.0010089234
27000        44.2119005184        55.0030965165        57.3801468754       156.5951439104         0.0009666367         0.0010203961
28000        43.4493568582        52.7679460033        57.8681929210       154.0854957825         0.0009171756         0.0010152025
29000        43.3887331886        54.4356393733        54.2799873527       152.1043599146         0.0008741630         0.0010049455
30000        45.2772350523        54.7117204864        54.9372099371       154.9261654758         0.0008607009         0.0009887198
31000        49.6527507961        56.2304178226        55.8111506664       161.6943192852         0.0008693243         0.0009756553
32000        52.1508485439        55.1544132057        54.0845799652       161.3898417148         0.0008405721         0.0009609129
33000        57.5735889700        54.1997417675        52.2012820536       163.9746127911         0.0008281546         0.0009461494
34000        56.9727528592        52.9933144101        52.2404645458       162.2065318151         0.0007951301         0.0009292501
35000        53.3652917944        59.1799763729        51.3122213786       163.8574895459         0.0007802738         0.0009100354
36000        53.0649034181        60.3950385435        50.7247896634       164.1847316250         0.0007601145         0.0008893838
37000        55.7668109175        61.8010627467        52.5948695890       170.1627432531         0.0007664988         0.0008716646
