# Time-averaged data for fix msdout
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4] v_twopoint v_fitslope
0         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000 1666666666666666496.0000000000
1000         2.7156097721         2.1449741211         2.2541094681         7.1146933613         0.0011857822         0.0012602982
2000         5.1756996877         3.9931487171         4.8696774657        14.0385258705         0.0011698772         0.0012422348
3000         6.6342181584         5.7834283361         7.2423037862        19.6599502807         0.0010922195         0.0011442650
4000         7.1819380488         7.2370068263         8.5048476830        22.9237925581         0.0009551580         0.0010009526
5000         8.9306004707         8.9446847496        10.5418033344        28.4170885546         0.0009472363         0.0009200826
6000        10.4944631336        10.8366707995        11.5274930215        32.8586269545         0.0009127396         0.0008889105
7000        13.2213437413        11.8843087676        12.4152703819        37.5209228907         0.0008933553         0.0008588155
8000        15.3349965621        13.5347159927        14.6116965930        43.4814091478         0.0009058627         0.0008492866
9000        17.7358365753        15.1318329475        16.6292006263        49.4968701491         0.0009166087         0.0008571185
10000        19.2881683483        17.5624245288        18.3915882381        55.2421811152         0.0009207030         0.0008678851
11000        20.6106079752        18.0870394864        19.2971459618        57.9947934235         0.0008787090         0.0008630660
12000        21.7500351475        19.1384962032        20.1835199873        61.0720513380         0.0008482229         0.0008475979
13000        24.2023520677        20.0799717738        19.7543805723        64.0367044137         0.0008209834         0.0008265562
14000        26.1008535942        22.8693694695        20.7039987538        69.6742218175         0.0008294550         0.0008107200
15000        28.7338799619        26.0839735913        21.8254261460        76.6432796992         0.0008515920         0.0008051837
16000        30.5744327422        28.6883242339        22.3590569037        81.6218138798         0.0008502272         0.0008064131
17000        31.0366868194        30.9755987838        23.9306341545        85.9429197577         0.0008425776         0.0008071832
18000        32.6457866200        31.6046205492        24.9858974253        89.2363045945         0.0008262621         0.0008051750
19000        33.2465829893        34.2031843984        25.7695326812        93.2193000688         0.0008177132         0.0007987461
20000        35.6873812847        35.9851030080        26.9580792028        98.6305634955         0.0008219214         0.0007950681
21000        37.1681724585        35.7174563672        29.3766317884       102.2622606141         0.0008116052         0.0007928336
22000        38.6821793368        37.5642817684        31.3522315633       107.5986926686         0.0008151416         0.0007878138
23000        39.2710365325        39.6850082732        34.5244952445       113.4805400502         0.0008223228         0.0007877420
24000        39.9703806386        39.5781296625        36.5505664389       116.0990767400         0.0008062436         0.0007854346
25000        43.3925864571        42.0811799634        38.1179806008       123.5917470213         0.0008239450         0.0007850535
26000        44.5710198669        43.2225005281        40.6334221881       128.4269425831         0.0008232496         0.0007884763
27000        47.2590220843        44.2985554976        42.3055480115       133.8631255934         0.0008263156         0.0007901611
28000        49.9876990411        46.0712950476        43.3112618998       139.3702559886         0.0008295849         0.0007927549
29000        51.3422891194        46.5751903129        46.0455809183       143.9630603506         0.0008273739         0.0007949426
30000        51.7806042669        48.4634681733        47.5535474806       147.7976199208         0.0008210979         0.0007967826
31000        55.4034682755        48.5536167135        51.6080626357       155.5651476247         0.0008363718         0.0007986765
32000        56.5644685909        49.5411848397        53.4780935185       159.5837469491         0.0008311653         0.0008015819
33000        57.3867488422        50.9404215606        55.4466849961       163.7738553989         0.0008271407         0.0008026753
34000        58.3822444401        51.9969208615        54.1573467838       164.5365120855         0.0008065515         0.0008024525
35000        58.3791879828        54.2593836035        54.4485785574       167.0871501437         0.0007956531         0.0007983207
36000        62.2371593382        56.0919659104        57.2085123095       175.5376375580         0.0008126742         0.0007959008
37000        63.9246987629        58.4751840698        57.5670318138       179.9669146465         0.0008106618         0.0007953630
38000        63.8573428374        58.5304137986        58.5833238390       180.9710804751         0.0007937328         0.0007935900
39000        64.6322689593        60.8985203451        62.4970547941       188.0278440986         0.0008035378         0.0007919407
40000        65.9928625838        64.4441655537        64.4865991831       194.9236273206         0.0008121818         0.0007915181
41000        67.7482215403        66.3602749130        67.5589620101       201.6674584634         0.0008197864         0.0007925218
42000        72.9966541307        66.6043381563        70.1934141967       209.7944064836         0.0008325175         0.0007943474
43000        72.3164467541        69.0039284930        72.7882340053       214.1086092524         0.0008298783         0.0007974597
44000        75.0472044628        68.3126558472        73.5817090640       216.9415693739         0.0008217484         0.0007988873
45000        74.2335734741        69.8476603605        74.1350910567       218.2163248913         0.0008082086         0.0007991208
46000        77.6329249684        67.8420367568        73.7333382020       219.2082999272         0.0007942330         0.0007975529
47000        80.8781948352        70.0207868039        75.3074196548       226.2064012939         0.0008021504         0.0007965629
48000        82.8434453157        69.1378764871        75.5869379277       227.5682597306         0.0007901676         0.0007948547
49000        83.5479653225        73.6363287083        75.8295466366       233.0138406673         0.0007925641         0.0007927922
50000        84.9052070012        73.8623334347        77.1066427650       235.8741832009         0.0007862473         0.0007900887
51000        83.9073129688        76.5782903076        76.9433763644       237.4289796408         0.0007759117         0.0007872513
52000        87.4592405693        75.8499496863        79.6107649197       242.9199551753         0.0007785896         0.0007845716
53000        90.4364787280        78.4365640685        82.7064242451       251.5794670416         0.0007911304         0.0007829146
54000        91.1329842877        79.3056525212        80.9751666156       251.4138034244         0.0007759685         0.0007808609
55000        93.0365760429        79.7918696861        85.0433250112       257.8717707403         0.0007814296         0.0007786754
56000        96.7135075083        81.0957208548        86.6250111241       264.4342394872         0.0007870067         0.0007776411
57000        99.2981946834        82.3514772218        89.4888411719       271.1385130771         0.0007928027         0.0007769119
58000       100.4487610959        84.0114998884        92.8138870372       277.2741480216         0.0007967648         0.0007766673
59000       102.6019725924        85.4793333452        96.7420867441       284.8233926816         0.0008045859         0.0007776307
60000       105.1989327647        86.3684753936       101.3700792516       292.9374874099         0.0008137152         0.0007791270
61000       108.1129826809        86.7458892025       104.7887637933       299.6476356767         0.0008187094         0.0007812473
62000       108.9304769501        88.8804613623       106.7504773306       304.5614156430         0.0008187135         0.0007835359
63000       108.2327009446        88.4838757405       107.6285326060       304.3451092911         0.0008051458         0.0007848661
64000       110.9196935381        91.5039015156       109.7315095085       312.1551045622         0.0008129039         0.0007858042
65000       112.3951631189        94.7503936032       110.9285745481       318.0741312702         0.0008155747         0.0007871482
66000       113.1968630580        94.1803799214       114.0704766751       321.4477196545         0.0008117367         0.0007884697
67000       114.3994940712        94.9044543739       115.8801283830       325.1840768280         0.0008089156         0.0007894838
68000       113.7903536400        96.6162862809       116.7231727974       327.1298127183         0.0008017888         0.0007900734
69000       118.7327905666        96.9233689655       120.1873140838       335.8434736159         0.0008112161         0.0007906743
70000       120.7989652402        99.4295480026       121.4952898406       341.7238030834         0.0008136281         0.0007915131
71000       125.6787986162        97.8170556723       122.2458757812       345.7417300697         0.0008116003         0.0007923845
72000       123.9909631203       100.2711845884       121.6450706940       345.9072184027         0.0008007112         0.0007927144
73000       128.2076331391        99.5403013420       123.7978578459       351.5457923269         0.0008026160         0.0007923014
74000       125.9785908590       103.6680238469       128.5398191960       358.1864339020         0.0008067262         0.0007926652
75000       130.1241100538       103.5412269904       130.6356435311       364.3009805753         0.0008095577         0.0007931180
76000       135.0164854602       105.5960658055       132.6359075282       373.2484587938         0.0008185273         0.0007939585
77000       136.4602909441       107.3657307589       133.4884290811       377.3144507841         0.0008166979         0.0007953518
78000       135.1539870245       107.7582054000       134.9812658487       377.8934582732         0.0008074647         0.0007959749
79000       137.2562007236       110.4611441239       134.2024762976       381.9198211451         0.0008057380         0.0007961582
80000       138.1007474174       111.7622208507       138.2418839600       388.1048522282         0.0008085518         0.0007963884
81000       141.4124917482       113.1157735185       140.2947922405       394.8230575072         0.0008123931         0.0007967807
82000       145.5399989841       114.7138688108       142.9393569215       403.1932247164         0.0008194984         0.0007977536
83000       147.8133512131       116.1387948426       146.4506617545       410.4028078102         0.0008241020         0.0007989264
84000       153.7700735036       118.6845591233       149.4287854076       421.8834180344         0.0008370703         0.0008007046
85000       150.1575204757       122.1298855461       152.3467635554       424.6341695772         0.0008326160         0.0008026651
86000       151.1291161513       125.2590987919       155.5081316742       431.8963466174         0.0008370084         0.0008045620
87000       153.0729371916       123.1387148170       158.2062691104       434.4179211190         0.0008322182         0.0008062405
88000       155.4437161389       122.3267549775       163.6042467920       441.3747179084         0.0008359370         0.0008077992
89000       158.2073404678       125.6049513131       162.1579221461       445.9702139269         0.0008351502         0.0008092532
90000       156.2234168194       128.7510726800       166.8054707918       451.7799602911         0.0008366296         0.0008108640
91000       157.4691017996       129.4282216511       167.1353910856       454.0327145363         0.0008315617         0.0008121086
92000       158.4924371944       130.1747826983       168.6767541360       457.3439740286         0.0008285217         0.0008133323
93000       161.3568377575       132.2001524565       168.3848255657       461.9418157797         0.0008278527         0.0008143480
94000       162.0796663388       134.9644337177       164.4481427404       461.4922427969         0.0008182487         0.0008150401
95000       162.7385234521       134.5927557810       170.7889748625       468.1202540956         0.0008212636         0.0008152986
