# Time-averaged data for fix msdout
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4] v_twopoint v_fitslope
0         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000 1666666666666666496.0000000000
1000         1.8782929613         2.2627821612         1.7483435447         5.8894186672         0.0009815698         0.0010623097
2000         3.1223963639         4.1707353756         2.6111935651         9.9043253046         0.0008253604         0.0008790824
3000         3.3482635868         4.8917473944         3.6889937991        11.9290047804         0.0006627225         0.0006907041
4000         4.4851716343         4.6972678362         4.5467286315        13.7291681020         0.0005720487         0.0005338214
5000         5.4971100137         5.4720502224         5.1428663048        16.1120265409         0.0005370676         0.0004939920
6000         5.3434688238         6.7016094361         5.6948377716        17.7399160315         0.0004927754         0.0004430315
7000         5.8899748125         6.4913278154         6.2740121623        18.6553147901         0.0004441742         0.0004106516
8000         6.7418866997         7.1127112617         6.6795731968        20.5341711581         0.0004277952         0.0003738147
9000         7.0826685277         6.4991248462         7.2187759330        20.8005693069         0.0003851957         0.0003489390
10000         7.2725897541         7.4375479587         7.7137376011        22.4238753139         0.0003737313         0.0003196319
11000         6.4134948437         7.4954188051         9.2302691816        23.1391828304         0.0003505937         0.0003039114
12000         6.6424838116         7.0436022217        10.0631834199        23.7492694533         0.0003298510         0.0002828622
13000         7.8158293865         7.2338811591        10.6790799233        25.7287904690         0.0003298563         0.0002685751
14000         8.1163146910         8.2696851286         9.9625382181        26.3485380378         0.0003136731         0.0002595394
15000         8.1696815646         9.0809520161        11.8506231683        29.1012567490         0.0003233473         0.0002539843
16000         7.8324487603        10.3238400923        12.0927835155        30.2490723680         0.0003150945         0.0002516285
17000         8.0035352635         9.3897504862        13.2351327854        30.6284185351         0.0003002786         0.0002477236
18000         9.6866721598         9.7344582074        14.1974355365        33.6185659037         0.0003112830         0.0002454456
19000        11.2332043954         9.7154249228        14.9779579601        35.9265872783         0.0003151455         0.0002463025
20000        11.9258067768        12.3962710679        14.9028943116        39.2249721564         0.0003268748         0.0002505993
