# Time-averaged data for fix msdout
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4] v_twopoint v_fitslope
0         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000 1666666666666666496.0000000000
1000         2.1612028679         2.8565713451         1.8023323799         6.8201065928         0.0011366844         0.0011745902
2000         4.4756187987         6.4897666553         3.6349489919        14.6003344459         0.0012166945         0.0013144967
3000         5.9450141780         9.2525184962         5.1548024830        20.3523351572         0.0011306853         0.0011852637
4000         8.0209553763        11.7193698356         6.3749856576        26.1153108695         0.0010881380         0.0011204113
5000         9.7695298281        13.4686904712         8.1701508356        31.4083711349         0.0010469457         0.0010700027
6000        11.9976617490        13.9256265295         9.8946212349        35.8179095134         0.0009949419         0.0010205271
7000        15.2577079741        14.8008323732        11.3003846017        41.3589249491         0.0009847363         0.0009698404
8000        17.2890614109        16.5342683350        13.6551405048        47.4784702507         0.0009891348         0.0009589234
9000        19.3950828864        18.6482516789        15.3147885561        53.3581231214         0.0009881134         0.0009473444
10000        19.0134699166        20.1917096996        16.7263061379        55.9314857541         0.0009321914         0.0009325385
11000        20.1480007573        22.8502755217        18.3771997042        61.3754759831         0.0009299315         0.0009134929
12000        20.9915306041        24.0978753982        19.9312743129        65.0206803151         0.0009030650         0.0008961896
13000        22.2462587676        24.9490552383        21.0510657332        68.2463797391         0.0008749536         0.0008752744
14000        23.8820329289        24.3636657359        22.1249637539        70.3706624187         0.0008377460         0.0008480210
15000        26.1772901146        25.6124929037        23.7958325322        75.5856155505         0.0008398402         0.0008244669
16000        27.5283966682        26.4090629037        27.0462429180        80.9837024899         0.0008435802         0.0008140202
17000        28.0062087563        27.7578968417        28.1521568951        83.9162624931         0.0008227085         0.0008023377
18000        29.7853654444        28.8205664276        28.3941550427        87.0000869147         0.0008055564         0.0007885095
19000        29.7406319518        30.3869277148        28.9930837854        89.1206434519         0.0007817600         0.0007725320
20000        29.4547013340        31.8710649522        31.9095065958        93.2352728820         0.0007769606         0.0007582055
21000        31.5026739899        32.7061848656        32.6903396844        96.8991985399         0.0007690413         0.0007465435
22000        32.7539959272        33.0212643259        33.0144326548        98.7896929080         0.0007484068         0.0007332735
