# Time-averaged data for fix msdout
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4] v_twopoint v_fitslope
0         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000 1666666666666666496.0000000000
1000         1.5202276500         1.7293078780         1.4176572788         4.6671928068         0.0007778655         0.0008247444
2000         2.8495514465         2.3656407576         2.8648404125         8.0800326165         0.0006733361         0.0006971165
3000         3.7021785698         3.3762095722         3.4111925713        10.4895807133         0.0005827545         0.0005688964
4000         4.6749930541         4.3249975048         4.0722219600        13.0722125189         0.0005446755         0.0005120230
5000         5.1236767392         4.5355661302         4.8895121891        14.5487550585         0.0004849585         0.0004749010
6000         4.9199442549         4.7363655986         5.2039311304        14.8602409839         0.0004127845         0.0004207811
7000         5.2445629564         5.1136925507         6.2112853166        16.5695408237         0.0003945129         0.0003706624
8000         6.2351223612         5.8860748429         6.6965244900        18.8177216941         0.0003920359         0.0003447479
9000         7.2444378245         6.1279533746         6.2287507661        19.6011419651         0.0003629841         0.0003275757
10000         8.2765591560         6.5557889362         7.5460654593        22.3784135515         0.0003729736         0.0003176634
11000         8.0871434439         7.6206429502         8.2890593992        23.9968457933         0.0003635886         0.0003180879
12000         7.9717133752         6.9932618602         7.9388514659        22.9038267014         0.0003181087         0.0003033786
13000         7.4059834324         6.4768182618         7.8598465638        21.7426482581         0.0002787519         0.0002809959
14000         7.8653572319         7.2528127383         9.4696786721        24.5878486423         0.0002927125         0.0002608888
15000         8.2692197879         7.6229913190         9.5423779225        25.4345890293         0.0002826065         0.0002499841
16000         8.3138266506         7.1337143570         9.5334709685        24.9810119761         0.0002602189         0.0002372310
17000         9.0735593805         7.1144661821         9.3465419335        25.5345674960         0.0002503389         0.0002227152
18000         8.6309991526         7.4094963721        10.7153957851        26.7558913098         0.0002477397         0.0002119859
19000         8.9276083062         8.2053326718        12.0774750154        29.2104159934         0.0002562317         0.0002059413
20000         8.9210397235         9.0222715055        12.3935452018        30.3368564309         0.0002528071         0.0002029197
21000         9.1792591455         9.7385869462        13.9877414210        32.9055875127         0.0002611555         0.0002017976
22000        10.3841841800        10.0786548488        14.5995340670        35.0623730958         0.0002656240         0.0002034933
23000        10.2538703247         9.5998566252        15.8559404157        35.7096673657         0.0002587657         0.0002050291
24000         9.9684308156         9.5162828857        17.3422620903        36.8269757916         0.0002557429         0.0002059509
25000         9.1240326978         8.9848837452        17.3732717600        35.4821882029         0.0002365479         0.0002041852
26000         9.7528306054         8.7606687610        17.2140922921        35.7275916586         0.0002290230         0.0002012836
27000         9.8963020864         8.9258172986        17.4936914030        36.3158107880         0.0002241717         0.0001974990
28000         9.9819433409         8.7519208836        18.7527419929        37.4866062175         0.0002231346         0.0001939349
29000        10.8216664531         9.5955855993        19.6468666291        40.0641186815         0.0002302536         0.0001917863
30000        11.8808062492         9.7680404967        21.5503149317        43.1991616777         0.0002399953         0.0001921572
31000        13.4705801758        11.2588333782        21.6612484294        46.3906619834         0.0002494122         0.0001944600
32000        13.8397410203        12.3542942666        21.6091540777        47.8031893647         0.0002489749         0.0001970369
33000        13.9392158237        11.7160632723        22.0743427243        47.7296218203         0.0002410587         0.0001990198
34000        15.4534474660        11.5395491410        21.5186991524        48.5116957595         0.0002378024         0.0001999999
35000        16.9310009089        12.3287949104        20.7698080637        50.0296038829         0.0002382362         0.0002005573
36000        17.3262938254        12.7917606662        21.7138058567        51.8318603483         0.0002399623         0.0002012812
37000        16.7030213095        14.4422730260        21.4226799640        52.5679742995         0.0002367927         0.0002021549
38000        17.8086484895        14.8128291417        22.3054772105        54.9269548417         0.0002409077         0.0002032607
39000        19.0337868475        14.8643373681        22.7428328661        56.6409570817         0.0002420554         0.0002043838
40000        19.1449021611        15.6083030348        24.1162966140        58.8695018100         0.0002452896         0.0002061492
41000        20.0366788010        17.3355111165        24.3897768677        61.7619667852         0.0002510649         0.0002084622
42000        21.0035415606        17.8231128941        26.9465315326        65.7731859874         0.0002610047         0.0002116122
43000        21.1278309670        19.1441362588        26.7403535586        67.0123207845         0.0002597377         0.0002147782
44000        23.0548571297        19.2714106453        27.5955999696        69.9218677445         0.0002648556         0.0002184002
45000        23.7518651384        19.8539054755        28.4795241335        72.0852947474         0.0002669826         0.0002215208
46000        23.6603327934        19.7956075764        27.7771729028        71.2331132726         0.0002580910         0.0002239092
47000        23.0233619438        19.4638457837        27.4669470355        69.9541547631         0.0002480644         0.0002254394
48000        21.5580197984        22.2812568727        29.3672088060        73.2064854772         0.0002541892         0.0002262263
49000        20.6332688719        21.7190620503        30.8739688752        73.2262997973         0.0002490690         0.0002275035
50000        23.1385537424        20.1293095162        30.9889856338        74.2568488925         0.0002475228         0.0002280196
51000        22.8786458498        21.0602823451        31.5234342930        75.4623624879         0.0002466090         0.0002283903
52000        22.4988008315        20.8304970744        32.1263981930        75.4556960989         0.0002418452         0.0002285843
53000        23.1688272102        21.0082701503        31.5773829088        75.7544802694         0.0002382216         0.0002281275
54000        23.9240154850        22.9676444017        32.3982628508        79.2899227376         0.0002447220         0.0002280546
55000        24.9979221523        22.4185402161        33.5369770342        80.9534394026         0.0002453135         0.0002285823
56000        24.0741552754        23.0207840464        32.7351283511        79.8300676729         0.0002375895         0.0002283998
57000        24.1058686520        23.5555956038        32.0611254967        79.7225897524         0.0002331070         0.0002277514
58000        25.1391321103        24.7988454387        32.6548561821        82.5928337311         0.0002373357         0.0002267950
59000        25.6413927134        26.5870564522        33.5012037703        85.7296529359         0.0002421742         0.0002267314
60000        25.4751659025        25.4602274575        33.8996868348        84.8350801948         0.0002356530         0.0002267313
61000        26.5983617075        25.2128830451        35.0123780581        86.8236228108         0.0002372230         0.0002263872
62000        27.6626021998        27.1066678441        35.0546773519        89.8239473958         0.0002414622         0.0002263401
63000        28.4113923851        27.7130474419        34.6214185342        90.7458583611         0.0002400684         0.0002264889
64000        27.8223752600        26.9453220290        34.7281183663        89.4958156553         0.0002330620         0.0002262988
65000        30.8465628843        25.3833319937        37.8475071914        94.0774020695         0.0002412241         0.0002259454
66000        30.6272969948        25.4497291492        36.7124707976        92.7894969416         0.0002343169         0.0002259033
67000        32.5866463068        26.1928150360        38.0058431022        96.7853044450         0.0002407595         0.0002257955
68000        37.1775234522        26.7656927976        39.0927076158       103.0359238656         0.0002525390         0.0002267343
69000        37.6266821459        23.9298413445        39.5115700590       101.0680935494         0.0002441258         0.0002275549
70000        37.8876359691        25.1833186100        38.4515573404       101.5225119195         0.0002417203         0.0002278582
71000        38.8041811705        25.6958808436        38.8351162575       103.3351782717         0.0002425708         0.0002280753
72000        37.7627314475        26.7554302039        36.6482039920       101.1663656433         0.0002341814         0.0002279520
73000        39.2859338337        25.6419935130        38.9622154168       103.8901427635         0.0002371921         0.0002277602
74000        37.6685311227        25.8542977198        40.1467705554       103.6695993979         0.0002334901         0.0002274712
75000        36.2696794423        26.9647820941        42.1793412150       105.4138027514         0.0002342529         0.0002271888
76000        39.3539734932        26.7584238135        41.0178737629       107.1302710696         0.0002349348         0.0002270596
77000        41.1641030199        26.4627535533        41.7914148579       109.4182714311         0.0002368361         0.0002267881
78000        41.2741243866        26.2087408442        43.4476593247       110.9305245555         0.0002370310         0.0002267061
79000        41.2167480097        26.8041397519        44.0813095044       112.1021972660         0.0002365025         0.0002267677
80000        44.4588760700        26.4059273048        45.0181226699       115.8829260448         0.0002414228         0.0002268762
81000        46.9167519013        24.7358115564        45.4089205097       117.0614839675         0.0002408673         0.0002274310
82000        46.1839230290        24.7331977063        44.7221369666       115.6392577019         0.0002350391         0.0002275487
83000        42.4482443768        25.5242075413        43.8018862040       111.7743381221         0.0002244465         0.0002269429
84000        46.9181539453        28.2425649117        45.2596703642       120.4203892212         0.0002389293         0.0002266270
85000        45.4471769298        27.2753551884        43.0809717929       115.8035039111         0.0002270657         0.0002264433
86000        46.4268974520        28.4923659715        42.6661617457       117.5854251692         0.0002278787         0.0002258204
