# Time-averaged data for fix msdout
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4] v_twopoint v_fitslope
0         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000 1666666666666666496.0000000000
1000         1.6973166315         1.1109596544         1.3685120556         4.1767883414         0.0006961314         0.0007337783
2000         2.3928609050         2.0462075736         2.3440555497         6.7831240283         0.0005652603         0.0005734505
3000         2.7431855659         3.1742480409         2.9223739471         8.8398075539         0.0004911004         0.0004681268
4000         4.0845377456         4.0341222016         3.3541847128        11.4728446599         0.0004780352         0.0004243510
5000         4.2886462669         5.2589010434         4.2399709105        13.7875182208         0.0004595839         0.0004198428
6000         5.9465385758         5.8367263895         4.7390347173        16.5222996825         0.0004589528         0.0004160627
7000         6.0550731928         6.5859755679         4.8660522879        17.5071010486         0.0004168357         0.0003989331
8000         7.1751770610         6.2162053150         4.6278302393        18.0192126153         0.0003754003         0.0003767142
9000         6.7876936554         7.0532483235         5.0382726866        18.8792146655         0.0003496151         0.0003475998
10000         7.2461977499         7.8915460226         5.6341445683        20.7718883408         0.0003461981         0.0003271567
11000         7.8558235598         8.9672621282         6.3253198399        23.1484055279         0.0003507334         0.0003158056
12000         8.7171844953         9.9378334433         6.0888703236        24.7438882622         0.0003436651         0.0003122742
13000         9.3809970057        10.4101343175         6.2730327487        26.0641640720         0.0003341559         0.0003030696
14000         9.3665411963        11.6667839530         5.4878762174        26.5212013668         0.0003157286         0.0002955518
15000         9.1947029357        11.1239973337         5.6939307801        26.0126310495         0.0002890292         0.0002831030
16000         9.6881323342        11.3780455328         5.0306514767        26.0968293437         0.0002718420         0.0002672211
17000         9.7293146994        11.5823400326         4.8940289854        26.2056837174         0.0002569185         0.0002517729
18000         9.9065113115        11.3145519113         5.8216176194        27.0426808422         0.0002503952         0.0002372118
19000        10.9066340373        12.9542812465         5.3212808924        29.1821961762         0.0002559842         0.0002279128
20000        11.4788493961        12.9086043801         5.6961059872        30.0835597634         0.0002506963         0.0002211351
