62.5 17.9768 5.10313 11.2852 1.58847 (count: 6300)
78.125 20.3811 5.72138 12.9266 1.7332 (count: 6280)
93.75 23.0104 6.35669 14.8015 1.85217 (count: 6260)
109.375 25.4867 6.91068 16.5985 1.97753 (count: 6240)
125 28.0322 7.44274 18.5186 2.07089 (count: 6220)
140.625 30.0243 7.76854 20.1017 2.15402 (count: 6200)
156.25 32.6335 8.35663 22.0461 2.23076 (count: 6180)
171.875 34.9162 8.89042 23.7001 2.32563 (count: 6160)
187.5 36.9336 9.34504 25.1616 2.42694 (count: 6140)
203.125 39.0127 9.77326 26.7399 2.49952 (count: 6120)
218.75 41.1274 10.2232 28.3156 2.5886 (count: 6100)
234.375 43.0542 10.605 29.8007 2.64845 (count: 6080)
250 44.9558 11.0515 31.1804 2.72397 (count: 6060)
265.625 46.8438 11.4005 32.6046 2.83871 (count: 6040)
281.25 48.7011 11.6861 34.1017 2.91334 (count: 6020)
296.875 50.6735 11.9768 35.7007 2.99598 (count: 6000)
312.5 52.5252 12.1733 37.3031 3.04889 (count: 5980)
328.125 54.2207 12.3546 38.7541 3.11202 (count: 5960)
343.75 55.4341 12.4894 39.7802 3.16446 (count: 5940)
359.375 56.7547 12.5946 40.9424 3.21773 (count: 5920)
375 58.5702 12.8213 42.4266 3.32228 (count: 5900)
390.625 54.0717 11.2576 39.8744 2.93974 (count: 220)
781.25 114.153 19.5288 89.8182 4.806 (count: 200)
1171.88 147.928 20.6631 121.095 6.16923 (count: 180)
1562.5 174.01 22.689 144.164 7.15771 (count: 160)
1953.12 199.681 25.3614 166.379 7.94055 (count: 140)
2343.75 224.206 27.6705 187.748 8.78765 (count: 120)
2734.38 255.804 32.3513 213.132 10.3212 (count: 100)
3125 308.616 35.6592 260.015 12.9419 (count: 80)
3515.62 354.949 34.8718 305.586 14.4913 (count: 60)
3906.25 445.254 23.6105 404.285 17.3585 (count: 40)
4296.88 486.733 21.8774 448.201 16.6542 (count: 20)
