0.1 0.0410108 0.0406815 0.0412796 0.0410715 (count: 3.99592e+06)
0.125 0.0614652 0.0606702 0.062114 0.0616113 (count: 3.9959e+06)
0.15 0.0843509 0.0827896 0.0856689 0.0845941 (count: 3.99588e+06)
0.175 0.108817 0.106139 0.111198 0.109112 (count: 3.99586e+06)
0.2 0.134094 0.129926 0.138048 0.134307 (count: 3.99584e+06)
0.225 0.15953 0.153501 0.165688 0.1594 (count: 3.99582e+06)
0.25 0.184606 0.176372 0.193719 0.183729 (count: 3.9958e+06)
0.275 0.208946 0.198209 0.221873 0.206754 (count: 3.99578e+06)
0.3 0.232305 0.218837 0.250002 0.228075 (count: 3.99576e+06)
0.325 0.254564 0.238211 0.278052 0.247427 (count: 3.99574e+06)
0.35 0.275705 0.256399 0.306041 0.264676 (count: 3.99572e+06)
0.375 0.295795 0.273551 0.334029 0.279806 (count: 3.9957e+06)
0.4 0.314958 0.289871 0.362101 0.292903 (count: 3.99568e+06)
0.425 0.333355 0.305594 0.390339 0.304132 (count: 3.99566e+06)
0.45 0.351162 0.320958 0.418811 0.313719 (count: 3.99564e+06)
0.475 0.368556 0.336182 0.44756 0.321926 (count: 3.99562e+06)
0.5 0.385695 0.351453 0.476598 0.329035 (count: 3.9956e+06)
0.525 0.402713 0.366912 0.505903 0.335325 (count: 3.99558e+06)
0.55 0.419711 0.382645 0.535426 0.341063 (count: 3.99556e+06)
0.575 0.436754 0.398684 0.56509 0.346487 (count: 3.99554e+06)
0.6 0.45387 0.415008 0.594801 0.351799 (count: 3.99552e+06)
0.625 0.470189 0.430933 0.623386 0.356249 (count: 159820)
1.25 0.815361 0.71976 1.22652 0.499803 (count: 159800)
1.875 0.998688 0.880469 1.54473 0.570864 (count: 159780)
2.5 1.12707 1.01447 1.75212 0.614611 (count: 159760)
3.125 1.23179 1.10639 1.94269 0.6463 (count: 159740)
3.75 1.33408 1.19866 2.12786 0.675711 (count: 159720)
4.375 1.43155 1.28805 2.30514 0.701459 (count: 159700)
5 1.51989 1.36993 2.4664 0.723345 (count: 159680)
5.625 1.60543 1.45434 2.61953 0.742407 (count: 159660)
6.25 1.68818 1.53282 2.76941 0.762306 (count: 159640)
6.875 1.76779 1.60645 2.91601 0.780913 (count: 159620)
7.5 1.84455 1.67712 3.05804 0.798486 (count: 159600)
8.125 1.9171 1.74409 3.19311 0.81409 (count: 159580)
8.75 1.98823 1.80727 3.32666 0.830767 (count: 159560)
9.375 2.05942 1.87014 3.46112 0.847 (count: 159540)
10 2.12839 1.93207 3.59029 0.862792 (count: 159520)
10.625 2.19508 1.99383 3.71144 0.879979 (count: 159500)
11.25 2.26067 2.05381 3.83364 0.894574 (count: 159480)
11.875 2.32561 2.11263 3.95839 0.905819 (count: 159460)
12.5 2.39012 2.17264 4.07911 0.918611 (count: 159440)
13.125 2.45641 2.23174 4.20296 0.934538 (count: 159420)
13.75 2.52272 2.2904 4.32797 0.949802 (count: 159400)
14.375 2.58882 2.35041 4.45226 0.96378 (count: 159380)
15 2.65337 2.40586 4.57734 0.976921 (count: 159360)
15.625 2.72121 2.48406 4.67779 1.00178 (count: 6360)
31.25 4.0399 3.60197 7.27259 1.24515 (count: 6340)
46.875 5.03765 4.32684 9.35817 1.42796 (count: 6320)
62.5 5.99227 5.10313 11.2852 1.58847 (count: 6300)
78.125 6.79371 5.72138 12.9266 1.7332 (count: 6280)
93.75 7.67012 6.35669 14.8015 1.85217 (count: 6260)
109.375 8.49556 6.91068 16.5985 1.97753 (count: 6240)
125 9.34407 7.44274 18.5186 2.07089 (count: 6220)
140.625 10.0081 7.76854 20.1017 2.15402 (count: 6200)
156.25 10.8778 8.35663 22.0461 2.23076 (count: 6180)
171.875 11.6387 8.89042 23.7001 2.32563 (count: 6160)
187.5 12.3112 9.34504 25.1616 2.42694 (count: 6140)
203.125 13.0042 9.77326 26.7399 2.49952 (count: 6120)
218.75 13.7091 10.2232 28.3156 2.5886 (count: 6100)
234.375 14.3514 10.605 29.8007 2.64845 (count: 6080)
250 14.9853 11.0515 31.1804 2.72397 (count: 6060)
265.625 15.6146 11.4005 32.6046 2.83871 (count: 6040)
281.25 16.2337 11.6861 34.1017 2.91334 (count: 6020)
296.875 16.8912 11.9768 35.7007 2.99598 (count: 6000)
312.5 17.5084 12.1733 37.3031 3.04889 (count: 5980)
328.125 18.0736 12.3546 38.7541 3.11202 (count: 5960)
343.75 18.478 12.4894 39.7802 3.16446 (count: 5940)
359.375 18.9182 12.5946 40.9424 3.21773 (count: 5920)
375 19.5234 12.8213 42.4266 3.32228 (count: 5900)
390.625 18.0239 11.2576 39.8744 2.93974 (count: 220)
781.25 38.051 19.5288 89.8182 4.806 (count: 200)
1171.88 49.3092 20.6631 121.095 6.16923 (count: 180)
1562.5 58.0034 22.689 144.164 7.15771 (count: 160)
1953.12 66.5602 25.3614 166.379 7.94055 (count: 140)
2343.75 74.7353 27.6705 187.748 8.78765 (count: 120)
2734.38 85.2681 32.3513 213.132 10.3212 (count: 100)
3125 102.872 35.6592 260.015 12.9419 (count: 80)
3515.62 118.316 34.8718 305.586 14.4913 (count: 60)
3906.25 148.418 23.6105 404.285 17.3585 (count: 40)
4296.88 162.244 21.8774 448.201 16.6542 (count: 20)
