140.625 64.2901 7.82878 54.076 2.38525 (count: 310)
156.25 71.1958 8.68437 60.0382 2.4732 (count: 309)
171.875 78.3547 9.39948 66.3035 2.65165 (count: 308)
187.5 84.163 10.2052 71.2366 2.72119 (count: 307)
203.125 89.7492 10.3531 76.6227 2.77338 (count: 306)
218.75 95.0546 10.4873 81.5316 3.03572 (count: 305)
234.375 99.8071 10.3226 86.4152 3.06939 (count: 304)
250 104.663 10.5383 90.9026 3.2217 (count: 303)
265.625 109.862 10.6213 96.0686 3.1725 (count: 302)
281.25 114.794 11.3691 100.117 3.30803 (count: 301)
296.875 121.174 11.4201 106.519 3.23533 (count: 300)
312.5 125.756 10.6085 111.959 3.18838 (count: 299)
328.125 131.923 10.5388 118.275 3.10912 (count: 298)
343.75 135.496 10.0835 122.273 3.13997 (count: 297)
359.375 140.333 9.73345 127.48 3.11983 (count: 296)
375 147.263 9.5441 134.589 3.12956 (count: 295)
390.625 140.946 10.3762 127.493 3.07655 (count: 11)
781.25 332.56 10.482 318.773 3.3059 (count: 10)
1171.88 697.793 15.2423 680.266 2.28496 (count: 9)
1562.5 1177.5 4.89905 1169.39 3.2134 (count: 8)
1953.12 1726.07 7.09386 1713.78 5.19609 (count: 7)
2343.75 2309.14 3.12178 2301.41 4.6074 (count: 6)
2734.38 3053.23 18.7159 3030.22 4.29245 (count: 5)
3125 3911.21 10.897 3893.1 7.21595 (count: 4)
3515.62 4517.75 11.0295 4502.16 4.55355 (count: 3)
3906.25 5695.11 0.41543 5690.9 3.79262 (count: 2)
4296.88 6202.99 35.4593 6158.13 9.40104 (count: 1)
