140.625 33.3586 7.61777 22.6391 3.10175 (count: 310)
156.25 36.3706 7.88582 25.2999 3.18486 (count: 309)
171.875 39.4239 8.8746 27.2245 3.3248 (count: 308)
187.5 41.4238 8.99071 28.9385 3.49462 (count: 307)
203.125 44.1045 9.18022 31.1723 3.75208 (count: 306)
218.75 46.1838 9.29476 33.0496 3.83942 (count: 305)
234.375 48.2585 9.33643 34.8011 4.12097 (count: 304)
250 50.7473 9.32082 37.101 4.32545 (count: 303)
265.625 52.9347 9.26603 39.2566 4.41206 (count: 302)
281.25 54.5754 9.16886 40.911 4.49557 (count: 301)
296.875 55.7821 9.36164 41.8187 4.60172 (count: 300)
312.5 57.9178 9.32518 43.9388 4.65373 (count: 299)
328.125 59.4066 8.96123 45.8164 4.62896 (count: 298)
343.75 61.7712 9.22603 47.7437 4.8015 (count: 297)
359.375 64.1981 9.42588 49.8325 4.9397 (count: 296)
375 65.7734 9.53312 51.1539 5.08639 (count: 295)
390.625 67.4502 5.55072 56.4148 5.48463 (count: 11)
781.25 132.139 5.92026 118.961 7.25781 (count: 10)
1171.88 179.91 7.91187 161.175 10.8229 (count: 9)
1562.5 280.481 9.16082 262.197 9.12386 (count: 8)
1953.12 410.457 9.133 388.893 12.4312 (count: 7)
2343.75 454.843 8.78497 434.409 11.6481 (count: 6)
2734.38 465.85 11.2051 436.223 18.4222 (count: 5)
3125 576.934 16.8146 536.093 24.0267 (count: 4)
3515.62 740.291 18.433 688.258 33.5994 (count: 3)
3906.25 641.55 14.8092 604.189 22.5518 (count: 2)
4296.88 241.75 13.091 211.832 16.8272 (count: 1)
