# Time-averaged data for fix msdout
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4] v_twopoint v_fitslope
0         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000 1666666666666666496.0000000000
1000         2.5595729451         2.8839143863         2.2557880583         7.6992753897         0.0012832126         0.0013412711
2000         6.1696139244         5.2049034916         4.8132691082        16.1877865243         0.0013489822         0.0014266666
3000         9.7864130529         7.7398387400         7.0463708999        24.5726226928         0.0013651457         0.0013887869
4000        14.0087290662         9.5976986151         9.7254192838        33.3318469652         0.0013888270         0.0014285258
5000        14.5321939428        11.4220046104        12.3191789167        38.2733774699         0.0012757792         0.0013652637
6000        15.6470656597        12.4385312490        14.6515359435        42.7371328523         0.0011871426         0.0012666766
7000        16.8136192847        13.8144316320        16.7752698563        47.4033207730         0.0011286505         0.0011776544
8000        21.8030768418        14.1054150941        19.8716624253        55.7801543611         0.0011620865         0.0011303153
9000        23.8796427459        15.6164445671        21.1022150470        60.5983023600         0.0011221908         0.0011056332
10000        25.3747855392        15.7203367404        22.4169916091        63.5121138888         0.0010585352         0.0010678767
11000        25.6534587537        16.9126599967        24.4597880211        67.0259067716         0.0010155440         0.0010198865
12000        29.1778931640        18.3849589802        25.8031693625        73.3660215067         0.0010189725         0.0009878307
13000        31.3102505022        20.3171228511        25.7472389000        77.3746122532         0.0009919822         0.0009655771
14000        33.3778100463        21.1857805205        25.9810243854        80.5446149522         0.0009588645         0.0009389129
15000        34.9585897705        22.4759899206        27.2900919607        84.7246716517         0.0009413852         0.0009166611
16000        35.6408511014        24.1479673066        27.3031670578        87.0919854658         0.0009072082         0.0008924450
17000        37.7003237847        26.8576373465        29.9135814512        94.4715425825         0.0009261916         0.0008742492
18000        39.9995465535        28.6649648227        31.0231524873        99.6876638634         0.0009230339         0.0008614488
19000        40.5623981633        31.6107124401        30.9362258540       103.1093364574         0.0009044679         0.0008543763
20000        39.6245476426        31.8301201062        31.1486740400       102.6033417888         0.0008550278         0.0008387600
21000        43.1319014023        32.0418676982        32.0132451347       107.1870142353         0.0008506906         0.0008184177
22000        46.9070143489        34.5843200541        32.9978513697       114.4891857727         0.0008673423         0.0008081531
23000        48.5979612975        37.0387581540        34.1202645203       119.7569839718         0.0008678042         0.0008020745
24000        47.9060892270        41.3756249739        35.9594128614       125.2411270623         0.0008697300         0.0007971454
25000        50.1253670934        40.9644516707        38.7431829491       129.8330017132         0.0008655533         0.0007969995
26000        47.6793111747        40.1895725710        38.7344809190       126.6033646647         0.0008115600         0.0007885360
