# Time-averaged data for fix msdout
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4] v_twopoint v_fitslope
0         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000 1666666666666666496.0000000000
1000         2.2908515643         2.2804992572         2.2304531100         6.8018039315         0.0011336340         0.0012159762
2000         4.4243925550         4.2932657773         4.2686379787        12.9862963109         0.0010821914         0.0011556488
3000         5.9102475989         6.0542807538         5.9659836123        17.9305119650         0.0009961396         0.0010436284
4000         7.3066225962         8.2012898636         6.8605241591        22.3684366189         0.0009320182         0.0009311128
5000         9.1391179080         9.2046712367         8.3280680372        26.6718571819         0.0008890619         0.0008787524
6000        10.4821788982        10.0708031136         9.7131521015        30.2661341133         0.0008407259         0.0008283649
7000        12.4768251700        10.8503145280        11.6500509596        34.9771906576         0.0008327903         0.0007994648
8000        13.9082455041        11.4049592362        13.3361724318        38.6493771722         0.0008051954         0.0007762935
9000        15.3562518768        13.5315328195        14.4186291240        43.3064138203         0.0008019706         0.0007605260
10000        17.4118230665        15.5367685170        15.8126384066        48.7612299900         0.0008126872         0.0007561730
11000        19.0859996126        17.3266241893        16.7517490117        53.1643728136         0.0008055208         0.0007586592
12000        21.1959668733        18.9808718543        17.7575165111        57.9343552387         0.0008046438         0.0007593340
13000        21.8653901902        19.5443702648        18.8506201425        60.2603805975         0.0007725690         0.0007542351
14000        22.8418078918        20.6888739737        20.3244785804        63.8551604458         0.0007601805         0.0007410670
15000        24.4351310299        21.4058622177        22.3328070875        68.1738003351         0.0007574867         0.0007317272
16000        26.4740910484        23.1514523801        23.8264213548        73.4519647834         0.0007651246         0.0007294107
17000        27.2959948000        25.0630624637        23.2618790926        75.6209363563         0.0007413817         0.0007252105
18000        27.4657157196        25.6947780725        24.2285080049        77.3890017970         0.0007165648         0.0007141156
19000        28.7137276356        26.6746805269        25.8841839694        81.2725921319         0.0007129175         0.0007027960
20000        29.8716493270        27.3032312822        27.3113144011        84.4861950103         0.0007040516         0.0006936518
21000        29.9028110308        28.1529575462        28.7191958979        86.7749644749         0.0006886902         0.0006826336
22000        31.9449184883        30.0366542236        29.2569986375        91.2385713494         0.0006912013         0.0006729695
23000        32.6863353021        31.0261540655        31.2616725038        94.9741618714         0.0006882186         0.0006657144
24000        35.0091351840        32.7035062183        32.9989172071       100.7115586095         0.0006993858         0.0006617090
25000        35.6507742389        33.9941260519        35.0974632961       104.7423635868         0.0006982824         0.0006597225
26000        36.9487668845        35.7154349400        36.8152959407       109.4794977652         0.0007017917         0.0006587205
27000        37.9614776377        38.4752076898        37.7134108115       114.1500961390         0.0007046302         0.0006592580
28000        38.5092109368        40.8915360207        37.7203436173       117.1210905748         0.0006971493         0.0006599799
29000        40.1691688416        42.5225078164        38.4789202315       121.1705968895         0.0006963827         0.0006593066
30000        41.5121473762        43.2290706327        39.2373794878       123.9785974967         0.0006887700         0.0006582250
31000        42.9747548517        44.8444402910        40.6020076623       128.4212028050         0.0006904366         0.0006571487
32000        45.3361665748        45.2635094784        41.8674580301       132.4671340833         0.0006899330         0.0006565854
33000        46.1525217675        46.4860773861        43.1410100420       135.7796091957         0.0006857556         0.0006555032
34000        47.6153173992        47.8386162922        44.0771611137       139.5310948051         0.0006839760         0.0006544790
35000        48.5741646951        49.5011784194        45.0683710721       143.1437141866         0.0006816367         0.0006535883
36000        51.1629986076        51.6067283509        47.3302926710       150.1000196295         0.0006949075         0.0006541643
37000        52.7875517719        53.1274052718        47.9057741701       153.8207312138         0.0006928862         0.0006560156
38000        53.9170907060        55.3435207780        48.2269610827       157.4875725667         0.0006907350         0.0006567705
39000        56.5106812244        56.0638804004        49.9459818371       162.5205434619         0.0006945322         0.0006578937
40000        56.2463749191        59.4471960656        51.8465821818       167.5401531665         0.0006980840         0.0006589247
41000        59.3380234491        60.1072198663        53.4790013759       172.9242446913         0.0007029441         0.0006610500
42000        59.5075265734        60.9788206215        54.8478403236       175.3341875186         0.0006957706         0.0006629325
43000        61.2382364178        63.2438935538        56.3680070819       180.8501370535         0.0007009695         0.0006645982
44000        61.9155518170        66.9459724267        57.6270000599       186.4885243037         0.0007063959         0.0006667344
45000        64.4982991615        69.2847419097        59.3843672365       193.1674083078         0.0007154348         0.0006695783
46000        66.7536881262        70.7162207856        62.2317333151       199.7016422269         0.0007235567         0.0006729536
47000        69.0238252558        73.5255443758        62.5995847988       205.1489544304         0.0007274786         0.0006768675
48000        71.6470985836        75.8440965424        63.4366995164       210.9278946424         0.0007323885         0.0006813488
49000        73.8972062929        76.6030838752        65.3690410427       215.8693312108         0.0007342494         0.0006857289
50000        74.7741010056        77.4077927116        66.2782281981       218.4601219154         0.0007282004         0.0006897351
51000        76.5708423608        77.2745032665        68.4334549849       222.2788006122         0.0007264013         0.0006921380
52000        77.6295543685        78.4146903102        70.5277029917       226.5719476703         0.0007261921         0.0006945865
53000        78.1090903609        81.7213731229        72.1928173882       232.0232808720         0.0007296330         0.0006970858
54000        79.1982556382        85.9336461128        73.6678298094       238.7997315604         0.0007370362         0.0006999868
55000        79.6542632260        88.9151959025        74.5557631698       243.1252222982         0.0007367431         0.0007028660
56000        80.6740091282        86.4849202023        76.2650752626       243.4240045931         0.0007244762         0.0007051968
57000        82.6559666029        89.4747835915        76.7604867985       248.8912369929         0.0007277522         0.0007065926
58000        87.4105534791        88.7064272797        77.4756892424       253.5926700013         0.0007287146         0.0007081402
59000        88.7084207799        90.2071837329        79.2421582839       258.1577627968         0.0007292592         0.0007093621
60000        91.8171909751        95.0535395960        82.7140020581       269.5847326292         0.0007488465         0.0007119177
61000        92.1697822468        93.6743348202        83.0860865405       268.9302036076         0.0007347820         0.0007142583
62000        92.6631230365        94.8976797666        83.2410973832       270.8019001863         0.0007279621         0.0007156531
63000        96.0766058189        96.0154426564        84.4049406903       276.4969891655         0.0007314735         0.0007167247
64000        97.0219806094        95.5198209369        83.9989322266       276.5407337728         0.0007201582         0.0007171820
65000        98.5688498971        97.3581028008        85.9684966004       281.8954492983         0.0007228088         0.0007172842
66000        99.8218505950       100.1764273658        88.6175608487       288.6158388094         0.0007288279         0.0007177528
67000       102.3089058819       102.6866579568        92.4620757914       297.4576396301         0.0007399444         0.0007190870
68000       104.9842172363       101.1259637004        95.5205469429       301.6307278796         0.0007392910         0.0007208765
69000       107.4968819509       103.8774356466        95.6166486277       306.9909662252         0.0007415241         0.0007227562
70000       108.2407481095       104.8365315882        96.4525489999       309.5298286976         0.0007369758         0.0007240544
71000       107.8061229261       104.0154980442        99.1451790475       310.9668000179         0.0007299690         0.0007247966
72000       109.9075204476       105.4133048717       100.5675254958       315.8883508150         0.0007312230         0.0007253016
73000       111.3287558021       105.5631843448       106.0215608542       322.9135010011         0.0007372454         0.0007260550
74000       112.2652114464       105.9106825269       108.4237713830       326.5996653563         0.0007355848         0.0007270081
75000       113.3991636448       107.6263310450       110.7284346388       331.7539293287         0.0007372310         0.0007277009
76000       112.5079388093       109.5059583424       111.8459957562       333.8598929080         0.0007321489         0.0007282180
77000       110.9930315372       111.5006287929       114.5786661361       337.0723264662         0.0007295938         0.0007284601
78000       113.6625832421       114.9858406385       114.4265754539       343.0749993346         0.0007330662         0.0007287822
79000       114.3357207630       119.7848252350       117.2480114099       351.3685574080         0.0007412839         0.0007295714
80000       115.8061183619       120.7506050727       118.4155862837       354.9723097183         0.0007395256         0.0007304700
81000       116.3372204196       119.4142986192       122.0629955310       357.8145145698         0.0007362439         0.0007312922
82000       118.6782644703       121.1873396759       124.2674674585       364.1330716047         0.0007401079         0.0007317118
83000       121.6175033404       122.9796320850       125.7916253024       370.3887607278         0.0007437525         0.0007323692
84000       123.0707864429       126.1204305178       124.7430597028       373.9342766635         0.0007419331         0.0007331984
85000       124.0315764744       125.2036458234       130.0633625853       379.2985848831         0.0007437227         0.0007340698
86000       124.5426337581       128.0047276735       130.3866599429       382.9340213745         0.0007421202         0.0007346694
87000       128.2545908146       128.3911875072       132.9750316103       389.6208099321         0.0007464000         0.0007355369
88000       129.2513438454       129.1140071068       131.3651943578       389.7305453100         0.0007381260         0.0007365845
89000       129.8594222101       131.9992698538       133.1270855228       394.9857775867         0.0007396737         0.0007367819
90000       129.1170250178       134.9613051692       132.7061783694       396.7845085563         0.0007347861         0.0007371528
91000       126.7970024859       133.5666333971       133.6758201426       394.0394560255         0.0007216840         0.0007368993
92000       130.5835223361       137.2313933652       131.6730559651       399.4879716664         0.0007237101         0.0007362398
