# Time-averaged data for fix msdout
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4] v_twopoint v_fitslope
0         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000 1666666666666666496.0000000000
1000         2.3425122836         2.6282293649         2.3933451854         7.3640868338         0.0012273478         0.0013135128
2000         4.4599156684         5.4981185718         4.8231421455        14.7811763857         0.0012317647         0.0012837004
3000         6.7711501026         8.2941340913         7.3425337938        22.4078179877         0.0012448788         0.0012782603
4000         8.4716863798        10.3790777556         9.8720701621        28.7228342975         0.0011967848         0.0012492818
5000        10.9206506250        11.7968596876        12.8769369628        35.5944472754         0.0011864816         0.0012061829
6000        13.3435570173        13.7581810579        14.7476629241        41.8494009992         0.0011624834         0.0011799038
7000        15.8055859467        16.4923892399        17.9574598230        50.2554350096         0.0011965580         0.0011686114
8000        16.9288601802        20.1939863507        19.4381577619        56.5610042927         0.0011783543         0.0011793661
9000        18.1105368317        22.8419944765        19.2176259672        60.1701572755         0.0011142622         0.0011566208
10000        20.6129658652        23.9136570946        17.2707869414        61.7974099012         0.0010299568         0.0011049424
11000        21.5828726005        24.9759564251        16.3588378520        62.9176668777         0.0009532980         0.0010357498
12000        22.6216417047        27.3672374531        16.6391789187        66.6280580764         0.0009253897         0.0009727581
13000        24.0701871045        30.4381106530        16.4398485655        70.9481463231         0.0009095916         0.0009237399
14000        25.8812947237        30.9738683909        18.9645514723        75.8197145869         0.0009026156         0.0008915305
15000        26.0317009819        31.7327152654        19.9487995641        77.7132158114         0.0008634802         0.0008588773
16000        28.5426193750        34.1915804171        22.1920510301        84.9262508222         0.0008846484         0.0008380189
17000        30.8273203883        39.3518998405        23.1025175359        93.2817377647         0.0009145268         0.0008298870
18000        32.6909285860        43.9599387572        23.9365610270       100.5874283701         0.0009313651         0.0008340965
19000        33.9298713252        48.7798961324        25.3006260947       108.0103935524         0.0009474596         0.0008424387
20000        37.0190753447        51.4594480107        26.6189992915       115.0975226469         0.0009591460         0.0008550939
21000        37.7378582589        53.1072349542        28.2213456436       119.0664388567         0.0009449717         0.0008641617
22000        39.0874185134        58.8817259775        28.9402705669       126.9094150579         0.0009614350         0.0008721287
23000        40.5743693081        61.1955148748        28.8213778326       130.5912620155         0.0009463135         0.0008778700
24000        41.4620352466        64.3209389849        31.3399442165       137.1229184480         0.0009522425         0.0008847670
25000        43.1337851852        64.2891742130        34.5342520914       141.9572114896         0.0009463814         0.0008897395
26000        49.5294824441        64.1366244080        36.5915392238       150.2576460759         0.0009631900         0.0008954167
27000        51.3205897419        62.6647478796        37.4942737677       151.4796113891         0.0009350593         0.0008999445
28000        52.3244537126        64.2166148697        37.8722885078       154.4133570901         0.0009191271         0.0008984340
29000        52.9784236164        63.3571435422        40.0218523827       156.3574195412         0.0008986059         0.0008941310
30000        53.5299811867        64.8409718348        43.1060876371       161.4770406586         0.0008970947         0.0008867036
31000        53.3537616326        66.4667552881        42.6008668243       162.4213837450         0.0008732332         0.0008799776
32000        52.9524074512        67.8643582360        45.2965263771       166.1132920643         0.0008651734         0.0008715584
33000        52.6881299398        67.9957411724        46.4220706234       167.1059417357         0.0008439694         0.0008627351
34000        54.3384206517        69.7776514048        48.1382974728       172.2543695293         0.0008443842         0.0008521678
35000        54.5259134811        69.6522667343        49.4465407581       173.6247209735         0.0008267844         0.0008431612
36000        56.5534732660        68.4671099462        51.9253589835       176.9459421957         0.0008191942         0.0008326092
37000        58.1759343212        70.9178331791        56.7168504157       185.8106179160         0.0008369848         0.0008249891
38000        61.9509376036        71.0695896442        55.2391583439       188.2596855916         0.0008257004         0.0008191505
39000        63.3984461265        73.5985336776        55.6193020393       192.6162818433         0.0008231465         0.0008129959
40000        65.0712276322        76.3301158370        58.6211825831       200.0225260522         0.0008334272         0.0008079601
41000        68.0081309846        77.5297637245        60.1606103252       205.6985050343         0.0008361728         0.0008048529
42000        66.1518947782        79.7886509786        65.0609402740       211.0014860308         0.0008373075         0.0008017820
43000        69.8352812029        80.1424738195        67.8091061189       217.7868611413         0.0008441351         0.0008006952
44000        73.6480475031        83.6692269921        71.6027977593       228.9200722545         0.0008671215         0.0008015798
45000        74.7223603518        84.8573346628        74.9389425856       234.5186376002         0.0008685875         0.0008045769
46000        77.2174132509        90.0419463562        77.3010849229       244.5604445300         0.0008860886         0.0008083004
47000        80.6119251809        92.9785150910        76.6016917341       250.1921320060         0.0008872061         0.0008128303
48000        82.0705531060        97.3210597708        74.3038080050       253.6954208818         0.0008808869         0.0008170750
49000        83.8260816681        97.9403522543        77.0019785773       258.7684124997         0.0008801647         0.0008197876
50000        83.9324885564       101.4532010342        79.1728186785       264.5585082691         0.0008818617         0.0008229648
51000        82.7168855654       103.0496396602        82.1412369661       267.9077621917         0.0008755156         0.0008253809
52000        83.6200058906       101.6298168225        87.8332256843       273.0830483974         0.0008752662         0.0008266619
53000        88.0779334059       104.6022058101        86.6371515502       279.3172907661         0.0008783563         0.0008287003
54000        89.0940108067       108.2617769935        86.5914656756       283.9472534758         0.0008763804         0.0008303909
55000        91.9952297241       109.8672389905        86.8327286154       288.6951973299         0.0008748339         0.0008319854
56000        91.0185904252       112.5118330216        89.6067120710       293.1371355178         0.0008724320         0.0008330097
57000        92.9062743846       113.5175574025        92.4881937613       298.9120255484         0.0008740118         0.0008342050
58000        98.6711990502       113.8974305503        94.8207267264       307.3893563268         0.0008833027         0.0008356870
59000        99.1247208920       115.0004479764        97.4537042787       311.5788731471         0.0008801663         0.0008380473
60000       103.3688349269       119.2683552996        98.4753086647       321.1124988911         0.0008919792         0.0008401305
61000       104.5724608613       124.2838229205        99.5758720508       328.4321558326         0.0008973556         0.0008434612
62000       102.1973178815       126.6628902891        99.5491179688       328.4093261394         0.0008828208         0.0008459700
63000        99.0930642464       128.1198938668        96.9100560075       324.1230141208         0.0008574683         0.0008460249
64000        99.5985925580       130.1403272490        97.7075821952       327.4465020022         0.0008527253         0.0008446777
65000       103.0127577831       130.2984738025       102.2136254743       335.5248570599         0.0008603201         0.0008439786
66000       105.3579559064       131.9245460257       103.8656323172       341.1481342493         0.0008614852         0.0008439172
67000       111.6526388431       133.4351132712       104.2525411457       349.3402932600         0.0008690057         0.0008438300
68000       116.2131710305       134.3718808382       105.7165788665       356.3016307353         0.0008732883         0.0008444174
69000       112.7958820919       133.8135166382       105.4471714993       352.0565702293         0.0008503782         0.0008442731
70000       112.8456635045       135.8876679967       104.2177619842       352.9510934854         0.0008403597         0.0008427436
71000       116.6809904493       144.2156348277       105.8510000171       366.7476252941         0.0008609099         0.0008415100
72000       118.9567819834       148.7708650059       109.8006815882       377.5283285776         0.0008739082         0.0008423713
73000       121.2934505615       148.7475973660       110.4017149350       380.4427628625         0.0008685908         0.0008432554
74000       125.0095744635       152.4076807139       114.0771941995       391.4944493769         0.0008817443         0.0008441674
75000       123.3708063738       159.6857552306       116.0850219951       399.1415835995         0.0008869813         0.0008460951
76000       127.9221258084       161.6846881207       117.7532883785       407.3601023076         0.0008933336         0.0008478204
77000       124.7346952275       164.9195748259       120.3166566447       409.9709266982         0.0008873830         0.0008498115
78000       125.8447735104       169.4203692735       120.8645194620       416.1296622459         0.0008891659         0.0008513966
79000       126.7357637338       165.7594202145       121.4592143561       413.9543983044         0.0008733215         0.0008527132
80000       127.7672019275       165.4063696870       123.1115238131       416.2850954277         0.0008672606         0.0008526993
81000       126.8751572217       164.9153071161       126.1872561560       417.9777204938         0.0008600365         0.0008524356
82000       126.5934590260       161.3612855084       131.1114642363       419.0662087708         0.0008517606         0.0008516227
83000       126.9490375121       167.1526299524       131.0357800372       425.1374475018         0.0008536897         0.0008508989
84000       128.9856661341       170.9132367299       133.4822467955       433.3811496594         0.0008598832         0.0008502774
85000       136.2090731877       171.5608420916       136.2680483949       444.0379636742         0.0008706627         0.0008504136
86000       139.1739263915       173.6689374118       137.5094878561       450.3523516593         0.0008727759         0.0008506924
87000       141.8003292812       176.9018203492       137.5769448688       456.2790944993         0.0008740979         0.0008513797
88000       145.2591741189       179.5538439768       130.2562881735       455.0693062692         0.0008618737         0.0008512958
89000       146.9070918724       180.9413628741       132.1703049708       460.0187597174         0.0008614584         0.0008511238
90000       143.5498139441       184.4845930884       132.9183184081       460.9527254405         0.0008536162         0.0008510769
91000       141.3519716948       186.6389406012       133.2948969048       461.2858092007         0.0008448458         0.0008500513
92000       142.2202748592       191.8247032816       136.8466828483       470.8916609891         0.0008530646         0.0008493183
93000       139.1054058098       193.9192589434       133.2498781033       466.2745428566         0.0008356175         0.0008482010
94000       139.2581635093       197.1629064619       135.3532726646       471.7743426357         0.0008364793         0.0008465820
95000       135.9445232073       197.8472595236       139.1292638471       472.9210465780         0.0008296860         0.0008450029
96000       133.8973140524       197.9415325915       141.0014867974       472.8403334413         0.0008209034         0.0008428785
97000       138.0166140321       206.4772055801       140.1022409146       484.5960605267         0.0008326393         0.0008409528
98000       142.0993702846       207.5856927561       141.9967756906       491.6818387313         0.0008361936         0.0008397201
99000       142.8671548689       205.2992712617       139.0642557639       487.2306818946         0.0008202537         0.0008381496
100000       142.2857711996       206.1115984756       138.7646642303       487.1620339055         0.0008119367         0.0008356561
101000       150.7261422869       213.6302034913       139.8758000671       504.2321458454         0.0008320662         0.0008337289
102000       157.0079533873       210.8895864576       143.9078355228       511.8053753676         0.0008362833         0.0008328500
103000       159.2394783788       204.1186884843       143.3492425431       506.7074094061         0.0008199149         0.0008317408
104000       160.1954399048       203.3216531449       144.5455554770       508.0626485268         0.0008142030         0.0008298163
105000       156.3936680439       201.8312246607       145.2502846784       503.4751773829         0.0007991669         0.0008274495
106000       157.8517992395       205.5900438842       145.1306419719       508.5724850956         0.0007996423         0.0008247704
107000       161.9138960686       209.7977515256       148.3099925676       520.0216401619         0.0008100026         0.0008228763
108000       162.1321504544       214.9297409406       143.4981555125       520.5600469075         0.0008033334         0.0008208287
109000       163.6381623823       213.9562565947       145.9327003749       523.5271193519         0.0008005002         0.0008188608
110000       163.6499183482       212.9824475196       147.3838925616       524.0162584294         0.0007939640         0.0008164743
111000       161.7841523138       221.0202058714       148.9073525853       531.7117107705         0.0007983659         0.0008141476
112000       163.8539644830       223.6343623947       149.6445129566       537.1328398343         0.0007993048         0.0008121599
113000       165.1541870344       227.7244416278       150.0686128999       542.9472415621         0.0008008071         0.0008104216
114000       171.7106275114       232.5515073379       148.3831673447       552.6453021940         0.0008079610         0.0008087788
115000       177.4501525600       229.9421962989       149.1309022439       556.5232511028         0.0008065554         0.0008073423
116000       175.8828742238       235.7528155497       149.4801856812       561.1158754546         0.0008062010         0.0008060166
117000       182.4316879023       236.2828256722       152.4563687151       571.1708822895         0.0008136337         0.0008049456
118000       186.7061765245       239.2157800216       152.3120453778       578.2340019240         0.0008167147         0.0008042801
119000       187.8037235146       235.0223622789       155.0105134030       577.8365991965         0.0008092950         0.0008036184
120000       181.0744325924       231.8376798846       157.4309430520       570.3430555290         0.0007921431         0.0008023086
121000       185.2946088727       232.3386878505       157.9300320091       575.5633287323         0.0007927870         0.0008006395
122000       187.7987338991       242.0471506456       159.4609170924       589.3068016371         0.0008050639         0.0007992844
123000       185.0222691397       239.8905663762       163.4284649804       588.3413004963         0.0007972104         0.0007983313
124000       184.5146939795       237.1574828011       160.7939818126       582.4661585933         0.0007828846         0.0007967431
125000       184.3467523973       236.8014702109       160.1989038559       581.3471264641         0.0007751295         0.0007946514
126000       183.9606229240       243.1517621697       168.2861986350       595.3985837287         0.0007875643         0.0007927619
127000       187.6461493101       240.4480941164       171.2133187075       599.3075621340         0.0007864929         0.0007913835
128000       189.3922324559       246.2153692249       175.5004365506       611.1080382314         0.0007957136         0.0007901611
129000       199.2576766599       237.4945142792       176.0552023853       612.8073933243         0.0007917408         0.0007890233
130000       194.1424682896       244.3426403524       175.0989480120       613.5840566540         0.0007866462         0.0007877759
131000       195.9802962330       247.8486874872       172.0497711036       615.8787548238         0.0007835608         0.0007864595
132000       195.4699307792       247.8480027426       176.9866108923       620.3045444141         0.0007832128         0.0007850451
133000       195.8515923706       254.0358649391       179.7435458307       629.6310031405         0.0007890113         0.0007839829
134000       198.9032376368       258.4767884844       179.4974645819       636.8774907031         0.0007921362         0.0007829534
135000       200.7296271121       255.8446125278       182.2920307167       638.8662703566         0.0007887238         0.0007821182
136000       199.7518576126       256.6247135101       183.1564430112       639.5330141338         0.0007837414         0.0007810383
137000       200.9329182432       257.8658016819       183.2580913960       642.0568113211         0.0007810910         0.0007798800
138000       203.8356205667       266.8988303327       179.2670098733       650.0014607728         0.0007850259         0.0007788159
139000       206.8003194952       266.3526282683       183.9263602047       657.0793079682         0.0007878649         0.0007777575
140000       208.2994323325       264.5949186306       186.1305404043       659.0248913674         0.0007845534         0.0007770825
141000       207.0274678963       267.8210940015       187.2470669105       662.0956288083         0.0007826189         0.0007761075
142000       206.8030688728       263.0096772069       190.6337930362       660.4465391158         0.0007751720         0.0007752026
143000       210.4245989514       262.7693042266       192.4191888007       665.6130919787         0.0007757728         0.0007740448
144000       208.9560971158       258.9201617143       193.4369566709       661.3132155010         0.0007654088         0.0007727227
145000       208.6657580708       261.8128912117       196.9788843606       667.4575336432         0.0007671926         0.0007712469
146000       204.1322761223       262.0572061559       201.8043273870       667.9938096652         0.0007625500         0.0007698539
147000       209.8747802156       260.7547889592       198.5383748976       669.1679440724         0.0007586938         0.0007682642
148000       214.4898337826       265.1541989638       199.9601349285       679.6041676749         0.0007653200         0.0007667320
149000       213.8986088498       269.9891798057       206.4138621320       690.3016507874         0.0007721495         0.0007657036
150000       213.0606002128       268.5770907626       209.0359575281       690.6736485035         0.0007674152         0.0007647733
151000       212.6810898721       262.6142784191       210.1632342024       685.4586024936         0.0007565768         0.0007634688
152000       213.8442512816       265.9183686011       217.2504211309       697.0130410136         0.0007642687         0.0007620590
153000       210.8288457178       264.7402318477       226.1267376785       701.6958152440         0.0007643745         0.0007608860
154000       214.4554841401       271.7143083711       225.9901872844       712.1599797956         0.0007707359         0.0007599859
155000       211.9921788675       271.7083362222       228.0640093732       711.7645244629         0.0007653382         0.0007590248
156000       214.5744955566       269.6088307948       230.5390307261       714.7223570775         0.0007635923         0.0007581326
157000       214.5110773377       273.2180530079       231.0439441777       718.7730745233         0.0007630287         0.0007571607
158000       215.9394688704       269.1453740157       241.2476206985       726.3324635846         0.0007661735         0.0007562281
159000       217.0878358418       276.6239791116       241.7171548792       735.4289698325         0.0007708899         0.0007555805
160000       209.3480590801       273.9140768254       243.3848453362       726.6469812417         0.0007569239         0.0007546897
161000       207.9440288773       275.7475587905       237.9429670953       721.6345547631         0.0007470337         0.0007535521
162000       208.9928569506       279.4593765631       241.0771382007       729.5293717144         0.0007505446         0.0007522363
163000       204.6776263463       282.2168992444       242.5838283939       729.4783539846         0.0007458879         0.0007510386
164000       206.6647602084       282.7361642135       246.3133383679       735.7142627898         0.0007476771         0.0007497395
165000       206.1812756262       287.3890300620       248.3345310509       741.9048367391         0.0007493988         0.0007485351
166000       207.9932804563       288.5873162379       245.0645850905       741.6451817847         0.0007446237         0.0007472894
167000       206.9435043801       292.0928061070       249.1409718883       748.1772823754         0.0007466839         0.0007460542
168000       212.9858020902       298.4607180232       250.3065757550       761.7530958684         0.0007557074         0.0007451430
169000       208.0244344548       305.2896273412       253.6007278180       766.9147896139         0.0007563262         0.0007444528
170000       206.5524386119       303.3282260725       253.6756133329       763.5562780173         0.0007485846         0.0007435654
171000       204.9004980164       304.8332181040       252.1130167857       761.8467329060         0.0007425407         0.0007424137
172000       203.3434730405       298.8825333425       250.0084591387       752.2344655218         0.0007289094         0.0007409907
173000       208.1541891971       302.3033878317       248.9331611530       759.3907381818         0.0007315903         0.0007394333
174000       212.8414309072       304.2423371698       244.1325806428       761.2163487197         0.0007291344         0.0007380296
175000       212.9441198990       306.6785007419       247.1616326559       766.7842532969         0.0007302707         0.0007365747
176000       209.3392571673       306.3064211298       251.4368038801       767.0824821772         0.0007264039         0.0007351066
177000       210.3618020449       303.5462335894       259.7881906395       773.6962262738         0.0007285275         0.0007335639
178000       214.3908415934       300.4267254138       262.2395076705       777.0570746777         0.0007275815         0.0007321907
179000       216.9954722924       307.3509719774       264.4864978919       788.8329421618         0.0007344813         0.0007309596
180000       216.0692879203       301.6002392892       269.4617096250       787.1312368344         0.0007288252         0.0007297376
181000       215.0248411388       297.9107030614       270.1053416184       783.0408858186         0.0007210321         0.0007284153
182000       216.8021270321       293.0806361905       275.1275064777       785.0102697003         0.0007188739         0.0007269796
183000       222.1556611134       294.2842510704       276.0109384816       792.4508506654         0.0007217221         0.0007255933
184000       230.1151118361       305.0981156520       276.2177872057       811.4310146938         0.0007349919         0.0007244982
