# Time-averaged data for fix msdout
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4] v_twopoint v_fitslope
0         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000 1666666666666666496.0000000000
1000         1.7483180606         1.3078680982         1.5085938903         4.5647800491         0.0007607967         0.0007815999
2000         2.8152861582         2.3830777500         2.3227019497         7.5210658578         0.0006267555         0.0006456710
3000         3.2416478464         3.3957753937         3.2695734931         9.9069967332         0.0005503887         0.0005559819
4000         3.6869070536         3.9610545432         3.4061545649        11.0541161617         0.0004605882         0.0004766709
5000         4.8955237774         4.5022486888         3.2113334832        12.6091059494         0.0004203035         0.0003978538
6000         5.2082531283         4.5758973626         3.6582628943        13.4424133852         0.0003734004         0.0003525176
7000         5.0982339067         5.3762857221         4.3453480497        14.8198676786         0.0003528540         0.0003192753
8000         4.6971586590         5.6482843580         4.6544218185        14.9998648355         0.0003124972         0.0002866774
9000         5.3756068701         5.9260025310         6.1335261801        17.4351355812         0.0003228729         0.0002669616
10000         6.4555548210         6.8596638611         6.7597923432        20.0750110253         0.0003345835         0.0002638440
11000         6.7738526375         7.9520422177         6.2623301334        20.9882249886         0.0003180034         0.0002651255
12000         7.2495739366         8.5418829301         7.5938126002        23.3852694669         0.0003247954         0.0002649612
13000         8.0298809718         9.2213065798         8.5785543619        25.8297419135         0.0003311505         0.0002695534
14000         8.1203262928         8.8960463802         8.3254532313        25.3418259043         0.0003016884         0.0002702910
15000         8.1941639267         8.8752395679         8.9788651663        26.0482686609         0.0002894252         0.0002635956
16000         8.9848688232         9.1664324050         9.2633150797        27.4146163080         0.0002855689         0.0002578108
17000         9.6278434995         9.0943476143         9.2580283982        27.9802195120         0.0002743159         0.0002511996
18000         9.9427007293        10.7247477310         9.3316381820        29.9990866423         0.0002777693         0.0002461151
19000         9.7340250724         9.7341473210         9.5143797941        28.9825521876         0.0002542329         0.0002403519
20000        10.0097359445         9.6364762435         8.9032068382        28.5494190262         0.0002379118         0.0002315572
21000        10.5878213409         9.4580685248         8.9148594578        28.9607493235         0.0002298472         0.0002219558
22000         9.8393375111         9.7568584873         9.8444735606        29.4406695590         0.0002230354         0.0002117920
23000         9.6784989082        10.8057903375        10.3193485445        30.8036377902         0.0002232148         0.0002047704
24000        11.5801576406        10.6524512738         9.8209848890        32.0535938034         0.0002225944         0.0001992879
25000        11.3431688930        10.7692757719         9.9487869528        32.0612316176         0.0002137415         0.0001939666
26000        11.5652258267        12.0109523016         9.4487953795        33.0249735079         0.0002116985         0.0001893182
27000        11.7659026201        12.5345692824        10.5309833294        34.8314552318         0.0002150090         0.0001856442
28000        11.3203352133        12.4691122504        11.4654606611        35.2549081248         0.0002098506         0.0001822070
