# Time-averaged data for fix msdout
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4] v_twopoint v_fitslope
0         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000 1666666666666666496.0000000000
1000         3.9497296632         2.8508284980         3.5768446573        10.3774028185         0.0017295671         0.0018915318
2000         8.0572527551         3.5246121636         7.3426495329        18.9245144515         0.0015770429         0.0017053429
3000         6.8721555169         4.1444403198        13.5555808548        24.5721766915         0.0013651209         0.0015066953
4000         8.8750849522         5.8293236724        15.8098286730        30.5142372976         0.0012714266         0.0012172216
5000         6.8275998577         4.1072026656        18.0366011535        28.9714036769         0.0009657135         0.0010944855
6000         6.8679637499         3.8258219021        21.5866791559        32.2804648079         0.0008966796         0.0008507051
7000         4.6693190620         4.4134195184        29.5507326675        38.6334712480         0.0009198446         0.0007833661
8000         6.1533586045         3.7043746000        25.5298680005        35.3876012050         0.0007372417         0.0007062383
9000        11.2191156796        10.4851396034        23.1274611034        44.8317163864         0.0008302170         0.0006450128
10000        10.0934518230        15.4300120027        29.3678164653        54.8912802910         0.0009148547         0.0006852763
11000         7.4670556312        13.2108537680        36.7887259295        57.4666353286         0.0008707066         0.0007252449
12000         9.5553441119        16.4708475193        35.8629686824        61.8891603136         0.0008595717         0.0007353453
13000         8.0274336611        26.8675972204        33.9141217068        68.8091525884         0.0008821686         0.0007491466
14000        11.0730235309        53.4627262198        30.6646155814        95.2003653321         0.0011333377         0.0008201067
15000        11.8121863760        88.4791521243        30.9004926578       131.1918311580         0.0014576870         0.0009701715
16000        15.5831580813       121.3348944602        33.5242621496       170.4423146911         0.0017754408         0.0011796658
17000        18.1752567113       155.5919378765        37.3312813394       211.0984759272         0.0020695929         0.0014458473
18000        14.8923938742       169.1884152121        46.3888704281       230.4696795144         0.0021339785         0.0017090208
19000        21.2488631282       177.3569572954        50.1145386335       248.7203590571         0.0021817575         0.0018982901
20000        21.0421497531       215.6079325406        58.2583592178       294.9084415114         0.0024575703         0.0021018943
21000        23.5473222781       202.8800214423        56.9637086395       283.3910523599         0.0022491353         0.0022428465
22000        22.5229543754       208.0876020031        71.2643802910       301.8749366695         0.0022869313         0.0023365127
23000        13.3424666347       181.7761852318        66.5753459324       261.6939977989         0.0018963333         0.0023627811
24000        13.6042035779       183.5025365327        67.7719245899       264.8786647006         0.0018394352         0.0023191013
25000        12.5268128188       226.9357987868        78.2159519265       317.6785635320         0.0021178571         0.0023159598
26000        20.7565896143       235.5254516146        75.2685965979       331.5506378268         0.0021253246         0.0023408122
27000        26.5669652999       255.1388837073        60.8597047763       342.5655537834         0.0021146022         0.0023597281
28000        33.0188321757       234.1377529696        55.7816799285       322.9382650738         0.0019222516         0.0023513555
29000        29.8247388361       213.7967117708        55.9923860517       299.6138366586         0.0017219186         0.0023054821
30000        19.8226469000       206.2463173875        54.0091490631       280.0781133506         0.0015559895         0.0022301400
31000        16.8227374675       207.8672035590        43.2359035854       267.9258446119         0.0014404615         0.0021376024
32000        18.8550794992       221.3746402186        41.8534970401       282.0832167579         0.0014691834         0.0020470989
33000        19.8759387301       242.4235278725        54.2765711388       316.5760377414         0.0015988689         0.0019890289
34000        20.5412755167       215.1075332478        61.4604481285       297.1092568930         0.0014564179         0.0019356473
35000        21.2674589759       233.1628166550        75.0398435059       329.4701191368         0.0015689053         0.0018823106
36000        16.2628183929       238.8599834163        73.3014806761       328.4242824853         0.0015204828         0.0018490731
37000        13.9194961838       228.7236538088        70.4365802751       313.0797302677         0.0014102691         0.0017986278
38000        19.4173069634       224.1960864383        79.7791513008       323.3925447025         0.0014183884         0.0017516001
39000        22.4727451310       231.4746346989        78.3593592742       332.3067391041         0.0014201143         0.0017074740
40000        23.1806956046       231.8266196551        76.7828447446       331.7901600042         0.0013824590         0.0016727519
41000        19.4567875196       209.5166939209        77.4651463283       306.4386277688         0.0012456855         0.0016233249
42000        13.4663663980       217.1629356206        68.9329014202       299.5622034388         0.0011887389         0.0015639051
43000        13.7932078292       239.7011974716        70.3577665871       323.8521718880         0.0012552410         0.0015158982
44000        12.5724656392       277.6652165399        59.4014204288       349.6391026079         0.0013243905         0.0014812953
45000        15.8244871216       263.0441787884        66.7054910941       345.5741570040         0.0012799043         0.0014533821
46000        13.4821454862       247.7631623449        70.9598694276       332.2051772587         0.0012036419         0.0014221768
47000        10.2891838998       222.1042444446        61.3036384950       293.6970668394         0.0010414790         0.0013772912
48000        11.6688450494       218.7040641808        60.4892623932       290.8621716235         0.0010099381         0.0013241947
49000        15.6707256736       224.3066893715        73.2370519390       313.2144669840         0.0010653553         0.0012794843
50000        24.1649191517       253.0241683205        85.9418663303       363.1309538025         0.0012104365         0.0012518010
51000        29.7298096718       252.6997011323        86.2421154312       368.6716262354         0.0012048092         0.0012346626
52000        26.4407010233       261.2456374318        85.1621760546       372.8485145097         0.0011950273         0.0012179516
53000        34.2840678770       269.8105735113        85.3836214510       389.4782628392         0.0012247744         0.0012058656
54000        23.6330845865       250.5126588737        90.2648142863       364.4105577465         0.0011247239         0.0011905540
55000        32.0434847832       220.0985156336        87.1885491688       339.3305495856         0.0010282744         0.0011642882
56000        38.2079794713       217.6749874669        80.6781019840       336.5610689222         0.0010016698         0.0011356954
57000        43.7646872947       246.1740434455        83.9457268516       373.8844575918         0.0010932294         0.0011127880
58000        35.0502170995       262.3562836258        73.2377488222       370.6442495476         0.0010650697         0.0010973746
