# Time-averaged data for fix msdout
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4] v_twopoint v_fitslope
0         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000 1666666666666666496.0000000000
1000         2.1923452162         2.5813047548         2.4628827809         7.2365327519         0.0012060888         0.0012752062
2000         4.1626104011         3.3087835117         5.4223882788        12.8937821915         0.0010744818         0.0011709620
3000         4.5061960492         4.1119958011         6.7293297547        15.3475216050         0.0008526401         0.0009420261
4000         5.0800503759         5.7942318240         5.8865298255        16.7608120254         0.0006983672         0.0007051262
5000         5.8589974825         8.0349423452         6.9999260777        20.8938659053         0.0006964622         0.0006325919
6000         6.0343404937         9.2191804674         7.2190169289        22.4725378899         0.0006242372         0.0005914570
7000         6.6465749551         8.4512938535         8.0460079830        23.1438767917         0.0005510447         0.0005208859
8000         6.9393076551        10.4061500735         9.4898676201        26.8353253487         0.0005590693         0.0004826593
9000         8.2056264428        12.4222367773        10.4543253117        31.0821885318         0.0005755961         0.0004766012
10000        11.5597680670        13.7732861746        11.4078344218        36.7408886634         0.0006123481         0.0004953888
11000        11.1157964415        12.1749491568        11.2066933113        34.4974389096         0.0005226885         0.0004956008
12000         9.7686481918        10.1828868451        11.9986470638        31.9501821006         0.0004437525         0.0004636818
13000        10.2229897212         8.1040575783        11.5983021829        29.9253494824         0.0003836583         0.0004142447
14000         9.7270844880         8.6732931955        11.2387243812        29.6391020648         0.0003528465         0.0003645031
15000         8.8552663776        10.5488618859        12.1159597282        31.5200879917         0.0003502232         0.0003259353
16000        11.9191000123        12.3728262972        12.7779501191        37.0698764285         0.0003861445         0.0003109358
17000        14.2262934709        14.3124424435        16.9538464254        45.4925823398         0.0004460057         0.0003125584
18000        14.0218285335        14.1762895601        17.4520592646        45.6501773583         0.0004226868         0.0003211895
19000        15.9083844543        18.8572700403        18.7243305960        53.4899850906         0.0004692104         0.0003331245
20000        18.7556702781        18.3028015511        18.8633454762        55.9218173054         0.0004660151         0.0003505059
21000        18.0960957819        17.6369789998        18.7016554423        54.4347302239         0.0004320217         0.0003615930
22000        16.2706297960        13.3466749582        20.1029126495        49.7202174038         0.0003766683         0.0003529707
23000        16.3889359831        14.6401438737        17.4488162452        48.4778961020         0.0003512891         0.0003413312
24000        15.6854815593        15.5913541616        19.5667861074        50.8436218282         0.0003530807         0.0003287043
25000        15.3165340645        15.7926238804        19.7249120850        50.8340700299         0.0003388938         0.0003191568
26000        18.2474019927        14.8512194214        20.2288124251        53.3274338393         0.0003418425         0.0003095819
27000        18.4576994423        19.1242831225        21.9950472084        59.5770297732         0.0003677594         0.0003052694
28000        19.9947592377        18.3240820662        24.8994819047        63.2183232086         0.0003762995         0.0003060903
29000        20.5869550220        16.9369126258        26.5231145920        64.0469822397         0.0003680861         0.0003085795
30000        20.1689269559        16.6694018387        27.6693798692        64.5077086638         0.0003583762         0.0003061839
31000        19.5725045799        17.1652113382        26.8970241000        63.6347400180         0.0003421223         0.0003039246
32000        20.8493805523        19.3310293401        25.3593821804        65.5397920728         0.0003413531         0.0003010116
33000        20.3987305442        17.5906447819        21.6141559596        59.6035312857         0.0003010279         0.0002957633
34000        24.2827633275        19.2497268742        21.7721766342        65.3046668358         0.0003201209         0.0002886729
35000        19.1019684429        19.1090858064        20.3672291865        58.5782834358         0.0002789442         0.0002820071
36000        18.9229042242        20.2560279188        19.6380277711        58.8169599141         0.0002723007         0.0002717397
37000        20.8992212066        16.3567301687        19.7993119331        57.0552633084         0.0002570057         0.0002618526
38000        17.8781177133        14.1309376679        25.2227041594        57.2317595407         0.0002510165         0.0002510110
39000        20.6444436761        17.2300355607        25.6712615246        63.5457407615         0.0002715630         0.0002427126
40000        26.2777637968        20.4787962076        24.3691703003        71.1257303048         0.0002963572         0.0002403202
41000        28.4813344933        19.9790322385        25.9921026095        74.4524693412         0.0003026523         0.0002402677
42000        25.6742272248        19.1864216776        26.2070938373        71.0677427398         0.0002820149         0.0002388555
43000        24.1566213590        19.2782044072        27.3388733642        70.7736991304         0.0002743167         0.0002364516
44000        21.9796778478        16.6740758259        24.7849820482        63.4387357220         0.0002402982         0.0002308278
45000        21.8544792289        19.1956522008        23.6004948813        64.6506263110         0.0002394468         0.0002250669
46000        22.2987107296        24.1310207368        21.4424071318        67.8721385981         0.0002459135         0.0002192669
47000        22.4703996297        22.2292986022        22.9288064513        67.6285046832         0.0002398174         0.0002146981
48000        22.9211851521        21.6249953032        23.4898232234        68.0360036787         0.0002362361         0.0002102156
49000        25.4280330842        24.2087923767        24.1816606636        73.8184861245         0.0002510833         0.0002067760
50000        27.0955707494        24.7944854213        25.5080545447        77.3981107155         0.0002579937         0.0002056738
51000        25.9125093330        22.7907545640        26.5903126532        75.2935765501         0.0002460574         0.0002040381
52000        28.2184622378        24.4061496508        25.1323578700        77.7569697586         0.0002492211         0.0002019524
53000        31.9268440171        22.9768758414        23.3027908002        78.2065106587         0.0002459324         0.0002008986
54000        31.7888180383        29.1666428330        21.3247597613        82.2802206326         0.0002539513         0.0001999079
55000        29.4472521319        32.8472622696        22.1845447609        84.4790591624         0.0002559971         0.0002000528
56000        28.4265349524        35.8875104276        24.8629481122        89.1769934922         0.0002654077         0.0002005831
57000        31.0533056132        35.5733682761        23.2210819839        89.8477558732         0.0002627127         0.0002009418
58000        31.5969778696        33.9032275380        25.6417470199        91.1419524275         0.0002619022         0.0002021677
59000        32.4204788441        31.4949716818        28.0739703731        91.9894208990         0.0002598571         0.0002026712
60000        30.6525854086        34.3810709701        32.2673632554        97.3010196341         0.0002702806         0.0002040317
61000        32.5640662954        32.5682053382        31.0996353564        96.2319069900         0.0002629287         0.0002049172
62000        32.7673758499        29.3379151939        27.4614758924        89.5667669363         0.0002407709         0.0002043048
63000        30.1622476523        32.0705852705        29.1641085021        91.3969414248         0.0002417909         0.0002032063
64000        26.2086935990        36.7686447484        26.8753144982        89.8526528457         0.0002339913         0.0002018990
65000        23.8149801496        38.5628999488        28.3851669368        90.7630470353         0.0002327258         0.0002002069
66000        26.5499883015        33.6843686442        26.8879546356        87.1223115813         0.0002200058         0.0001982611
67000        25.5829255082        35.0023452007        27.3366660509        87.9219367597         0.0002187113         0.0001958374
68000        25.2502896844        36.9382010371        25.6746308098        87.8631215313         0.0002153508         0.0001935328
69000        28.8136734614        40.7339489395        25.2038397800        94.7514621809         0.0002288683         0.0001919804
70000        35.1745830088        39.4797683101        28.9325531460       103.5869044649         0.0002466355         0.0001917508
71000        40.4036106023        45.3806251122        27.5912872592       113.3755229736         0.0002661397         0.0001935468
72000        38.0110976606        53.6095836301        26.7913257863       118.4120070771         0.0002741019         0.0001962062
73000        34.3142020797        56.2696396481        28.1908788081       118.7747205359         0.0002711752         0.0001986821
74000        33.2122463458        53.9186986782        27.3914500176       114.5223950416         0.0002579333         0.0002007186
