# Time-averaged data for fix msdout
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4] v_twopoint v_fitslope
0         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000 1666666666666666496.0000000000
1000         1.1207604337         1.2734567003         1.1510300625         3.5452471965         0.0005908745         0.0006080972
2000         1.8193541932         1.7970242298         1.9842247725         5.6006031955         0.0004667169         0.0004832459
3000         2.5990438508         2.6555339479         2.4948903740         7.7494681727         0.0004305260         0.0004036344
4000         3.6701547424         2.9599513181         2.7033865584         9.3334926189         0.0003888955         0.0003690699
5000         3.7125160751         3.8056783883         3.4405900093        10.9587844727         0.0003652928         0.0003358439
6000         3.8156194373         3.7405574570         3.5486604209        11.1048373151         0.0003084677         0.0003018623
7000         4.0689496880         3.8794778553         3.7761866133        11.7246141567         0.0002791575         0.0002636978
8000         5.0191664161         4.1857568438         4.0958515143        13.3007747742         0.0002770995         0.0002421783
9000         5.7805462011         4.7603842012         4.4848318432        15.0257622455         0.0002782549         0.0002351235
10000         5.5397030621         5.2898091794         4.8609868502        15.6904990917         0.0002615083         0.0002282671
11000         5.1578407983         5.1543759795         4.6638275758        14.9760443537         0.0002269098         0.0002127382
12000         5.5894409525         5.5689046603         5.3894233264        16.5477689392         0.0002298301         0.0001984373
13000         6.5474860843         5.8947029458         5.8926573128        18.3348463429         0.0002350621         0.0001943934
14000         6.7542930604         5.9506372682         5.3046461173        18.0095764458         0.0002143997         0.0001894894
15000         7.1799350945         6.0242271082         6.1309407209        19.3351029237         0.0002148345         0.0001833168
16000         7.5287460585         6.0894215341         6.4377750560        20.0559426486         0.0002089161         0.0001784068
17000         7.6652829451         6.6148229038         6.9565101248        21.2366159737         0.0002082021         0.0001760607
18000         7.5668877940         7.0215338588         6.8754470257        21.4638686785         0.0001987395         0.0001733815
19000         7.9983574745         7.2813209790         6.6317287397        21.9114071932         0.0001922053         0.0001679408
20000         7.7648416674         7.1911445827         7.1407138146        22.0967000647         0.0001841392         0.0001635693
21000         7.6324725891         7.2479950370         6.8439689041        21.7244365303         0.0001724162         0.0001574690
22000         7.5247549051         7.7594482060         7.6572135042        22.9414166153         0.0001737986         0.0001515125
23000         7.2856173878         8.9262792375         7.9567987547        24.1686953799         0.0001751355         0.0001477552
24000         8.0590364665         9.0369306317         8.1877386750        25.2837057732         0.0001755813         0.0001458796
25000         8.4196952789         9.2972962006         9.0762708449        26.7932623244         0.0001786217         0.0001446628
26000         9.3850785778         9.3364934289         9.3072984873        28.0288704940         0.0001796722         0.0001444875
27000         9.5703924009         9.5561140879         9.1915928438        28.3180993326         0.0001748031         0.0001441032
28000        10.6417457224         9.9282702878         9.3035962986        29.8736123089         0.0001778191         0.0001435967
29000        11.3218329044        10.0440828398         9.7517031488        31.1176188929         0.0001788369         0.0001443706
30000        11.7016011317        10.3503680077         9.2835752522        31.3355443917         0.0001740864         0.0001442992
31000        12.2043423997        10.0518446009         9.6207146023        31.8769016029         0.0001713812         0.0001440421
32000        12.6809931812        10.1755253096         9.3057395671        32.1622580579         0.0001675118         0.0001431738
33000        12.4147669889         9.9532491796         9.3933499900        31.7613661586         0.0001604109         0.0001415647
34000        12.3735849343        10.2518662252        10.4125111879        33.0379623474         0.0001619508         0.0001400619
35000        12.3294407337        10.3687174600         9.9186778258        32.6168360195         0.0001553183         0.0001387685
36000        13.4525446477        11.1649999394        10.9099962322        35.5275408193         0.0001644794         0.0001377636
37000        13.6464686031        11.2748936641        10.0958936460        35.0172559132         0.0001577354         0.0001375210
38000        13.8430915060        10.7316890839        11.8453693156        36.4201499054         0.0001597375         0.0001368021
39000        13.0230193090        11.3914081204        12.1215930168        36.5360204462         0.0001561368         0.0001361301
40000        14.0889704523        11.7007379403        11.7645466606        37.5542550532         0.0001564761         0.0001350917
41000        14.8047004926        12.5213313907        11.7833167170        39.1093486002         0.0001589811         0.0001346166
42000        14.6970578400        12.9512253815        12.6935336936        40.3418169152         0.0001600866         0.0001344213
43000        14.9858261596        15.2737598026        12.7375902572        42.9971762195         0.0001666557         0.0001349937
44000        14.8634476848        16.0108781453        12.7277680272        43.6020938573         0.0001651594         0.0001359983
45000        14.4869450173        16.1291259843        13.0469131448        43.6629841464         0.0001617148         0.0001368104
46000        15.4826245576        15.9478119049        14.0625972793        45.4930337417         0.0001648298         0.0001372429
47000        16.5465000420        16.5911383562        13.9590062696        47.0966446679         0.0001670094         0.0001382352
48000        16.9647195342        16.6279746746        13.5413946567        47.1340888654         0.0001636600         0.0001392156
49000        17.0827429087        16.3731911530        12.8602213440        46.3161554057         0.0001575379         0.0001394533
50000        18.4645382261        17.3104316840        14.0312746818        49.8062445919         0.0001660208         0.0001399202
51000        17.5953309610        19.1089942812        14.7496681485        51.4539933907         0.0001681503         0.0001408800
52000        18.0100400772        18.7409987600        16.3857224367        53.1367612740         0.0001703101         0.0001421247
53000        17.1945892442        18.6466403231        15.9285587152        51.7697882826         0.0001627981         0.0001430171
54000        18.5539751003        17.9705739913        15.5031538267        52.0277029183         0.0001605793         0.0001432432
55000        18.8895642916        18.4595435003        16.7902644436        54.1393722355         0.0001640587         0.0001435467
56000        17.7686474214        18.0342229220        17.4633300060        53.2662003494         0.0001585304         0.0001437854
57000        17.6754565837        18.4424120454        17.0086071305        53.1264757597         0.0001553406         0.0001436205
58000        19.0614954352        18.2655015249        17.6348140786        54.9618110386         0.0001579362         0.0001434466
59000        20.1724302288        19.0179885856        17.2332903311        56.4237091454         0.0001593890         0.0001435488
60000        21.2671345482        18.5595589621        16.9207471607        56.7474406710         0.0001576318         0.0001435410
61000        20.8242768993        19.0743502833        17.3325583252        57.2311855078         0.0001563694         0.0001433906
62000        21.3906318924        19.0958973823        16.9101622940        57.3966915687         0.0001542922         0.0001432488
63000        21.3217662008        19.8498981404        17.9553979064        59.1270622476         0.0001564208         0.0001431361
64000        21.1956003793        19.6429623172        18.7147083017        59.5532709982         0.0001550866         0.0001429797
65000        21.4538278866        19.2065699326        19.4319716191        60.0923694383         0.0001540830         0.0001428451
66000        21.3215680220        19.4788651511        19.5548551171        60.3552882902         0.0001524123         0.0001425834
67000        21.1943438709        20.3040037851        19.4956450898        60.9939927458         0.0001517264         0.0001421248
68000        21.0561676441        20.4098135540        19.3915631650        60.8575443631         0.0001491606         0.0001418859
69000        22.3738391924        19.9990276066        18.4516767604        60.8245435594         0.0001469192         0.0001412291
70000        22.3062860431        19.4009311084        19.4456921726        61.1529093241         0.0001456022         0.0001405300
71000        21.9223973940        19.4677918703        19.9895983785        61.3797876427         0.0001440840         0.0001398543
72000        22.1466592349        19.3481154835        21.1630174728        62.6577921911         0.0001450412         0.0001391702
73000        21.9944641903        19.9587060784        20.9877986392        62.9409689078         0.0001437008         0.0001385891
74000        21.1380519867        21.4494725125        20.5055551276        63.0930796267         0.0001421015         0.0001378325
75000        22.4857361464        20.9869824553        20.6302024467        64.1029210483         0.0001424509         0.0001371357
76000        22.8091746813        20.7692761455        21.6772361881        65.2556870149         0.0001431046         0.0001364915
77000        22.4768889151        20.3107560587        23.0749462848        65.8625912586         0.0001425597         0.0001358850
78000        22.5693116004        20.9132616627        22.9510416093        66.4336148723         0.0001419522         0.0001352769
79000        23.2142687281        21.0001861593        23.4600357447        67.6744906321         0.0001427732         0.0001347856
80000        22.6585026384        23.2361229991        23.8284915513        69.7231171887         0.0001452565         0.0001344367
81000        22.6318003210        23.4326988429        24.7196891427        70.7841883067         0.0001456465         0.0001342667
82000        23.0083771556        24.1724730816        25.0539045791        72.2347548163         0.0001468186         0.0001341124
83000        24.0628150233        24.1410314704        25.4783947545        73.6822412482         0.0001479563         0.0001340467
84000        24.6307100044        23.8498883861        24.1782246237        72.6588230142         0.0001441643         0.0001340070
85000        22.2688920124        23.4840986382        24.1968042984        69.9497949491         0.0001371565         0.0001335577
86000        22.3117602592        25.5340548444        25.1862103547        73.0320254583         0.0001415349         0.0001330273
87000        22.3370070987        25.7664786738        24.2424822019        72.3459679745         0.0001385938         0.0001326658
88000        22.9995513422        25.8647540619        26.4965781843        75.3608835884         0.0001427289         0.0001322987
89000        22.6860923431        27.0882789707        27.2519576970        77.0263290107         0.0001442441         0.0001321536
90000        22.7745624014        26.2525732594        27.2629739917        76.2901096524         0.0001412780         0.0001319521
91000        22.8567425233        27.3044051042        27.8746381115        78.0357857391         0.0001429227         0.0001317931
92000        24.9895970920        28.2957102283        26.6783221539        79.9636294742         0.0001448616         0.0001316836
93000        24.3150153737        27.2563020896        26.6232289140        78.1945463773         0.0001401336         0.0001315633
94000        22.8417435421        26.6064758305        27.6176267320        77.0658461046         0.0001366416         0.0001312407
95000        23.7989986567        28.7044376932        27.2327963326        79.7362326826         0.0001398881         0.0001309495
96000        22.7403501911        28.4125668909        27.7753030036        78.9282200856         0.0001370282         0.0001305399
97000        24.3435014891        27.7623958512        27.1668072056        79.2727045458         0.0001362074         0.0001301281
98000        24.2726559665        28.4101876284        28.1555055454        80.8383491403         0.0001374802         0.0001298328
99000        24.1929878720        28.9473864172        28.1224611836        81.2628354728         0.0001368061         0.0001294590
100000        25.6745659657        27.9495650712        28.6633391049        82.2874701418         0.0001371458         0.0001292199
101000        27.0189973513        28.5966662713        29.1217375102        84.7374011328         0.0001398307         0.0001290759
102000        25.3985537568        29.4759136459        29.1059651967        83.9804325995         0.0001372229         0.0001288974
