# Time-averaged data for fix msdout
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4] v_twopoint v_fitslope
0         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000 1666666666666666496.0000000000
1000         4.2369363154         3.2883430979         2.0776488311         9.6029282444         0.0016004880         0.0017430643
2000         8.7602281992         7.0633167071         2.6118454714        18.4353903777         0.0015362825         0.0018516451
3000        14.6182141568         5.9364208208         4.9341518442        25.4887868218         0.0014160437         0.0014200799
4000        17.8282477400         8.4139172573         3.3734153182        29.6155803156         0.0012339825         0.0012494529
5000        21.2286404645         9.7850211824         2.3059073766        33.3195690236         0.0011106523         0.0011004882
6000        21.7200435223         6.5994722654         3.6631754469        31.9826912346         0.0008884081         0.0009467375
7000        22.6593367575         8.0772574820         8.6544482476        39.3910424872         0.0009378820         0.0008289773
8000        19.7815839433        15.9883851264         7.0891705374        42.8591396071         0.0008928987         0.0008071022
9000        12.6484121884        17.5970122028        12.3605816857        42.6060060769         0.0007890001         0.0007255838
10000         5.4674749759        14.8405404947        22.7920833406        43.1000988112         0.0007183350         0.0006703060
11000         3.4308460508        15.7289936567        30.1501213181        49.3099610256         0.0007471206         0.0006198077
12000         6.5311340742        15.7657825904        30.6884162287        52.9853328934         0.0007359074         0.0006127807
13000         5.8376366013        13.5700344782        36.8181559870        56.2258270666         0.0007208439         0.0006085296
14000         6.9609803393        13.5840180976        35.0803741310        55.6253725679         0.0006622068         0.0005910865
15000         7.7563601890        21.0434256572        49.9977416612        78.7975275073         0.0008755281         0.0006079438
16000        10.6858810469        27.6217886464        56.8596965588        95.1673662522         0.0009913267         0.0006737102
17000        10.3744991480        31.6163204507        63.6312793256       105.6220989244         0.0010355108         0.0007598747
18000        10.0105934923        26.1087303826        63.4185780399        99.5379019148         0.0009216472         0.0008110349
19000         8.4955267341        20.4628607217        62.1619982223        91.1203856781         0.0007993016         0.0008174056
20000         8.3725070883        16.1461606700        50.7323093967        75.2509771550         0.0006270915         0.0007747612
21000         7.5860894891        21.5098041465        49.2631015842        78.3589952198         0.0006218968         0.0007170750
