2173.78711;95.36298;-9.10208;10.51634;70.19165;19.26972;17.80265;176.40234;-8.92732;336.77029;207.17368;3432.67529;21.95084;268.45331
2172.29297;246.14114;79.44479;-34.03247;87.94507;4.47088;33.19442;118.32284;-25.88782;-14.15874;125.25513;3452.93311;169.86585;312.76596
2170.79688;126.45866;-86.52025;23.01758;37.93983;28.40821;67.91447;-32.96291;2.25304;-93.56257;306.79718;3445.78369;313.07092;76.48898
2169.30078;295.60712;-50.83555;38.1908;4.00966;8.87646;34.93934;28.75016;11.01295;-4.75777;-10.56123;3380.62793;166.35501;-22.90974
2167.80469;194.36691;13.9891;-48.09716;60.25563;-17.04615;27.75124;95.50231;21.3483;128.07535;72.41022;3460.49097;184.19817;-183.72845
2166.30859;309.32159;27.39619;76.68995;89.04658;52.11607;81.77105;-16.33785;5.87707;82.6059;52.90162;3422.73999;15.36383;344.61102
2164.8125;-65.01718;-37.96562;27.54398;63.02509;24.66875;43.97673;65.327;19.36882;2.24214;-83.54848;3405.93896;-9.91375;18.89147
2163.31641;87.5735;-8.16825;-56.967;30.52984;-26.87931;43.22915;-47.65076;-4.205;-201.57469;59.17735;3426.17529;-33.41388;-110.66149
2161.81836;-67.06821;169.84828;-43.21382;14.10369;5.33622;65.01846;55.32116;30.15343;181.09495;-63.19762;3452.84204;158.949;-92.51221
2160.32031;-44.34647;-28.67383;-45.52634;71.67685;21.47974;56.22271;63.48911;30.67334;-68.44023;-43.36517;3452.13769;118.01977;12.04315
2158.82227;62.29275;25.63035;-12.40628;-12.40493;26.38651;53.86973;52.52926;34.38482;-61.61477;-34.29556;3531.88647;133.56635;138.55049
2157.32422;-56.08837;9.24894;12.68811;94.95258;47.4098;38.65163;147.9275;4.28584;46.95396;68.56119;3489.33887;342.29034;-70.19292
2155.82617;113.71526;68.58323;16.89286;9.22993;39.50277;76.52174;10.23927;-17.78337;-33.93954;125.19134;3427.50708;216.51459;-285.91199
2154.32812;3.86612;26.69384;83.84009;65.02393;23.58643;72.57172;-122.40465;37.32026;27.06336;51.9822;3473.44141;33.023;211.77515
2152.82812;11.64364;79.78877;12.52409;74.14651;67.19009;110.43037;37.77499;36.108;-62.74978;185.01831;3451.8313;111.7915;113.68516
2151.33008;72.65558;41.33456;60.20972;-16.41637;11.13994;64.69503;156.24283;-14.95663;-31.66017;123.88947;3499.34839;58.83569;-17.26923
2149.83008;249.55084;-21.10903;33.97859;111.60012;-32.00699;43.0917;223.38391;22.36887;22.21371;124.23596;3445.59937;39.76132;27.82584
2148.33008;233.74167;-15.95155;-62.91486;22.63574;71.10055;77.74185;-37.14183;0.20823;58.66715;-66.26649;3491.49072;175.05335;-202.68219
2146.83008;23.72993;121.01952;-98.70072;52.56714;15.1492;43.30975;-58.07195;-12.32463;-99.01418;145.25307;3415.27441;34.08405;126.68419
2145.33008;319.88687;9.07144;22.94859;55.16909;57.21162;73.14506;35.16573;10.46267;34.3144;42.20332;3404.93921;-45.69796;289.58331
2143.82812;52.45604;30.53365;65.88946;38.48903;59.13057;-7.82098;59.44323;9.13618;7.24111;8.55401;3336.79981;51.28233;239.52808
2142.32812;13.24137;85.77132;163.41531;50.70403;73.90723;70.19593;27.6293;35.08431;115.23715;98.80725;3318.45679;154.7348;670.14477
2140.82617;15.91954;72.04339;135.72443;-7.7187;30.90928;69.54028;85.83067;6.43122;43.61531;25.57484;3417.29443;161.92366;250.49004
2139.32422;42.79179;98.50861;51.89589;76.70129;72.99616;25.56664;4.49521;-9.38828;-32.61377;-71.45294;3448.69043;271.89612;120.43546
2137.82227;172.45731;250.17499;21.06644;18.28645;20.4148;-11.95956;111.01417;24.52098;45.38002;37.16076;3484.88623;287.23801;292.60934
2136.32031;-84.41806;15.24493;15.9324;-16.0459;62.50964;-62.29173;138.98109;16.69356;-19.27776;-49.75799;3480.96362;87.69335;-52.9136
2134.81641;-118.14888;49.91225;-8.42643;16.99359;26.01195;-25.9859;25.89758;18.47814;22.0857;-146.05272;3449.77783;-58.77291;105.79205
2133.31445;311.62512;44.52698;130.79103;-39.77456;-28.1013;-24.95869;49.23513;49.10969;137.30638;133.077;3469.91553;133.21637;-134.39622
2131.81055;164.18543;88.89745;13.46505;54.17613;106.98756;65.85683;63.02857;-2.04468;206.10695;250.35892;3461.18799;102.35487;2.68991
2130.30664;206.01939;24.3055;0.38321;2.23586;62.5124;66.89043;-20.8787;-30.75155;135.53302;558.48657;3348.28052;-183.28288;-79.47107
2128.80273;235.09094;144.07022;51.41867;-0.00284;-17.19331;24.66995;-6.92956;-24.20459;68.27899;71.79823;3354.00317;-23.25704;207.34068
2127.29883;235.37788;210.95512;35.15412;77.87155;63.35425;9.71697;-13.74651;31.99468;25.15986;-2.80287;3417.40088;172.00124;156.3264
2125.79492;181.26453;151.30679;-38.75892;54.80545;-11.50464;-0.41057;43.57448;-12.75589;52.60435;18.85455;3407.08789;131.76009;20.75061
2124.28906;92.003;202.22821;12.2879;-72.3407;49.79878;16.70527;-52.80724;-11.05499;92.91137;47.03114;3470.44775;-265.5535;-18.35804
2122.78516;231.78581;59.41299;37.70153;24.73523;59.84074;-1.39735;17.42119;-18.97282;-2.86078;325.06113;3472.93677;161.94107;179.77179
2121.2793;201.87381;196.83876;2.28445;32.13387;76.28459;2.93344;82.87579;22.72912;71.14007;279.70718;3454.61353;112.24961;182.79326
2119.77344;79.18294;145.37543;18.1055;77.95098;76.71717;20.08087;-123.73556;-1.21673;180.34662;317.67248;3393.08374;350.70651;104.41788
2118.26758;270.21179;162.76454;65.93055;67.75401;5.1414;18.03369;29.8218;43.64588;-54.5125;133.26126;3507.59888;230.65648;304.71494
2116.76172;38.82638;114.57584;12.95179;-46.41725;-15.21038;16.00182;32.97113;69.28323;-2.89282;124.96565;3441.2832;85.09083;249.14506
2115.25391;421.78613;77.62877;79.96764;69.79984;57.2182;49.17491;-50.21219;62.91151;-10.46655;161.51994;3421.38062;145.95285;369.73923
2113.74805;377.61227;216.61797;43.01006;94.82852;-7.91673;39.17102;18.58957;37.34379;161.05905;119.72068;3483.04468;249.99033;92.21121
2112.24023;411.82321;155.71428;-75.46691;20.73142;51.68496;13.19716;-64.49166;38.96018;95.87553;10.82984;3386.39551;203.71585;125.13964
2110.73242;195.05832;-20.24631;-153.92807;68.16593;61.70428;30.40931;-112.34438;54.95552;65.86787;45.87077;3420.86548;189.45032;-43.24176
2109.22461;213.32515;206.62369;-3.81056;59.65867;23.76945;62.01302;74.78429;32.58057;93.38014;114.47221;3378.60718;24.97839;-38.84782
2107.7168;14.27202;-26.78035;-82.24879;75.13757;-4.56683;26.50768;-1.79214;42.16588;45.74799;-2.30512;3424.24927;279.23123;-31.17081
2106.20703;-29.72923;49.84882;34.25115;-5.22703;13.4336;10.20234;38.30912;-16.95307;-5.08958;242.02139;3439.51856;114.83831;-20.20625
2104.69922;215.36899;139.22272;40.4932;-21.65448;-46.84342;78.57093;-11.04029;-34.52594;79.80512;46.99035;3435.61475;-47.88222;128.14857
2103.18945;292.68951;137.54492;27.57364;-20.49379;52.58849;65.4848;-44.38036;8.58491;204.54501;78.79363;3367.83667;80.10837;204.64554
2101.67969;-120.17797;166.20354;51.38078;28.57879;25.84509;26.87363;34.06288;11.75889;91.29162;295.76312;3450.1626;117.04921;28.88849
2100.16992;145.50543;59.17043;51.23391;12.20294;37.41549;1.06281;5.53603;-16.99783;155.20728;266.79312;3452.64282;-101.41919;83.07954
2098.66016;83.89874;44.73979;-20.72929;-8.9373;68.12499;26.34592;32.88342;-4.25381;207.86083;-65.42088;3424.79956;18.53712;20.74948
2097.14844;46.22948;114.87679;31.79049;-17.28731;38.18282;45.25055;36.29604;-25.02621;112.03722;208.77968;3384.20264;23.56071;105.23438
2095.63867;252.62819;-19.20661;-46.5199;-3.28381;-25.25392;24.28091;57.2514;-5.9129;-10.92952;162.19173;3487.19409;173.75226;315.71075
2094.12695;13.9353;116.29891;82.53847;36.24949;21.37636;11.30844;59.06458;61.03621;-14.30292;-42.32583;3323.79248;229.77693;318.73816
2092.61719;172.35094;33.27407;-104.18947;32.73018;42.4648;-3.23934;60.86851;21.11701;42.83189;-26.77297;3350.21313;217.20432;9.16197
2091.10547;-55.13221;-9.86329;40.76377;18.07007;52.37709;-9.79581;45.13762;25.8504;-8.53935;50.90303;3454.74072;-5.80916;128.54692
2089.5918;-132.71968;208.41473;-48.65011;25.7485;47.93202;-76.90465;-45.50011;-12.45687;54.79503;-118.56393;3340.85791;-74.12646;-8.77257
2088.08008;-4.7504;53.68278;155.18704;101.96446;-33.01352;-19.67218;-94.68102;11.39893;52.67009;17.92955;3431.00122;-112.14947;244.30447
2086.56836;123.12755;-6.99826;105.60667;20.43468;16.71241;29.58351;44.15165;25.68266;99.84771;76.22663;3299.64356;201.94153;-57.25364
2085.05469;129.85579;105.96766;17.81522;-27.59227;44.10802;39.00901;41.15331;31.99377;207.4518;244.34802;3421.61597;267.39401;115.95116
2083.54102;166.79547;-67.79911;43.12943;70.93574;34.8528;13.40648;89.10571;-7.88529;93.54439;69.91269;3382.68506;191.06308;142.4743
2082.02734;73.10894;196.36246;11.10558;7.02982;23.9992;-29.68764;3.27295;30.2715;151.55336;57.88053;3323.07007;232.57628;129.08624
2080.51367;191.14227;177.0314;17.29607;48.23455;44.97897;-5.88966;94.1653;-12.77822;-24.57566;76.01636;3386.05908;-114.37824;-250.54762
2079;13.03848;-112.88603;-113.40099;32.14155;-15.23245;11.54435;-28.27234;44.45988;65.06802;57.45047;3355.1167;-133.3369;304.14475
2077.48438;-83.88739;120.82701;2.59859;16.07238;8.90878;-25.12008;-21.7779;6.19606;140.25264;38.80351;3359.19482;-37.73448;43.75924
2075.9707;129.41985;77.60262;43.77128;-52.47471;-11.51634;-17.21043;119.9184;23.63041;221.67282;-72.19031;3387.13525;138.94812;247.94154
2074.45508;3.78127;-53.11027;10.16098;15.81538;82.58128;-4.52036;-53.40107;17.19721;-48.57045;-57.57423;3388.02319;-42.35347;-10.96071
2072.93945;13.3169;-10.45113;-47.29701;-28.81628;89.16335;-72.92878;-51.74007;1.224;-77.08147;15.7847;3412.76465;32.43195;-185.59668
2071.42383;32.33431;1.95722;31.99762;9.26361;33.72335;-45.89979;137.51259;-67.21204;217.07571;-1.61315;3308.70874;-43.88218;0.62705
2069.9082;-31.37444;-173.24139;74.68964;33.03695;24.39517;-49.07389;15.09516;24.93259;-54.90209;42.89286;3384.32397;-24.8144;-139.23486
2068.39258;-12.46839;174.4875;-20.91305;17.08357;5.52422;6.56833;-19.88495;-6.92696;-145.69293;-35.095;3356.60303;-69.35195;114.96242
2066.875;-58.76918;123.21967;29.7041;20.21989;32.73129;47.89781;143.74954;-5.40496;292.58051;90.24951;3324.12622;-50.33499;-128.41568
2065.35742;152.2503;27.46501;61.22823;-8.4028;51.97295;-12.45247;48.34197;23.12303;212.66934;-37.1561;3402.86743;160.86978;44.38377
2063.83984;-3.77576;61.96419;35.55072;2.70858;47.37128;-7.64684;56.18545;43.69764;110.44867;48.22447;3335.45093;149.59558;124.83466
2062.32227;46.64042;36.07803;63.8667;-30.63355;58.64066;0.34265;-16.99032;-5.6074;-4.5383;-42.8028;3326.81738;22.37292;-47.38573
2060.80469;71.57262;159.41254;-11.03543;66.23796;-17.4263;16.27671;-26.65871;8.61428;197.94606;23.28307;3395.98218;77.75186;137.52907
2059.28711;271.04001;-112.57472;45.83148;-13.10791;-2.99493;22.68965;4.91594;41.87816;135.15807;298.76291;3395.27563;106.09503;147.60455
2057.76758;-37.46658;-103.57558;32.84089;-30.51483;16.18125;41.80535;90.41097;35.45408;34.20931;-59.17559;3312.04541;37.58767;103.58162
2056.25;25.36524;11.69091;-49.96993;48.88294;-10.67466;-12.06477;-71.68546;-10.63362;204.51207;-201.29523;3238.36963;149.95509;-83.40515
2054.73047;-110.17394;91.98601;-43.91883;39.42719;62.40919;-21.48604;-2.13711;-7.52505;-15.59282;122.93005;3329.70239;149.61726;259.3779
2053.21094;85.75672;129.39545;62.03794;55.36321;-34.2495;54.74872;29.28478;20.95873;129.07161;-51.08989;3309.97681;207.92686;118.12491
2051.69141;-27.66315;106.50295;42.67271;-12.73442;7.0746;58.01913;-56.67709;47.84576;103.90765;106.26433;3371.12842;44.18423;25.9251
2050.16992;98.29745;4.32855;50.25935;69.81235;34.1039;32.76058;26.99935;-4.54419;65.97401;-45.68303;3367.25513;8.89096;9.7148
2048.65039;-67.50502;82.85007;-13.49577;20.7817;4.05084;-28.93574;-14.61407;42.94377;20.0275;135.16855;3355.45801;3.69093;-358.54395
2047.12891;143.86015;97.92716;54.29648;68.44693;15.20245;25.08296;29.33385;25.44138;176.84366;101.92045;3304.04883;123.64841;-88.17322
2045.60742;-15.66199;-15.36582;34.91089;-12.22827;-10.10061;36.30885;44.71;3.19434;168.72548;166.80992;3331.87769;227.67702;-103.26186
2044.08594;-162.50482;110.5433;32.94702;-62.7641;10.53352;25.36055;-54.00346;12.63789;-10.56005;9.81038;3356.52686;147.8819;-88.40716
2042.56445;-55.95903;54.24527;15.13674;-34.08603;65.99046;50.84815;30.99597;6.24193;-17.24392;91.90897;3333.65479;240.70422;-42.05386
2041.04297;310.15344;100.85628;81.24124;45.25597;16.91332;11.41371;-55.07704;3.01641;15.56499;216.62222;3420.04321;4.11443;-177.96684
2039.51953;139.41303;-1.38205;-86.97739;56.50472;-62.22979;71.73279;-5.00421;64.69769;16.61153;110.07101;3430.4104;100.02423;13.71584
2037.99805;66.80652;100.55283;43.98976;118.40156;80.22738;-4.07974;-76.86128;4.48702;-61.57088;-29.78034;3437.60718;165.78342;-200.02779
2036.47461;68.54515;28.35908;43.55851;63.18772;42.22703;24.58131;151.93013;10.76235;-133.47749;192.69759;3360.93579;-102.39768;383.68552
2034.95117;-80.06581;-34.34455;49.44475;15.91394;39.03841;24.75907;-43.39343;34.43864;-93.11651;5.23968;3327.01074;-14.54826;95.29687
2033.42773;-110.04729;56.37173;28.42875;68.31318;-6.8637;-39.90816;-17.23432;-25.72356;117.965;157.82964;3353.2041;70.06595;47.28827
2031.90234;21.22632;48.97485;48.52663;52.69936;-3.73278;26.71008;26.27897;21.67397;9.43775;98.35749;3369.89795;-92.08832;362.85669
2030.37891;-193.85422;-97.57785;18.01461;11.80078;2.55087;58.52256;-12.48139;5.8118;122.22104;124.20158;3345.47754;174.25209;-38.05423
2028.85352;160.15018;51.4878;-48.85405;5.70104;21.46896;-12.42073;215.88292;-3.71957;215.90652;168.90234;3439.62012;4.1662;-216.08426
2027.33008;63.54581;32.9448;72.36224;10.67039;67.23764;62.06493;116.97283;49.97;80.32212;64.94751;3287.18408;-11.00714;105.2224
2025.80469;129.67178;147.10272;-3.98867;33.02392;-15.00435;40.14022;-27.74804;73.61773;67.96052;215.33476;3373.39868;6.96892;-69.89033
2024.2793;195.71639;142.70398;-4.49219;72.74973;2.30238;49.82233;94.52772;5.63367;115.55903;133.35283;3386.90967;-73.04033;56.65013
2022.75195;4.24596;26.1453;102.39496;57.18397;-32.525;7.38457;-17.02576;21.38736;36.7163;95.5497;3266.16699;211.78285;2.9628
2021.22656;37.02274;171.72284;-27.63384;44.7861;70.03211;7.60113;-120.67917;48.18922;167.84738;207.68008;3462.8645;101.68604;272.84006
2019.69922;82.36807;-156.40205;-13.95254;-3.91285;-2.69866;1.50616;168.78183;46.56468;5.21393;215.49254;3414.7771;95.79484;135.17386
2018.17383;-99.65083;15.92635;32.85643;72.1031;42.97319;28.5616;68.22055;14.9528;162.99312;360.53525;3384.07202;159.31799;-139.91048
2016.64648;-41.77139;207.09486;-109.72887;18.68951;4.98219;-7.51394;35.52697;-15.0658;91.82422;109.35136;3481.20215;-1.30653;45.79876
2015.11914;0.25438;131.51799;4.90468;25.25318;8.0216;41.62514;89.58703;27.50545;178.39603;124.83218;3439.45117;70.0258;-22.71818
2013.58984;-159.68709;43.32961;64.27446;11.30958;41.0243;-44.91032;56.83839;-32.47014;64.54218;-19.07822;3396.13989;237.51538;178.4111
2012.0625;312.79037;150.70146;-51.44842;22.60537;-11.15497;4.21908;35.10477;-4.10334;73.68658;171.32752;3363.88599;174.64285;43.40345
2010.5332;59.73017;136.5963;-61.48912;-24.44069;48.63045;7.60451;68.53564;-35.66251;-35.4832;114.043;3336.37524;-124.7478;242.61015
2009.00586;115.69844;144.53464;56.1512;-13.14024;-8.26918;37.78763;2.60141;96.73936;-42.19627;154.44202;3381.39062;211.24223;-25.0168
2007.47656;6.11728;234.40295;49.22537;40.70873;-11.56356;28.55777;-69.63747;-10.47592;94.46413;260.95929;3323.94189;126.24584;2.09209
2005.94727;236.89922;133.54182;-31.76763;39.3839;-30.6192;42.96843;91.33029;-8.9181;106.53301;45.91264;3405.18237;142.09447;542.76611
2004.41602;194.99258;73.65777;21.17381;52.23745;-16.5882;35.31771;61.57796;6.8194;123.27515;237.35101;3402.89136;3.51304;38.60614
2002.88672;-26.4899;38.97925;-37.74455;65.08392;8.45786;21.37081;91.65353;-21.54986;21.83332;173.4895;3394.30078;-4.31384;271.69876
2001.35547;-191.23538;38.92858;57.67549;-41.75555;68.13324;-8.31865;135.86224;-2.66344;-65.43892;112.73797;3398.31152;-128.7036;-67.06091
1999.82617;-201.65425;119.15367;44.41372;-17.87675;6.54898;45.44918;101.29623;57.15197;220.42241;146.42493;3381.85254;24.02508;109.07123
1998.29492;146.78746;89.134;-47.55568;37.47118;14.24645;59.84173;-23.00497;41.38764;98.43405;132.82184;3359.104;189.24695;237.80817
1996.76367;51.2432;106.31638;77.68295;39.28572;25.0844;-12.3292;73.04155;24.05785;23.67131;155.3644;3306.46338;-21.76224;76.8252
1995.23047;20.21408;-52.75671;-37.87363;26.93564;9.16572;39.83012;-29.23038;17.75095;126.7007;-51.87304;3271.1521;28.47254;-79.46017
1993.69922;78.8341;113.85012;49.54083;61.77974;2.68907;-0.8453;49.41334;28.75276;70.77108;11.50594;3352.2644;265.85449;15.93654
1992.16602;145.25464;28.71686;-32.95047;-32.35938;29.23984;15.11386;16.33225;-21.58663;211.42795;-47.86918;3340.54932;-34.78287;114.34567
1990.63477;236.77573;20.65124;2.51932;48.07564;38.4798;18.48609;98.01942;-5.86074;235.63565;215.08714;3409.03271;106.52851;100.99833
1989.10156;-22.35154;51.87032;19.10125;16.85312;2.12209;31.28806;-65.59933;11.43216;-51.47075;194.91244;3417.74707;60.66952;-38.1885
1987.56836;109.97163;84.62659;98.53865;97.2343;33.36335;-14.07268;97.75065;-42.01016;45.02873;231.28851;3382.448;24.22853;305.14416
1986.03516;94.49252;120.49191;22.36196;-14.13612;48.87459;-16.9873;158.86087;11.42933;116.32158;68.03776;3455.59277;50.6318;184.68346
1984.5;108.84683;-10.21076;40.47903;8.07698;10.95979;27.23105;95.8062;13.00164;-85.81141;-33.90271;3428.15527;-37.69812;-111.7429
1982.9668;132.58881;79.02666;75.85694;-13.70553;24.89445;-16.53557;17.04004;33.42368;73.39917;292.98196;3301.77026;-85.18108;-258.90097
1981.43164;195.55907;72.414;-15.99059;57.16987;-33.41865;-17.88341;206.82971;30.28235;64.48651;55.91151;3445.55469;204.97482;-238.00217
1979.89648;29.24135;70.49758;36.64324;11.82254;37.04057;-6.67235;91.91295;45.98515;68.12189;228.70885;3341.20019;196.65662;197.33595
1978.36133;68.61146;49.72625;86.1087;24.56948;3.86325;7.67095;151.2659;-24.65521;23.07863;45.06551;3423.69336;-39.30316;-100.64871
1976.82617;-125.90564;96.43262;66.49096;45.15197;13.07404;26.71361;138.37448;66.38899;108.30486;90.61246;3360.19263;153.26793;-225.9175
1975.28906;35.82795;41.11144;32.75261;4.52317;89.75211;44.17607;29.7538;13.03724;-74.83533;-105.52911;3415.97144;-54.39325;105.43153
1973.75391;18.63331;45.41464;64.91374;6.26085;55.01358;47.50983;56.06668;-2.63933;-93.1845;-125.90291;3332.10425;122.3603;138.53815
1972.2168;20.24827;-24.01655;-42.53754;72.2972;29.70003;-2.48871;76.07522;17.76651;54.72156;46.63448;3369.04321;-185.64081;22.58975
1970.67969;-11.08927;-29.1434;110.35662;64.597;29.4868;19.66353;75.66874;-4.17466;171.19765;118.71285;3377.73999;64.7154;-3.97216
1969.14258;81.43308;23.73377;-106.81365;25.53626;82.57882;18.28746;43.88493;-24.53672;127.7056;30.84141;3362.91577;62.52493;119.97144
1967.60547;188.00326;-47.2583;-10.4081;0.59084;35.33102;2.80058;59.11696;44.45607;70.12186;-39.77219;3413.93091;39.93512;32.21855
1966.06836;15.56344;54.15049;74.98155;-22.78436;36.68455;46.86741;80.591;52.30277;34.5002;-50.81827;3378.73218;260.23749;245.36186
1964.5293;-139.57913;100.67059;49.08974;-22.65721;31.77115;7.87205;133.3757;3.74307;147.74103;13.34287;3340.41431;143.5613;-154.21309
1962.99023;-31.50436;89.1964;110.92333;43.25266;64.45564;15.88265;-0.28982;3.7653;-35.12657;136.98645;3386.70142;138.13019;-38.28291
1961.45117;-138.04416;130.96851;-43.39818;30.8198;32.91595;-29.36214;49.31963;44.5084;34.23467;127.45625;3371.8894;68.46777;138.67389
1959.91211;76.4398;-23.01233;-41.0785;59.0936;51.49656;60.06721;51.91559;-30.63395;128.62468;341.83319;3399.36011;211.76431;-151.06528
1958.37305;-59.84041;145.54845;-2.75805;46.64423;-5.0721;5.43113;60.75548;-25.90432;10.07713;213.27733;3368.89624;-31.69249;354.56534
1956.83398;162.34819;-69.42688;33.97873;-3.37248;26.03285;29.07146;8.53521;71.16805;-128.75868;1.8286;3324.35864;158.47656;69.59166
1955.29297;47.99995;52.11154;26.87951;53.02913;13.31158;24.53018;109.67391;36.75603;212.86974;145.67624;3356.51538;23.06568;-61.92304
1953.75391;213.73795;-31.35366;-60.00658;42.12531;-13.48241;32.50269;82.46401;24.26263;-11.97681;117.37678;3419.94775;61.34824;71.02683
1952.21289;115.05988;15.03379;-29.54826;-45.42634;55.14989;35.77492;139.7187;14.90391;26.05998;164.17119;3350.40039;65.18652;95.99591
1950.67188;180.62112;41.06553;105.66924;-26.61252;34.61795;51.55162;32.73396;-5.39658;-187.67975;18.60418;3391.91284;172.21786;-88.59083
1949.12891;47.58879;71.7705;-92.19566;40.65064;23.4781;46.99167;-11.67766;-17.87019;-130.83148;215.50752;3369.30493;-132.01022;164.68372
1947.58789;72.49263;-53.85484;10.14854;21.9026;20.16163;-38.85434;43.95517;21.24682;126.09186;155.98355;3326.38501;-95.3589;205.28673
1946.04688;89.56923;115.93767;53.05651;25.03228;2.78377;-26.21168;-19.22195;36.90552;104.74078;-14.46819;3386.62915;141.30223;125.54288
1944.50391;136.3302;65.34737;25.63448;20.33755;18.22865;6.73354;59.80374;-9.94066;103.72981;294.8533;3424.97266;15.34987;108.35998
1942.96094;37.79082;110.06554;65.39508;54.68716;3.98926;69.3409;199.70912;-0.52856;88.67864;-2.05921;3333.64038;6.59758;-93.12948
1941.41797;118.90523;129.77248;23.92156;3.1135;10.06283;55.38723;102.14711;32.30769;-74.71833;115.05165;3367.29272;135.27646;153.7336
1939.875;176.56702;91.69337;35.55494;129.55864;-51.0069;36.75016;-28.17564;65.13081;-5.3634;-137.94342;3369.70044;54.64691;36.6903
1938.33008;-268.48456;83.29075;5.03032;40.50136;25.33515;39.97201;78.84731;29.2496;-142.08861;-16.13277;3401.76904;250.36386;342.80585
1936.78711;165.40724;99.86768;85.33839;26.39063;9.55982;55.67465;-84.21101;16.79733;183.27374;-6.72857;3383.87695;33.92543;141.5591
1935.24219;-6.34984;110.19453;-55.97935;71.57277;67.13859;55.76055;-3.76918;9.0324;37.25218;26.09955;3365.99243;46.9617;-215.61319
1933.69727;66.91901;64.35002;-61.50327;35.59758;-20.39862;-19.04667;59.46888;23.11385;22.37101;179.06982;3363.71655;14.73697;35.86975
1932.15234;-84.45127;59.08279;28.12428;-19.09113;13.77268;-39.23311;-103.50209;15.35219;66.79514;205.65237;3358.32178;-58.0411;209.29172
1930.60742;58.99727;2.35435;100.55879;4.20751;-5.0892;12.32096;-2.85635;-0.20293;-27.56745;32.63371;3434.02295;-122.99884;126.92867
1929.06055;-123.4688;-115.15601;73.17548;55.5492;-3.66942;34.22355;38.49489;24.78747;16.90316;57.73001;3384.95801;77.12026;183.4081
1927.51562;13.71738;-47.10815;13.07053;77.24124;19.57829;40.52376;-5.91526;35.73874;168.94397;51.67245;3334.35474;138.40799;49.74397
1925.96875;-34.60491;175.20482;80.78931;38.13113;10.0923;-32.66774;108.65756;-21.88843;-1.66203;79.93366;3377.2832;297.84802;149.96628
1924.42188;100.96799;235.37357;-38.50415;44.21388;20.87122;-1.43604;159.29169;-31.18757;16.3719;81.72041;3387.47144;207.90445;-25.61016
1922.875;94.74037;181.80412;38.54707;9.77935;5.16784;20.43093;40.09611;17.15865;90.51234;195.7141;3341.57251;230.15811;274.10678
1921.32812;107.21633;56.61401;-41.74456;56.3387;36.20117;-1.32736;118.75103;15.64412;21.36124;186.64197;3353.3208;155.83022;-30.57211
1919.7793;20.04278;-121.4621;7.24445;31.23736;32.96867;11.17632;136.64204;-9.22703;132.90259;210.3113;3315.23389;-49.27454;-82.79699
1918.23242;10.77099;95.98528;14.18205;88.64824;18.84514;-30.81976;82.90486;25.07335;-17.12071;126.58616;3316.08423;248.56453;-8.82326
1916.68359;91.79672;23.83485;86.49155;83.76329;45.20259;64.17016;15.18316;56.24643;106.89908;172.12624;3466.35938;41.96193;351.58145
