# Time-averaged data for fix msdout
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4] v_twopoint v_fitslope
0         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000 1666666666666666496.0000000000
1000         2.1521717040         2.0857622931         1.6982616046         5.9361956017         0.0009893659         0.0010715704
2000         3.4890755561         2.8683559371         2.1672555345         8.5246870278         0.0007103906         0.0007579137
3000         4.0806827178         4.3285065504         2.9142623052        11.3234515733         0.0006290806         0.0005535245
4000         6.3337218123         4.9431224867         4.3802377617        15.6570820608         0.0006523784         0.0005706416
5000         7.9357951616         6.5025484268         7.1298564887        21.5682000771         0.0007189400         0.0006231609
6000         8.4495184648         6.0219572961         9.3956991604        23.8671749213         0.0006629771         0.0006371140
7000         7.9617059133         8.1586011406         9.6599909035        25.7802979575         0.0006138166         0.0006182743
8000        10.0119601883         9.6919958204        10.8007134861        30.5046694949         0.0006355139         0.0006092187
9000        11.0128007161         9.2447166476        10.1053800410        30.3628974047         0.0005622759         0.0005891431
10000        12.4373154208         8.6581748528         9.5889827787        30.6844730524         0.0005114079         0.0005446461
11000        13.3616810850         7.9244359462        10.2938892032        31.5800062344         0.0004784849         0.0005021172
12000        15.7736847335         7.2601877724        10.1258039609        33.1596764668         0.0004605511         0.0004682705
13000        14.8939233999         8.1798035044         9.5778939127        32.6516208170         0.0004186105         0.0004328169
14000        17.5934452236         8.8009443996        10.6608322145        37.0552218377         0.0004411336         0.0004093772
15000        15.3893374575         8.6490838388        11.5194932094        35.5579145056         0.0003950879         0.0003915856
16000        13.3223321190         9.6781925329        10.1865778045        33.1871024564         0.0003456990         0.0003599072
17000        13.1812755402        10.8485625886         9.4057864617        33.4356245905         0.0003278002         0.0003281759
18000        12.9839062568        11.2568756582        11.5870935503        35.8278754653         0.0003317396         0.0003045968
19000        12.4092334861        11.8600016885        13.6137490177        37.8829841923         0.0003323069         0.0002883154
20000        13.4809340435        12.3411769874        12.1436979222        37.9658089532         0.0003163817         0.0002765808
