# Time-averaged data for fix msdout
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4] v_twopoint v_fitslope
0         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000 1666666666666666496.0000000000
1000         2.5731505241         2.0680693607         2.3832861961         7.0245060809         0.0011707510         0.0012534941
2000         5.1109273442         4.8116063479         3.6043007888        13.5268344809         0.0011272362         0.0012366506
3000         6.7539305981         5.8580092193         5.2168671822        17.8288069997         0.0009904893         0.0010555471
4000         8.3139576125         7.9661441364         6.8059761229        23.0860778718         0.0009619199         0.0009451676
5000         9.2909251601         8.7392139284         9.1422173939        27.1723564825         0.0009057452         0.0009043677
6000        10.7939470276        10.5376709745        10.8590473682        32.1906653703         0.0008941851         0.0008633264
7000        10.4050338729        10.8468460053        11.5108999421        32.7627798203         0.0007800662         0.0008184925
8000        10.8006692931        13.0539642454        13.3289275986        37.1835611371         0.0007746575         0.0007518053
9000        12.0885148656        15.2300715518        15.2646843461        42.5832707635         0.0007885791         0.0007278397
10000        13.5483907938        16.8010875815        17.5188157338        47.8682941091         0.0007978049         0.0007273953
11000        14.4942085731        18.2439164614        19.3544588035        52.0925838380         0.0007892816         0.0007309638
12000        16.5608620810        19.8470681564        21.3816861655        57.7896164030         0.0008026336         0.0007367545
13000        18.8869131317        21.2272738944        23.6230704966        63.7372575228         0.0008171443         0.0007461895
14000        20.8476253900        22.6954552692        24.5466832369        68.0897638961         0.0008105924         0.0007560709
15000        21.5442683650        24.2622598954        24.5681413155        70.3746695758         0.0007819408         0.0007581558
16000        23.8409118469        24.7848068643        23.6551921734        72.2809108847         0.0007529262         0.0007513306
17000        26.1328075302        24.3456897244        24.2513736583        74.7298709129         0.0007326458         0.0007352419
18000        28.1348188961        23.8304613576        26.0487305850        78.0140108387         0.0007223520         0.0007216781
19000        31.8675616955        23.4485402654        27.1336444866        82.4497464475         0.0007232434         0.0007108631
20000        32.5366699656        24.2577419490        29.1672807206        85.9616926352         0.0007163474         0.0007007320
21000        34.6381434566        24.9273104574        31.0673573184        90.6328112324         0.0007193080         0.0006950072
22000        35.8770187081        23.9268277241        30.6833997713        90.4872462035         0.0006855094         0.0006861843
23000        37.1537499537        22.3591349149        30.4621231904        89.9750080591         0.0006519928         0.0006703389
24000        37.6029961689        21.7222206795        32.0486277362        91.3738445846         0.0006345406         0.0006533260
25000        37.8773709463        23.0459955247        35.7804355435        96.7038020145         0.0006446920         0.0006390825
26000        36.2656556242        25.1063710583        37.1641592000        98.5361858825         0.0006316422         0.0006278875
27000        39.8600687711        25.0541571185        40.1044339370       105.0186598265         0.0006482633         0.0006175442
28000        42.3202633569        28.8902916772        43.8377491506       115.0483041847         0.0006848113         0.0006160426
29000        42.9393743141        29.0471056076        42.8185171920       114.8049971137         0.0006597988         0.0006170470
30000        44.3184562459        29.6537855732        42.0379719579       116.0102137770         0.0006445012         0.0006144024
31000        42.4552709134        31.4763655971        42.2537500146       116.1853865251         0.0006246526         0.0006084786
32000        43.7308864433        31.6519425575        42.9749447428       118.3577737436         0.0006164467         0.0006019376
33000        46.0444658925        30.3687060934        44.3396275304       120.7527995163         0.0006098626         0.0005946121
34000        48.5406733075        33.0586685394        44.1307534700       125.7300953169         0.0006163240         0.0005888240
35000        49.7091665127        34.7962521337        44.4262205737       128.9316392201         0.0006139602         0.0005853022
36000        49.5884871798        36.6976789307        44.8372069093       131.1233730197         0.0006070527         0.0005803584
37000        54.4319342831        37.2484557388        41.6774062964       133.3577963182         0.0006007108         0.0005758657
38000        57.6634736345        37.8096311723        42.3573939855       137.8304987923         0.0006045197         0.0005724536
39000        58.4459044246        39.1385419860        40.9915158204       138.5759622310         0.0005922050         0.0005680631
40000        60.7100730066        37.5511093191        40.3446900427       138.6058723684         0.0005775245         0.0005627578
41000        63.0914583757        35.1701437084        40.6705521547       138.9321542388         0.0005647649         0.0005561294
42000        63.5623638575        36.1940269554        40.6525613108       140.4089521238         0.0005571784         0.0005499814
43000        63.4443648564        38.4544475164        40.9169199037       142.8157322766         0.0005535493         0.0005430490
44000        65.1814797501        39.8244565366        40.6726583331       145.6785946198         0.0005518129         0.0005369368
45000        67.2351673033        41.7229218908        44.3261558187       153.2842450129         0.0005677194         0.0005326827
46000        67.9174342007        43.2561800738        46.8706089838       158.0442232583         0.0005726240         0.0005305909
47000        68.6027572883        43.4262495526        47.2518248011       159.2808316420         0.0005648256         0.0005290493
48000        66.9890460584        43.1172311109        46.4266639862       156.5329411554         0.0005435172         0.0005243028
49000        69.4550937649        46.9673068527        46.3041329990       162.7265336166         0.0005534916         0.0005201349
50000        71.8886739567        47.0822644999        50.2307986668       169.2017371234         0.0005640058         0.0005179571
51000        70.7893919048        50.2891532059        51.4448327402       172.5233778509         0.0005638019         0.0005171023
52000        71.7251581039        53.1954880918        51.0213478168       175.9419940126         0.0005639166         0.0005159802
53000        72.3627495257        56.6415436094        53.3305092795       182.3348024146         0.0005733799         0.0005159967
54000        71.1758649109        63.5194496902        55.8462463020       190.5415609031         0.0005880912         0.0005174192
55000        67.7881496023        63.4386884347        59.9296134726       191.1564515095         0.0005792620         0.0005188120
56000        68.7769560622        69.9074594200        62.9905831057       201.6749985878         0.0006002232         0.0005205390
57000        69.5603755855        72.6341375836        63.2975576380       205.4920708070         0.0006008540         0.0005237184
58000        71.5705684289        74.1981568189        64.2834281867       210.0521534345         0.0006035981         0.0005271392
59000        72.8838721717        76.2806922637        64.0006755497       213.1652399851         0.0006021617         0.0005301573
60000        70.6497750295        74.8510687980        63.3331630700       208.8340068974         0.0005800945         0.0005320628
61000        66.4003851900        74.9313514752        62.2091273872       203.5408640523         0.0005561226         0.0005313217
62000        68.6551452495        74.5808913709        66.9963191229       210.2323557434         0.0005651407         0.0005300970
63000        71.7445260335        77.9914202185        70.8988303998       220.6347766518         0.0005836899         0.0005302359
64000        75.1631015249        82.2277868969        71.4365944589       228.8274828806         0.0005959049         0.0005320239
65000        74.7645310567        82.4974308616        72.9546853930       230.2166473112         0.0005902991         0.0005338907
66000        80.2298786579        84.0302106282        72.1435779070       236.4036671932         0.0005969790         0.0005355489
67000        81.9306781858        83.5092077700        72.9529637674       238.3928497232         0.0005930170         0.0005378041
68000        80.1841749998        81.3097546481        73.6112389572       235.1051686050         0.0005762382         0.0005385859
69000        77.9228678656        80.2121014364        73.4249188225       231.5598881245         0.0005593234         0.0005381519
70000        79.6400404453        83.9785755684        72.8817307795       236.5003467932         0.0005630961         0.0005372509
71000        82.8288759212        87.1414670885        74.9356092411       244.9059522507         0.0005748966         0.0005371150
72000        85.6089708931        87.9812438077        77.6397413609       251.2299560617         0.0005815508         0.0005379909
73000        83.2394421714        89.0143041611        77.7040566322       249.9578029648         0.0005706799         0.0005378797
74000        80.1626431120        90.9824783089        80.3616462355       251.5067676565         0.0005664567         0.0005379354
75000        77.4131409877        90.7620076856        82.1552201024       250.3303687757         0.0005562897         0.0005372207
