# Time-averaged data for fix msdout
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4] v_twopoint v_fitslope
0         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000 1666666666666666496.0000000000
1000         1.9750028093         1.9318342551         1.9427732233         5.8496102877         0.0009749350         0.0010356717
2000         4.2187219772         3.8637829958         3.2726272732        11.3551322462         0.0009462610         0.0009709326
3000         5.7698740484         5.7321805217         4.9448264430        16.4468810131         0.0009137156         0.0009273019
4000         6.8647078626         7.0681566994         6.0113638520        19.9442284141         0.0008310095         0.0008660454
5000         8.7860657306         7.6636439245         7.4244292713        23.8741389264         0.0007958046         0.0007950803
6000         9.9826389297         9.5693262757         8.7318520877        28.2838172932         0.0007856616         0.0007697475
7000        10.7506755527        10.5277669845        10.1839792185        31.4624217557         0.0007491053         0.0007380061
8000        12.1875671147        11.6816952396        11.6253245019        35.4945868562         0.0007394706         0.0007170764
9000        13.7080658608        12.4770853623        13.1717462369        39.3568974600         0.0007288314         0.0007047698
10000        14.4627243735        13.9948234686        14.4808688779        42.9384167200         0.0007156403         0.0006908567
11000        14.7231502468        15.5934000556        16.5834001501        46.8999504525         0.0007106053         0.0006827093
12000        16.0551806572        17.0377155296        18.2378458335        51.3307420202         0.0007129270         0.0006778405
13000        16.4977831380        18.6462041871        20.6162158398        55.7602031649         0.0007148744         0.0006781933
14000        17.5912123031        20.5011527088        22.1024915440        60.1948565560         0.0007166054         0.0006784477
15000        19.4582594083        21.5763990229        22.4115929631        63.4462513944         0.0007049583         0.0006770444
16000        20.5311185143        22.9349990833        23.2133435792        66.6794611769         0.0006945777         0.0006742663
17000        21.7542810785        24.1289412949        24.0919711101        69.9751934834         0.0006860313         0.0006700909
18000        22.2413075310        25.3352584604        24.8487190848        72.4252850761         0.0006706045         0.0006626190
19000        22.8849430078        25.6136350610        26.9458169054        75.4443949743         0.0006617929         0.0006542017
20000        22.5290729124        26.7881622902        27.7678411920        77.0850763946         0.0006423756         0.0006452298
21000        23.9785808843        27.7015176449        29.7239690478        81.4040675770         0.0006460640         0.0006353934
22000        25.5051701674        29.1071098729        30.8797263392        85.4920063795         0.0006476667         0.0006301507
23000        25.9260315782        29.4930510045        32.1093497235        87.5284323061         0.0006342640         0.0006240589
24000        26.5884090632        30.3254124124        32.9729418396        89.8867633153         0.0006242136         0.0006163036
25000        28.1169883739        31.2765320233        34.6604631450        94.0539835421         0.0006270266         0.0006095475
26000        30.3464515039        32.0327669289        34.6036224203        96.9828408530         0.0006216849         0.0006046003
27000        31.4999842796        33.1053443820        35.1963323875        99.8016610491         0.0006160596         0.0005994504
28000        33.7290319519        34.4610472018        34.1154586965       102.3055378502         0.0006089615         0.0005945797
29000        34.6724016578        35.8809743390        35.2446188286       105.7979948254         0.0006080345         0.0005896975
30000        36.3995469687        37.5070493949        36.8315615003       110.7381578639         0.0006152120         0.0005863418
31000        37.0056234325        38.9322543506        38.2161085887       114.1539863717         0.0006137311         0.0005840470
32000        39.8001676924        39.4287979384        38.6726708367       117.9016364674         0.0006140710         0.0005824735
33000        40.6353617399        41.3857336367        40.1573339771       122.1784293537         0.0006170628         0.0005814661
34000        42.9930241426        44.0561233189        41.8126916806       128.8618391422         0.0006316757         0.0005828686
35000        43.6881271373        44.8277143219        42.0934567145       130.6092981737         0.0006219490         0.0005850700
36000        45.3121245622        46.5652959536        42.9687755058       134.8461960215         0.0006242879         0.0005856072
37000        45.6546846302        47.7655517078        45.0753610828       138.4955974208         0.0006238540         0.0005866785
38000        46.6102297307        47.9016197017        46.8988652262       141.4107146586         0.0006202224         0.0005875686
39000        48.0597164657        48.7277264573        47.5389123219       144.3263552449         0.0006167793         0.0005879008
40000        49.5264208170        49.0177669504        48.1112333439       146.6554211113         0.0006110643         0.0005877063
41000        49.7417345063        49.9330340535        49.1586658890       148.8334344488         0.0006050140         0.0005866876
42000        50.6060968188        50.0795962945        49.8541356988       150.5398288121         0.0005973803         0.0005852246
43000        52.2668987744        52.4186458653        50.4177495455       155.1032941852         0.0006011756         0.0005833337
44000        53.2500000230        51.3031639340        51.9769196566       156.5300836136         0.0005929170         0.0005814645
45000        54.1109479301        54.1751467037        52.5473888856       160.8334835194         0.0005956796         0.0005796440
46000        56.6112689752        54.3427663358        55.1189234633       166.0729587743         0.0006017136         0.0005783751
47000        57.8635374941        56.4515468895        55.1967008076       169.5117851912         0.0006011056         0.0005781525
48000        58.0218449170        56.0427432760        57.1232781753       171.1878663683         0.0005944023         0.0005771218
49000        59.2279574881        57.4858782333        57.6615012133       174.3753369347         0.0005931134         0.0005760364
50000        59.0543191350        58.3798806771        61.0926816516       178.5268814636         0.0005950896         0.0005754005
51000        61.4098446013        60.1133798243        62.7067338686       184.2299582942         0.0006020587         0.0005748497
52000        62.2588493237        62.5006144586        61.8084748285       186.5679386107         0.0005979742         0.0005748981
53000        63.0423621331        64.1504434704        62.3703698716       189.5631754751         0.0005961106         0.0005748559
54000        62.2227342457        65.0403612115        64.6458428998       191.9089383569         0.0005923115         0.0005741554
55000        64.2203412451        66.6978043233        64.4527159025       195.3708614709         0.0005920329         0.0005734647
56000        65.8644521940        67.5046052683        65.6950752613       199.0641327236         0.0005924528         0.0005731338
57000        69.6601454771        68.4573252485        67.9954600865       206.1129308122         0.0006026694         0.0005734465
