# Time-averaged data for fix msdout
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4] v_twopoint v_fitslope
0         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000 1666666666666666496.0000000000
1000         4.0094377638         4.3110881776         2.2198888447        10.5404147861         0.0017567358         0.0018059459
2000         5.5896007795        13.6789118224         4.3249399262        23.5934525280         0.0019661210         0.0023742200
3000         5.5176342171         7.9234078937         5.3320704859        18.7731125968         0.0010429507         0.0014068305
4000         4.8830755263        15.0515002403         8.9982761665        28.9328519331         0.0012055355         0.0009309677
5000         5.7791793673        19.5611469896        11.0115492484        36.3518756053         0.0012117292         0.0010999601
6000         6.0124378970        16.5555455407         9.1458583710        31.7138418086         0.0008809401         0.0009309291
7000         6.9845226709        17.9968969323         9.0903486918        34.0717682950         0.0008112326         0.0007659342
8000         4.9278222841        13.4691323171         8.8250331104        27.2219877117         0.0005671247         0.0006025626
9000         5.2466793003        11.5061067808        11.3068110135        28.0595970946         0.0005196222         0.0004357767
10000         5.4725730610        15.3459128779        23.1162633733        43.9347493122         0.0007322458         0.0004158699
11000        10.6464041390        11.1206631829        30.8484751241        52.6155424461         0.0007972052         0.0004825426
12000        14.1539843474         9.9887693394        38.2145330010        62.3572866878         0.0008660734         0.0005547990
13000        19.6685938138        14.9450473465        48.8967878206        83.5104289808         0.0010706465         0.0006717568
14000        15.6206239005        15.0348514733        55.1991613394        85.8546367132         0.0010220790         0.0007911925
15000        12.3484670909        14.3462818897        46.9592352406        73.6539842212         0.0008183776         0.0008275682
16000        18.3452118824        11.8617644929        35.6553136381        65.8622900134         0.0006860655         0.0007761267
17000        21.3253612236        13.4160310949        45.7321109393        80.4735032578         0.0007889559         0.0007409368
18000        18.6063983040        14.0662655230        46.4948881684        79.1675519955         0.0007330329         0.0007335581
19000        14.8442614017        14.3870912245        44.4798182940        73.7111709202         0.0006465892         0.0007052420
20000        16.2729028139        14.9402538978        40.3584206921        71.5715774038         0.0005964298         0.0006635787
21000        18.3344576195        15.7359783180        40.6380998396        74.7085357771         0.0005929249         0.0006279619
22000        17.0560685651        19.8858218187        52.9398380774        89.8817284611         0.0006809222         0.0006071574
23000        12.3736486069        20.9639704660        54.0794253391        87.4170444121         0.0006334568         0.0006074707
24000        12.0789927663        18.6384340922        46.3355828687        77.0530097272         0.0005350903         0.0005850296
25000        14.3504203352        14.5012816750        39.5532365092        68.4049385194         0.0004560329         0.0005432586
26000        15.0462199341        16.4006469344        39.4598565405        70.9067234089         0.0004545303         0.0005044846
27000        16.3743713664        21.8471058557        34.5458892741        72.7673664962         0.0004491813         0.0004694307
28000        14.6651103235        18.2953763054        34.7605576081        67.7210442370         0.0004031015         0.0004376783
29000        16.2559863962        14.0425314069        39.0425481261        69.3410659292         0.0003985119         0.0004075619
30000        16.7271024458        14.6259287295        36.1569657051        67.5099968803         0.0003750555         0.0003806170
31000        16.7854865991        15.1389477921        33.9081322538        65.8325666450         0.0003539385         0.0003524834
32000        16.6007416829        18.2439483131        34.3025532122        69.1472432082         0.0003601419         0.0003272040
33000        17.5433299053        16.9903885298        52.6777876879        87.2115061230         0.0004404622         0.0003174793
34000        11.8397187385        14.9660136144        61.2526727261        88.0584050790         0.0004316588         0.0003163566
35000         8.5169870161        13.3102990890        47.1134090497        68.9406951548         0.0003282890         0.0003063730
36000         7.8329007039        18.7047697506        31.4825094763        58.0201799308         0.0002686119         0.0002846152
37000        12.5071878390        12.8471891034        32.2572458506        57.6116227929         0.0002595118         0.0002585134
38000        13.5486760667        16.5540593141        29.8197280960        59.9224634769         0.0002628178         0.0002375924
39000        12.9682568454        15.1909045092        35.8941809250        64.0533422796         0.0002737322         0.0002223438
40000        14.4726475817        14.3031633100        39.6874487676        68.4632596593         0.0002852636         0.0002106853
41000        18.8132083710        17.3773469658        31.4218127461        67.6123680829         0.0002748470         0.0002012102
42000        14.2563314955        16.8168385315        36.6631447163        67.7363147433         0.0002687949         0.0001916860
43000        11.4734987267        12.9304149964        38.5688854757        62.9727991988         0.0002440806         0.0001811273
44000        11.9705042847        11.9858872872        34.9024126350        58.8588042069         0.0002229500         0.0001687454
45000        10.6655740190        15.6760837603        36.5015538474        62.8432116267         0.0002327526         0.0001571288
46000        12.5568712427        16.8009131513        46.0849635555        75.4427479495         0.0002733433         0.0001503959
47000        18.4608352150        12.0056973952        57.1920315997        87.6585642098         0.0003108460         0.0001508716
48000        17.3700270163        12.8726139707        54.5435050059        84.7861459929         0.0002943963         0.0001528677
49000         9.0923828822        11.8135220320        44.3807239934        65.2866289076         0.0002220634         0.0001489556
50000         9.3634357319        14.9784695740        37.0778831761        61.4197884820         0.0002047326         0.0001396168
51000        11.9790685947        20.3466579793        42.3926949498        74.7184215237         0.0002441778         0.0001346716
52000        12.7364274972        16.5402032737        45.6680842499        74.9447150207         0.0002402074         0.0001318006
53000        11.4927803155        18.1313483498        48.8174203869        78.4415490522         0.0002466715         0.0001298317
54000         9.4432428549        18.8798271352        51.3522097867        79.6752797767         0.0002459114         0.0001279100
55000        12.6126093894        12.9012831047        43.1253616097        68.6392541038         0.0002079977         0.0001243236
56000        18.1942493874        17.3317123935        29.4719774073        64.9979391882         0.0001934462         0.0001182065
57000        19.6530381032        16.5958196681        35.8043074457        72.0531652170         0.0002106818         0.0001136847
58000        28.9547222487        19.1873359461        32.7205569023        80.8626150971         0.0002323638         0.0001115583
59000        28.7880172590        19.3422689185        33.2465955270        81.3768817046         0.0002298782         0.0001105167
60000        24.3172057713        13.2382887134        37.6158680836        75.1713625683         0.0002088093         0.0001094340
61000        26.7500689502         8.3177827705        39.1477253035        74.2155770242         0.0002027748         0.0001071739
62000        30.7632525955         7.2366658225        28.7281235611        66.7280419791         0.0001793765         0.0001032538
63000        33.1100555596        10.1254180464        36.8582061857        80.0936797917         0.0002118880         0.0001000693
64000        37.6593495766         7.9253066916        41.2160486625        86.8007049307         0.0002260435         0.0001000056
65000        43.6150454599        13.2517326348        30.7990600149        87.6658381096         0.0002247842         0.0001007774
66000        45.7563974104        27.2189240161        29.4888850415       102.4642064680         0.0002587480         0.0001027793
67000        38.7678034762        34.9737904041        33.1326320481       106.8742259284         0.0002658563         0.0001069543
68000        38.3908054190        35.2486307489        29.4635927822       103.1030289501         0.0002527035         0.0001105582
69000        38.7519392400        27.4019682679        30.2989742985        96.4528818063         0.0002329780         0.0001124726
70000        38.5505158811        17.5027940334        27.3133186025        83.3666285170         0.0001984920         0.0001124921
71000        27.8978392462        24.1083839001        30.5113929540        82.5176161003         0.0001937033         0.0001104968
72000        28.1969336455        25.2850740293        38.0559838532        91.5379915280         0.0002118935         0.0001095788
73000        38.7308056903        23.3976813607        35.2203364531        97.3488235041         0.0002222576         0.0001101062
74000        44.5561491865        29.8176374180        35.5358067220       109.9095933265         0.0002475441         0.0001117761
75000        42.5396243377        28.2824830983        39.0751073111       109.8972147471         0.0002442160         0.0001149328
76000        37.2162255753        37.0264497902        40.6940122030       114.9366875685         0.0002520541         0.0001178582
77000        38.9816182772        38.8921163268        45.5795568845       123.4532914886         0.0002672149         0.0001207568
78000        45.4866009300        35.1565970735        45.8337966729       126.4769946763         0.0002702500         0.0001253299
79000        45.2142975923        38.0226424230        40.4774447813       123.7143847966         0.0002610008         0.0001293823
80000        38.6035825239        37.3909109149        27.8404370994       103.8349305381         0.0002163228         0.0001309877
81000        41.1877948314        37.0827544755        25.0864409140       103.3569902209         0.0002126687         0.0001304646
82000        64.9962969955        40.8921583825        34.3616613448       140.2501167228         0.0002850612         0.0001326277
