# Time-averaged data for fix msdout
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4] v_twopoint v_fitslope
0         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000 1666666666666666496.0000000000
1000         1.8114929060         1.8135490446         1.6231953230         5.2482372737         0.0008747062         0.0009529764
2000         2.4904259257         2.9091021160         2.4434332584         7.8429613001         0.0006535801         0.0006617529
3000         2.9306416561         3.1948768325         3.3931673781         9.5186858667         0.0005288159         0.0005143992
4000         3.5473850314         3.5223881263         3.5217859196        10.5915590773         0.0004413150         0.0004126709
5000         4.6597435279         4.4126261988         5.0625792078        14.1349489345         0.0004711650         0.0003978052
6000         6.0546952506         5.6904616165         5.8806023220        17.6257591891         0.0004896044         0.0004148111
7000         7.0964787893         5.0219481177         5.4369576111        17.5553845181         0.0004179853         0.0004034768
8000         8.1070135441         5.4770242135         5.9385819622        19.5226197198         0.0004067212         0.0003781435
9000         7.3491527331         5.6676284522         7.0925345727        20.1093157580         0.0003723947         0.0003532318
10000         7.1880458508         6.8360675413         7.1221969201        21.1463103123         0.0003524385         0.0003310470
11000         8.0285119960         6.7453470364         7.7773369872        22.5511960197         0.0003416848         0.0003110709
12000         7.7619063517         6.3480313212         8.4178879259        22.5278255988         0.0003128865         0.0002918443
13000         8.9446906271         6.9573894946         9.9241670151        25.8262471368         0.0003311057         0.0002803811
14000        10.2183563643         9.3254846146        12.0308894842        31.5747304631         0.0003758896         0.0002888371
15000        11.4061046583         9.5626950489        12.4535003210        33.4223000282         0.0003713589         0.0003024533
16000        11.9829580285        10.9070968786        11.8967047488        34.7867596559         0.0003623621         0.0003117790
17000        12.4301921865        10.1673357358        12.5101179259        35.1076458482         0.0003441926         0.0003127583
18000        12.5577074931        10.4338671260        12.8457603723        35.8373349913         0.0003318272         0.0003112205
19000        12.5468201594        10.8675520603        13.5428988170        36.9572710367         0.0003241866         0.0003063027
20000        13.8843692933        11.1351758476        12.7450013762        37.7645465171         0.0003147046         0.0003014593
21000        13.9185598891        11.2924242432        12.6230135189        37.8339976511         0.0003002698         0.0002944739
22000        14.5121042829        10.5745161684        13.0568309371        38.1434513884         0.0002889655         0.0002861852
23000        14.5206946510        10.1697852978        13.9197833764        38.6102633252         0.0002797845         0.0002765854
24000        14.2584362087        10.4233248411        14.6097221152        39.2914831650         0.0002728575         0.0002685410
25000        14.0787340891        10.6935959723        14.2895023406        39.0618324020         0.0002604122         0.0002588081
26000        14.2559028227        11.4694842664        13.2512798923        38.9766669814         0.0002498504         0.0002494754
27000        15.3757033642        13.0900068461        12.8735411170        41.3392513272         0.0002551806         0.0002423166
28000        16.4783825105        10.8970056617        13.8718952493        41.2472834215         0.0002455195         0.0002358087
29000        15.4948779790        11.5460005152        16.5374178600        43.5782963542         0.0002504500         0.0002298699
30000        15.9049518294        12.3232995334        15.9646563152        44.1929076780         0.0002455162         0.0002256194
31000        15.1895968234        12.8767649573        15.9955001642        44.0618619449         0.0002368917         0.0002212186
32000        16.4168115117        13.6794927401        15.6078992722        45.7042035240         0.0002380427         0.0002160048
33000        18.2234420202        14.6016196444        18.1809268643        51.0059885290         0.0002576060         0.0002145581
34000        19.6510109148        15.0520026635        20.7249960178        55.4280095961         0.0002717059         0.0002157312
35000        20.3808125522        15.5214443431        22.5643211410        58.4665780363         0.0002784123         0.0002186097
36000        22.0799930992        16.5208154473        22.1012271864        60.7020357329         0.0002810279         0.0002218374
37000        24.4144225668        19.0216212123        21.4307504437        64.8667942228         0.0002921928         0.0002257592
38000        24.1463823401        18.6886568778        22.4415644965        65.2766037144         0.0002863009         0.0002301363
39000        25.8058940603        18.1161739880        22.8759922705        66.7980603189         0.0002854618         0.0002341264
40000        25.2053544674        17.6478803731        23.2530182617        66.1062531021         0.0002754427         0.0002362723
41000        25.0118007007        18.4966166849        25.0222319418        68.5306493274         0.0002785799         0.0002378993
42000        24.4845028525        19.4597352497        25.2713800245        69.2156181267         0.0002746652         0.0002400243
43000        24.5284279541        19.9156430072        24.0097153427        68.4537863040         0.0002653248         0.0002404167
44000        23.5975778119        18.7497038365        22.8977754887        65.2450571372         0.0002471404         0.0002393825
45000        24.9113129006        18.9379906459        23.2582181632        67.1075217097         0.0002485464         0.0002371682
46000        25.0511184827        19.2671438121        22.9818514293        67.3001137241         0.0002438410         0.0002354825
47000        24.4121620262        19.7850979898        23.8361741914        68.0334342074         0.0002412533         0.0002332722
48000        25.0012135367        18.5895075527        23.8359354260        67.4266565154         0.0002341203         0.0002308400
49000        25.5522942291        19.7135221790        24.5417240313        69.8075404394         0.0002374406         0.0002284596
50000        25.5176354973        20.9248609895        26.4938426316        72.9363391184         0.0002431211         0.0002269656
51000        23.9124361046        21.9371508744        28.2230366694        74.0726236484         0.0002420674         0.0002256277
52000        25.5702727675        21.8272161288        27.6495379566        75.0470268529         0.0002405353         0.0002248255
53000        25.9394516194        21.3209349731        27.8008877581        75.0612743506         0.0002360417         0.0002234714
54000        24.3291829768        21.2406065622        27.0074386006        72.5772281397         0.0002240038         0.0002213454
55000        23.6748970330        22.3618480600        27.4843899243        73.5211350174         0.0002227913         0.0002188116
56000        25.6734837532        24.6177525767        29.2684906518        79.5597269817         0.0002367849         0.0002174680
57000        26.3146030614        24.1241893094        27.5127414829        77.9515338537         0.0002279285         0.0002164011
58000        28.1735714078        24.2559904355        29.0711688684        81.5007307117         0.0002341975         0.0002152324
59000        26.4564475497        24.9860718605        30.7580165928        82.2005360030         0.0002322049         0.0002144692
60000        24.3385412515        23.9683506662        33.0997869019        81.4066788196         0.0002261297         0.0002136075
61000        27.1373095582        25.7834395835        31.8676037301        84.7883528718         0.0002316622         0.0002128171
62000        28.7672953147        24.3379111974        33.5072804587        86.6124869709         0.0002328293         0.0002121399
63000        28.6079477750        25.8963323069        33.8675396026        88.3718196845         0.0002337879         0.0002118787
64000        29.5935817600        27.2885803179        34.8214638694        91.7036259473         0.0002388115         0.0002119717
65000        29.7347990880        27.6454203638        35.0935459949        92.4737654468         0.0002371122         0.0002122224
66000        29.1033415207        27.6334556812        35.0301340320        91.7669312340         0.0002317347         0.0002121111
67000        30.2875078954        27.0293037097        33.7684188851        91.0852304902         0.0002265802         0.0002116867
68000        29.4457443203        27.9090507716        35.2332426470        92.5880377389         0.0002269315         0.0002110725
69000        29.6349559775        30.4913305415        36.8105925036        96.9368790226         0.0002341471         0.0002108363
70000        30.6956365987        31.7444837442        33.5586317496        95.9987520925         0.0002285685         0.0002107393
71000        32.4925000221        32.8007192354        36.3909444365       101.6841636940         0.0002386952         0.0002108200
72000        33.6995359277        32.1280255204        37.2913496055       103.1189110537         0.0002387012         0.0002111124
73000        34.0699220427        34.0290214612        36.4610859236       104.5600294275         0.0002387215         0.0002117329
74000        36.0747645600        33.1186467538        36.4478351801       105.6412464939         0.0002379307         0.0002120518
75000        37.9586585564        31.7919793332        36.5018460107       106.2524839003         0.0002361166         0.0002122179
76000        40.6193386479        30.3756850309        35.9797027208       106.9747263996         0.0002345937         0.0002123044
77000        41.2614704994        31.2246227181        37.6638743768       110.1499675942         0.0002384198         0.0002127252
78000        41.0786696750        32.6191184447        37.7146180017       111.4124061214         0.0002380607         0.0002128735
79000        41.6780489866        33.5464087332        37.2741756716       112.4986333914         0.0002373389         0.0002133146
80000        40.8473587369        32.4228962894        36.7952765565       110.0655315828         0.0002293032         0.0002133625
81000        38.8448731015        33.4463133395        38.1600440403       110.4512304813         0.0002272659         0.0002130315
82000        37.0723569648        32.0846631457        39.3750918263       108.5321119367         0.0002205937         0.0002123477
83000        38.5344092960        30.6519726431        38.7338215427       107.9202034817         0.0002167072         0.0002113147
84000        40.6441774102        32.9345752125        39.5883092042       113.1670618269         0.0002245378         0.0002106665
85000        42.3948119388        33.1055979086        39.3299481813       114.8303580287         0.0002251576         0.0002103357
86000        41.7678153611        32.2124680014        42.5576641568       116.5379475193         0.0002258487         0.0002103469
87000        42.4506139433        31.6783945103        42.4192598821       116.5482683357         0.0002232725         0.0002099809
88000        44.3232007879        32.1732989486        43.1936760290       119.6901757655         0.0002266859         0.0002097908
89000        44.0952369031        32.2174673375        41.9739532152       118.2866574559         0.0002215106         0.0002095046
