# Time-averaged data for fix msdout
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4] v_twopoint v_fitslope
0         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000 1666666666666666496.0000000000
1000         2.0372059832         2.0239677885         3.0643677726         7.1255415442         0.0011875903         0.0012461632
2000         4.4520034459         3.8167994699         3.9585165367        12.2273194525         0.0010189433         0.0010585121
3000         6.7544859973         3.4204929754         6.0084124362        16.1833914089         0.0008990773         0.0008787403
4000         7.1255696396         5.4676645474         5.6537272214        18.2469614084         0.0007602901         0.0008035482
5000         7.4219862849         3.9188932507         5.7579645592        17.0988440948         0.0005699615         0.0006270174
6000         8.0913964498         5.2379586731         3.9639227377        17.2932778606         0.0004803688         0.0004679905
7000         6.9160492845         3.8980525567         5.0406046213        15.8547064625         0.0003774930         0.0003576598
8000         7.4035982235         3.9057721355         6.4206998625        17.7300702215         0.0003693765         0.0002898942
9000         6.7291388688         5.9577206925         5.4246703242        18.1115298855         0.0003353987         0.0002385422
10000         5.5698662237         6.3177351384         5.1098791750        16.9974805371         0.0002832913         0.0002056181
11000         5.2880159760         4.5191307873         6.6426145076        16.4497612710         0.0002492388         0.0001657058
12000         6.5582455063         5.1285771647         6.3808706342        18.0676933052         0.0002509402         0.0001380294
13000         7.5819591924         7.3115920102         7.6444489250        22.5380001275         0.0002889487         0.0001395358
14000         9.1971364293         7.1399435428         7.0562060746        23.3932860468         0.0002784915         0.0001476768
15000         8.5387906180         7.3312375522         9.0393728176        24.9094009878         0.0002767711         0.0001522262
16000         8.4289441651         8.6480331639        12.7728533122        29.8498306412         0.0003109357         0.0001685809
17000        11.0298960138         7.9550819003        12.6088210701        31.5937989842         0.0003097431         0.0001856028
18000        12.0440276343         8.2805383219        12.0183360899        32.3429020461         0.0002994713         0.0001968551
19000        10.0972828669         8.4381698588        13.1972878022        31.7327405278         0.0002783574         0.0002024909
20000         9.2438473709         8.9332914698        12.3255211179        30.5026599586         0.0002541888         0.0002014912
21000         8.3606259847         7.8201741037        12.6350098042        28.8158098926         0.0002286969         0.0001947239
22000         8.6130935268         7.5270074448        12.7737142182        28.9138151897         0.0002190441         0.0001851912
23000         9.9487635766         8.5158238800        12.9032840710        31.3678715276         0.0002273034         0.0001780523
24000         9.4590239362        12.0643283202        13.7988437952        35.3221960516         0.0002452930         0.0001769333
25000         9.0083580263        14.2173587788        16.5398579239        39.7655747289         0.0002651038         0.0001813581
26000        10.2605740587        11.8033328192        16.6626087894        38.7265156673         0.0002482469         0.0001840601
27000        10.3098786075        15.9542810476        17.4637206945        43.7278803496         0.0002699252         0.0001872435
28000        10.0067527627        12.2723190992        24.4280686530        46.7071405149         0.0002780187         0.0001932933
29000         9.7740571646        16.7463296493        28.2475014577        54.7678882716         0.0003147580         0.0002041668
30000        12.1654431075        17.8219446656        32.4608048439        62.4481926171         0.0003469344         0.0002195380
31000        12.5411009310        19.8073215753        34.4604294141        66.8088519204         0.0003591874         0.0002372883
32000        13.9346299049        19.4153527339        31.9071393996        65.2571220384         0.0003398808         0.0002519542
33000        16.6810235058        22.3357322590        27.9975323749        67.0142881397         0.0003384560         0.0002637513
34000        18.7242434867        26.7026083595        32.5303713556        77.9572232019         0.0003821433         0.0002734589
35000        18.4514717391        30.8241478386        35.0678058428        84.3434254206         0.0004016354         0.0002925856
36000        13.4075867199        28.0946014068        31.8278230386        73.3300111653         0.0003394908         0.0003037878
37000        12.3878190446        27.7445852821        25.1936413182        65.3260456449         0.0002942615         0.0003049871
38000        12.0188380252        24.9383702049        23.9243686026        60.8815768327         0.0002670245         0.0003003478
39000         8.3776514412        24.3766181086        28.7270761398        61.4813456895         0.0002627408         0.0002945778
40000         8.4774492805        24.0919268860        30.7764040700        63.3457802365         0.0002639408         0.0002879637
41000         8.3733853707        26.3800210255        35.2729436681        70.0263500643         0.0002846600         0.0002841003
42000         9.0669042700        29.8234157335        35.5827980273        74.4731180308         0.0002955282         0.0002839846
43000         7.9615607943        31.6496478282        35.0529522169        74.6641608394         0.0002893960         0.0002832434
44000        11.8945054218        28.4169062311        38.8658612919        79.1772729449         0.0002999139         0.0002825928
45000        14.6232128091        32.0598126821        39.8075164747        86.4905419659         0.0003203353         0.0002837156
46000        11.0805471042        38.0529268438        38.9715284853        88.1050024333         0.0003192210         0.0002865296
47000         8.5593513963        34.9223751710        38.8398718443        82.3215984116         0.0002919206         0.0002876772
48000        10.1019674401        33.6907715517        33.4454582597        77.2381972514         0.0002681882         0.0002854340
49000         9.7828579718        31.5250846738        34.9926977960        76.3006404416         0.0002595260         0.0002816086
50000         9.1392798951        26.5670195697        35.9650337532        71.6713332180         0.0002389044         0.0002766566
51000         9.3256360469        32.3072696652        34.9331015909        76.5660073030         0.0002502157         0.0002716245
52000        10.3216193043        39.4933289774        40.9330302526        90.7479785343         0.0002908589         0.0002699624
53000        11.5773121581        43.4620666352        39.8293464757        94.8687252690         0.0002983293         0.0002709459
54000        11.0782190515        44.8780741547        42.9310878607        98.8873810669         0.0003052080         0.0002727300
55000        10.3747646552        49.1147014225        40.4440942804        99.9335603582         0.0003028290         0.0002748442
56000        12.3592742042        50.4709024601        41.7587218407       104.5888985050         0.0003112765         0.0002768073
57000        11.2629347220        49.0957111262        42.2849565191       102.6436023673         0.0003001275         0.0002792040
58000        13.6133014189        52.3047435017        46.9923190191       112.9103639398         0.0003244551         0.0002817469
59000        15.4794648502        55.6168118001        48.0889101520       119.1851868022         0.0003366813         0.0002861093
60000        13.9817779823        56.3059578390        46.8766018455       117.1643376668         0.0003254565         0.0002900135
61000         8.7945315479        56.8375716882        47.2676730675       112.8997763036         0.0003084693         0.0002924108
62000         9.9471678616        55.9078567892        46.5910892735       112.4461139244         0.0003022745         0.0002931389
63000        13.3755889996        59.9662571861        45.7162212837       119.0580674694         0.0003149684         0.0002944020
64000        14.7066563141        59.0322005072        37.9973295027       111.7361863241         0.0002909797         0.0002945756
65000        17.2255246533        52.3223062179        38.8239963998       108.3718272709         0.0002778765         0.0002929849
66000        15.9908531109        55.7492137588        35.1351839794       106.8752508491         0.0002698870         0.0002910427
67000        17.3976933612        54.1516911583        36.4635615956       108.0129461150         0.0002686889         0.0002889708
68000        15.9972890557        52.0528442375        37.0595766357       105.1097099290         0.0002576218         0.0002861940
69000        17.4429835006        49.9670920498        40.2040129779       107.6140885283         0.0002599374         0.0002834617
