# Time-averaged data for fix msdout
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4] v_twopoint v_fitslope
0         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000 1666666666666666496.0000000000
1000         2.5305771220         2.3857374774         5.3986795955        10.3149941949         0.0017191657         0.0018433249
2000         5.3626266553         3.7336378902        10.0891168900        19.1853814356         0.0015987818         0.0017161875
3000         5.6882196824         4.5326999409        12.1500811376        22.3710007609         0.0012428334         0.0013673175
4000         8.5389110254         2.6052404454         9.1936261897        20.3377776605         0.0008474074         0.0008379469
5000        11.9890245900         3.8311553069        12.1011790007        27.9213588977         0.0009307120         0.0007546368
6000         7.2964862923         4.6356516599         9.2022884996        21.1344264518         0.0005870674         0.0005935500
7000         7.5710033918         2.7463765512         9.5738487988        19.8912287417         0.0004736007         0.0004127039
8000         9.6981128796         3.1216628842        11.1241227245        23.9438984883         0.0004988312         0.0003084779
9000        14.3330410284         2.8734188261        19.2176746832        36.4241345377         0.0006745210         0.0003451856
10000        21.3025284448         6.5375494629        16.8762448596        44.7163227674         0.0007452720         0.0004714115
11000        16.8153637830         5.5216198620        17.2274549422        39.5644385872         0.0005994612         0.0004942922
12000        22.2414032304         6.4182178162        13.8190538392        42.4786748857         0.0005899816         0.0004792949
13000        20.3669147874         6.0865616080        11.0821865941        37.5356629895         0.0004812264         0.0004638937
14000        23.8447519230         9.4620483557        12.0366571070        45.3434573857         0.0005398031         0.0004467553
15000        30.8799079991        10.3094836775         6.9623005464        48.1516922230         0.0005350188         0.0004442736
16000        32.9084523785         9.6641252523        10.1705029716        52.7430806024         0.0005494071         0.0004435997
17000        28.0701921599         7.9929266882        13.9692094799        50.0323283281         0.0004905130         0.0004392620
18000        33.0461493062        10.8492158044        17.3609370267        61.2563021372         0.0005671880         0.0004368554
19000        36.6384062445         8.3948276859        16.8119936301        61.8452275605         0.0005425020         0.0004493809
20000        32.0083913291         7.4072854531        13.2614387565        52.6771155387         0.0004389760         0.0004423467
21000        21.4926513251         8.7948653958        11.5293417858        41.8168585068         0.0003318798         0.0004035764
22000        27.3397949042         9.4733336000         9.7032400357        46.5163685399         0.0003523967         0.0003670340
23000        38.1697840046         8.5483931971         7.9676785795        54.6858557812         0.0003962743         0.0003447201
24000        40.6079725759         8.9889108294        12.4135567662        62.0104401714         0.0004306281         0.0003383750
25000        44.5009832817         9.2717677823        11.3674140787        65.1401651427         0.0004342678         0.0003374785
26000        39.5712925759        13.7672195951        14.9366420309        68.2751542019         0.0004376612         0.0003390855
27000        43.4090713792        13.9803192969        19.0936735344        76.4830642104         0.0004721177         0.0003481827
28000        41.9353682029        14.4660468534        30.8418265095        87.2432415659         0.0005193050         0.0003633732
29000        41.7148097878        13.9227377250        24.6993388493        80.3368863621         0.0004617062         0.0003730527
30000        43.4119977492        13.8335698435        18.8180384876        76.0636060803         0.0004225756         0.0003727007
31000        48.8804418249        16.7412591537        24.5833265605        90.2050275391         0.0004849733         0.0003764898
32000        49.7241869612        15.0082200041        23.2335443426        87.9659513078         0.0004581560         0.0003830974
33000        36.6890102169        14.6517269198        26.0781974827        77.4189346194         0.0003910047         0.0003806296
34000        30.5675170602        14.8465104993        21.8564728669        67.2705004264         0.0003297574         0.0003671993
35000        28.6210094600        17.6929593608        22.8726566920        69.1866255127         0.0003294601         0.0003505403
36000        26.3715802828        20.0004428994        24.1632588707        70.5352820529         0.0003265522         0.0003388813
37000        23.3672620684        22.9356066905        20.8993266559        67.2021954148         0.0003027126         0.0003242891
38000        32.8069054903        24.3018474740        21.0783963008        78.1871492651         0.0003429261         0.0003148077
39000        27.9180383017        25.5161025216        19.0305317825        72.4646726058         0.0003096781         0.0003069912
40000        26.8775204951        26.1988533003        24.1786784178        77.2550522132         0.0003218961         0.0002976661
41000        30.1948554425        27.1440056644        26.0385002878        83.3773613947         0.0003389324         0.0002921655
42000        32.6268234358        25.1008976100        28.2628504976        85.9905715435         0.0003412324         0.0002887105
43000        32.4717182665        25.7409563802        26.5043038052        84.7169784519         0.0003283604         0.0002862358
44000        30.7558900080        21.1387224208        24.7775705801        76.6721830088         0.0002904249         0.0002797093
45000        36.5410909436        23.0222579336        27.3850374832        86.9483863604         0.0003220311         0.0002732142
46000        31.4452317767        20.2264604925        24.5879804201        76.2596726893         0.0002763032         0.0002691698
47000        37.2570721992        18.3654480287        26.4610429547        82.0835631826         0.0002910765         0.0002613540
48000        33.2357555689        25.0536009652        29.7675326592        88.0568891933         0.0003057531         0.0002579224
49000        33.6367324172        26.0698106567        31.3235441215        91.0300871955         0.0003096261         0.0002543784
50000        37.0705903945        27.5579586832        45.8434996734       110.4720487511         0.0003682402         0.0002554187
51000        35.5986655755        25.8827818980        36.5528634602        98.0343109337         0.0003203736         0.0002582769
