# Time-averaged data for fix msdout
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4] v_twopoint v_fitslope
0         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000 1666666666666666496.0000000000
1000         4.2210601821         2.5397000560         3.6065821445        10.3673423826         0.0017278904         0.0018329458
2000        10.3826879330         5.6190791342         6.8267685411        22.8285356083         0.0019023780         0.0020465091
3000        18.3033384123         8.1460675480         7.8476514006        34.2970573608         0.0019053921         0.0020549455
4000        15.6208615471         9.3012745289         8.6283042450        33.5504403210         0.0013979350         0.0016856040
5000        17.2027390607        10.4124929497        10.6252162996        38.2404483100         0.0012746816         0.0013518852
6000        20.1113720484        10.5475786415        15.9915175734        46.6504682632         0.0012958463         0.0012101937
7000        21.1150676014         9.6927809417        18.5916498228        49.3994983660         0.0011761785         0.0011358974
8000        24.4975111386         7.9895042943        18.1493140944        50.6363295272         0.0010549235         0.0010438698
9000        20.5311754455         8.5098056960        14.3400306573        43.3810117988         0.0008033521         0.0008838696
10000        21.5849025596         7.8363911383        14.9885032332        44.4097969311         0.0007401633         0.0007288070
11000        20.3158183114         7.9746863602        15.1544337799        43.4449384516         0.0006582566         0.0006159830
12000        19.9564236863        10.1142712981        16.2047958426        46.2754908270         0.0006427152         0.0005314879
13000        16.3668922567         9.2246780115        17.9753689661        43.5669392344         0.0005585505         0.0004623526
14000        18.7330324544         9.5952723277        23.6353134780        51.9636182601         0.0006186145         0.0004104451
15000        23.4916093315        12.7609905940        27.9108043274        64.1634042529         0.0007129267         0.0004157629
16000        22.1195136497        12.3563566975        27.4011544361        61.8770247833         0.0006445523         0.0004332538
17000        18.2878746153        11.0369889604        26.8953101949        56.2201737706         0.0005511782         0.0004162784
18000        16.9396337311        15.6457003011        27.1271434065        59.7124774387         0.0005528933         0.0003980527
19000        13.8114475850        13.3960095211        22.0879017259        49.2953588320         0.0004324154         0.0003676103
20000        13.3568619385        15.7854217153        26.3984392728        55.5407229266         0.0004628394         0.0003357715
21000        11.0640606982        16.4379191434        28.3396269323        55.8416067739         0.0004431874         0.0003172311
22000        13.7700295489        17.7943430610        26.9041060569        58.4684786667         0.0004429430         0.0002993282
23000        18.4271900131        13.6407348398        22.1680833746        54.2360082275         0.0003930146         0.0002823427
24000        20.1515565051        16.5105301870        25.0155955738        61.6776822659         0.0004283172         0.0002666382
25000        20.1704637993        21.5803170433        27.7453658561        69.4961466987         0.0004633076         0.0002655161
26000        17.8871172020        30.3098113682        33.7562375995        81.9531661696         0.0005253408         0.0002746636
27000        19.2715832273        34.9356672768        43.5751269161        97.7823774203         0.0006035949         0.0003040518
28000        21.8940367944        33.2303937640        51.0569751229       106.1814056812         0.0006320322         0.0003382774
29000        22.1338331793        30.0311185975        56.0128778991       108.1778296759         0.0006217117         0.0003692353
30000        25.4679060884        27.8459362898        52.5033295482       105.8171719264         0.0005878732         0.0003911551
31000        22.8990659914        26.2036814100        53.4311191538       102.5338665552         0.0005512573         0.0004048311
