# Time-averaged data for fix msdout
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4] v_twopoint v_fitslope
0         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000 1666666666666666496.0000000000
1000         1.1169698419         1.1301102840         1.0265067233         3.2735868493         0.0005455978         0.0005625728
2000         1.9329614792         1.9599770317         1.9892415754         5.8821800863         0.0004901817         0.0004785767
3000         2.1957425795         2.5602561648         2.6086146873         7.3646134316         0.0004091452         0.0004072369
4000         2.5306497216         2.8769286298         2.9061718775         8.3137502289         0.0003464063         0.0003462077
5000         3.0496094710         2.7840745001         3.3072288244         9.1409127955         0.0003046971         0.0002866655
6000         3.6615125488         3.1348558370         3.7992960651        10.5956644508         0.0002943240         0.0002596647
7000         4.0957150385         3.1952480888         3.9936558290        11.2846189563         0.0002686814         0.0002403858
8000         4.1539070855         3.7791200562         4.3635393602        12.2965665019         0.0002561785         0.0002259743
9000         4.8616804875         4.0228280741         4.5913568120        13.4758653737         0.0002495531         0.0002134478
10000         5.6982070363         4.2839586220         4.9248380071        14.9070036654         0.0002484501         0.0002088741
11000         5.2325319472         4.3596517053         5.2435287391        14.8357123916         0.0002247835         0.0002028454
12000         5.4090481268         4.4505373444         5.4938275881        15.3534130592         0.0002132418         0.0001918275
13000         5.0147534970         4.4321901917         5.0305936479        14.4775373366         0.0001856095         0.0001777020
14000         5.4491756686         4.9588714563         5.3453917286        15.7534388535         0.0001875409         0.0001634583
15000         5.6467052237         5.4263139665         5.4366782026        16.5096973928         0.0001834411         0.0001552489
16000         5.9017918770         5.4897287525         6.2172862772        17.6088069067         0.0001834251         0.0001511076
17000         6.2854523702         5.9057363680         6.1457376421        18.3369263803         0.0001797738         0.0001481088
18000         6.1584450749         6.4738406922         6.6049575329        19.2372433000         0.0001781226         0.0001455561
19000         6.6261578222         6.3481698049         5.9243974737        18.8987251008         0.0001657783         0.0001413429
20000         6.3875502836         6.7515329043         6.5291817361        19.6682649240         0.0001639022         0.0001375691
21000         6.0745519628         6.8162703842         6.8224921011        19.7133144481         0.0001564549         0.0001331960
22000         6.5493655464         7.6073104947         7.0951181922        21.2517942333         0.0001609984         0.0001298797
23000         7.3281976544         7.9233263678         7.2982409629        22.5497649851         0.0001634041         0.0001288824
24000         7.8874539619         7.8390609788         7.5837132245        23.3102281652         0.0001618766         0.0001288128
25000         8.3705175399         8.6391779718         8.2480422912        25.2577378028         0.0001683849         0.0001292532
26000         8.0697573600         9.3907384792         8.8835503598        26.3440461990         0.0001688721         0.0001308742
27000         7.9021763594         9.6387255529         8.9365254709        26.4774273831         0.0001634409         0.0001315209
28000         7.7822870099         9.0849517807         8.9389224936        25.8061612842         0.0001536081         0.0001313220
29000         8.8191137356         9.1261041588         9.2332115657        27.1784294601         0.0001561979         0.0001301704
30000         9.4658152114         9.3610332468         8.9757847478        27.8026332060         0.0001544591         0.0001296256
31000        10.0525652617         9.6722679959         9.3960181398        29.1208513974         0.0001565637         0.0001295548
32000        10.6076778173         9.6595399706         9.4459603332        29.7131781210         0.0001547561         0.0001295703
33000        11.5012655061        10.0693043844         9.3467426342        30.9173125247         0.0001561480         0.0001298777
34000        11.2790731084        10.3433516626         9.8023323262        31.4247570972         0.0001540429         0.0001300208
35000        11.5014692424        10.4453288329        10.2690612817        32.2158593570         0.0001534089         0.0001299933
