# Time-averaged data for fix msdout
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4] v_twopoint v_fitslope
0         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000 1666666666666666496.0000000000
1000         2.5450801415         2.5896988758         2.6000149488         7.7347939661         0.0012891323         0.0013883119
2000         4.9121779792         4.5453613193         4.8483121769        14.3058514753         0.0011921543         0.0012849870
3000         7.8462794132         6.5019398135         5.7764531939        20.1246724206         0.0011180374         0.0011232154
4000        10.3691011332         7.9718746935         7.2912238277        25.6321996544         0.0010680083         0.0010682136
5000        11.7442116388        10.0330755360        10.5811308491        32.3584180239         0.0010786139         0.0010324983
6000        14.6823654270        12.3057359009        13.1436148994        40.1317162273         0.0011147699         0.0010534148
7000        15.4735610878        13.4530121499        14.6888607834        43.6154340211         0.0010384627         0.0010542295
8000        16.9074700315        15.9173775094        16.1891839707        49.0140315116         0.0010211257         0.0010256398
9000        17.3076290219        17.0439207611        17.5680227955        51.9195725785         0.0009614736         0.0009925655
10000        18.6022901478        17.6971147551        18.8424368750        55.1418417780         0.0009190307         0.0009467400
11000        21.1523929278        18.8071447308        20.7180961208        60.6776337793         0.0009193581         0.0009067320
12000        24.8333516945        22.4603382380        24.3876971294        71.6813870619         0.0009955748         0.0009057674
13000        28.3094873908        25.4800829433        28.6533557370        82.4429260712         0.0010569606         0.0009384643
14000        31.1467972093        27.4498974948        32.7164968811        91.3131915852         0.0010870618         0.0009786804
15000        34.3848425403        28.6477957818        32.6206452192        95.6532835414         0.0010628143         0.0010064359
16000        34.4259108014        31.3231475452        34.8305673059       100.5796256525         0.0010477044         0.0010182850
17000        37.5249648586        34.3102956187        36.7490209062       108.5842813835         0.0010645518         0.0010253051
18000        39.5121645256        35.1161208484        41.7503054408       116.3785908148         0.0010775795         0.0010373878
19000        42.3838428110        37.0132391216        42.6536953502       122.0507772828         0.0010706209         0.0010483427
20000        42.0313739327        38.9588282505        46.2013823496       127.1915845328         0.0010599299         0.0010532315
21000        42.6362943642        42.5178338511        49.2389840670       134.3931122823         0.0010666120         0.0010576267
22000        43.5067736627        45.6850632714        50.9565984378       140.1484353719         0.0010617306         0.0010611994
23000        44.4307382733        47.1569428365        54.5008495570       146.0885306668         0.0010586125         0.0010638002
24000        44.8204549915        47.6139304315        53.5849702586       146.0193556816         0.0010140233         0.0010587475
25000        46.7371604787        49.5148101047        54.6827709941       150.9347415775         0.0010062316         0.0010485797
26000        47.0059094468        51.4716900563        56.6964428128       155.1740423159         0.0009947054         0.0010390054
27000        48.4204152602        51.7918936970        63.3685591893       163.5808681465         0.0010097584         0.0010319005
28000        49.5319358555        53.4415210791        64.3836307523       167.3570876868         0.0009961731         0.0010233824
29000        51.6957792358        54.5203286258        66.1039251596       172.3200330212         0.0009903450         0.0010163215
30000        52.8021752238        55.5292392982        70.6598997492       178.9913142713         0.0009943962         0.0010105113
31000        54.0533541199        55.7399336530        70.2774438541       180.0707316270         0.0009681222         0.0010031760
32000        55.0678126931        57.0508731891        73.5095391379       185.6282250201         0.0009668137         0.0009939150
33000        55.9904584663        57.3855410889        77.5480173762       190.9240169314         0.0009642627         0.0009867357
34000        57.6261796585        58.9182701516        76.0041097687       192.5485595788         0.0009438655         0.0009777196
35000        58.8208892498        60.1211792489        77.3773277981       196.3193962968         0.0009348543         0.0009685483
36000        62.4642351385        62.1797334784        80.6208653631       205.2648339800         0.0009503002         0.0009606329
37000        64.6614030856        64.2680840076        79.6183312303       208.5478183235         0.0009394046         0.0009556381
38000        67.2668766474        69.2337675389        80.0438587087       216.5445028949         0.0009497566         0.0009498748
39000        71.8518342723        72.1571212911        83.9593563976       227.9683119610         0.0009742236         0.0009479464
40000        75.2100145315        74.1263382566        81.3388420216       230.6751948097         0.0009611466         0.0009469072
41000        75.7245854873        75.9361156368        83.7480060760       235.4087072000         0.0009569460         0.0009451191
42000        78.2080518659        76.2338079967        88.4752381520       242.9170980147         0.0009639567         0.0009433567
43000        78.3001214573        79.3824293842        90.0951366251       247.7776874666         0.0009603786         0.0009429117
44000        80.7867768797        81.4851734556        91.9749562908       254.2469066261         0.0009630565         0.0009418045
45000        80.9098708804        83.9393225263        95.6945795082       260.5437729149         0.0009649769         0.0009416278
46000        84.3115382122        86.2882379487        97.6872031680       268.2869793290         0.0009720543         0.0009420387
47000        89.7431479636        84.6601862026        96.4748304836       270.8781646498         0.0009605609         0.0009422442
48000        91.8640254741        86.9234709534        95.8196960863       274.6071925138         0.0009534972         0.0009415893
49000        91.4264702885        87.9960006852        94.4967904135       273.9192613872         0.0009316982         0.0009390043
50000        93.8938991227        88.3676921892        93.1019100468       275.3635013588         0.0009178783         0.0009348247
51000        94.7038742508        85.8770489702        94.5953515930       275.1762748139         0.0008992689         0.0009295447
52000        96.1650389985        85.3272082073        97.2732439200       278.7654911258         0.0008934791         0.0009229617
53000        97.1324647414        85.8962856482        93.1164502813       276.1452006709         0.0008683811         0.0009150752
54000        95.2294667121        86.7528382934        96.8399076779       278.8222126834         0.0008605624         0.0009066830
55000        99.8143110759        87.3589591905        99.3347056476       286.5079759140         0.0008682060         0.0008987916
56000        99.8391627224        89.0794902078       104.6754929649       293.5941458951         0.0008737921         0.0008925787
57000       100.5570001731        89.3226209967       103.4742741774       293.3538953472         0.0008577599         0.0008862639
58000        98.9245845274        94.6138691231       104.6429785197       298.1814321702         0.0008568432         0.0008795497
59000       101.1096084454        95.2528222428       105.5374585866       301.8998892749         0.0008528245         0.0008731504
60000       101.8016328364        98.1304382085       109.8891320738       309.8212031188         0.0008606145         0.0008674267
61000       105.6611298882       101.8078708163       112.1606502522       319.6296509567         0.0008733051         0.0008632960
62000       114.2300750983       100.2155833577       114.6332787554       329.0789372115         0.0008846208         0.0008611963
63000       111.0027245427       105.2700532083       116.7599312253       333.0327089763         0.0008810389         0.0008595229
64000       112.4580214759       105.2016410319       115.5548885971       333.2145511049         0.0008677462         0.0008569385
65000       112.3224611052       106.3523184491       116.8612116668       335.5359912212         0.0008603487         0.0008539345
66000       112.4068821532       102.7953352098       124.4614170145       339.6636343775         0.0008577365         0.0008505212
67000       115.5333242920       104.5105104919       127.4572163270       347.5010511109         0.0008644305         0.0008476830
68000       116.6288471149       107.9496677901       129.7782012243       354.3567161293         0.0008685214         0.0008459741
69000       116.4385538549       108.6029627842       130.9065432100       355.9480598491         0.0008597779         0.0008442194
70000       115.8560866301       106.4582650084       134.6908641867       357.0052158252         0.0008500124         0.0008416717
71000       116.9555472237       112.0793986741       136.5741214198       365.6090673176         0.0008582372         0.0008391573
72000       119.8710255115       111.4348951232       139.3086465300       370.6145671647         0.0008579041         0.0008372696
73000       118.7293805307       115.2694754300       138.4153327217       372.4141886825         0.0008502607         0.0008351311
74000       122.9179792583       113.5531752466       137.4945420629       373.9656965678         0.0008422651         0.0008324343
75000       127.0489822626       116.1360569875       135.4713725938       378.6564118440         0.0008414587         0.0008296754
76000       129.1444207110       117.1016682392       135.9978497002       382.2439386504         0.0008382543         0.0008270201
77000       127.7473027734       119.9566653570       135.0979423929       382.8019105232         0.0008285756         0.0008242214
78000       131.5132749444       119.8101680067       137.0633389661       388.3867819171         0.0008298863         0.0008212226
79000       135.7869034445       122.9822372535       138.7317925130       397.5009332110         0.0008386096         0.0008190136
80000       135.0953874280       126.9898668997       140.2065045444       402.2917588720         0.0008381078         0.0008168818
81000       137.9791186413       125.4923771491       143.4701377157       406.9416335060         0.0008373285         0.0008150619
82000       141.4414980888       122.5642041980       142.4346360677       406.4403383545         0.0008260982         0.0008130119
83000       142.3775866761       120.5918914492       143.4917254474       406.4612035726         0.0008161872         0.0008103130
84000       145.8461782684       124.4530640780       146.8115141943       417.1107565407         0.0008276007         0.0008075750
85000       151.8876777278       124.6007938757       154.8719998076       431.3604714110         0.0008458048         0.0008064420
86000       151.9877559818       130.1789640181       159.2134078580       441.3801278578         0.0008553878         0.0008063877
87000       151.6489807058       135.8082022023       164.0492210718       451.5064039799         0.0008649548         0.0008070959
88000       151.0246368376       142.1524068976       162.3789064381       455.5559501733         0.0008627954         0.0008078048
89000       149.9650353243       138.6832998624       167.8151825993       456.4635177860         0.0008548006         0.0008084646
90000       152.8947128849       137.4725322440       169.2491555830       459.6164007119         0.0008511415         0.0008085087
91000       151.1824440023       140.2795408071       174.0339604872       465.4959452965         0.0008525567         0.0008085947
92000       155.7103791646       144.5900286527       175.7374898855       476.0378977027         0.0008623875         0.0008091235
93000       159.6129251708       146.2993616899       173.8856029245       479.7978897852         0.0008598528         0.0008095760
94000       165.3604767275       150.2775536815       175.2901643638       490.9281947728         0.0008704401         0.0008103561
95000       168.4865028649       151.6466584585       178.4590626537       498.5922239771         0.0008747232         0.0008116408
96000       170.2018783910       153.3493456987       178.7055207042       502.2567447940         0.0008719735         0.0008131328
97000       172.2009688129       153.0724633201       185.2826875405       510.5561196736         0.0008772442         0.0008146900
98000       176.8537061437       155.0512684478       189.3786583338       521.2836329253         0.0008865368         0.0008166277
99000       175.8174678176       156.1023435639       188.6701141310       520.5899255125         0.0008764140         0.0008183003
100000       180.5049976987       158.0806582729       187.5254852290       526.1111412006         0.0008768519         0.0008196039
101000       181.4681292324       157.8348275538       185.4630332268       524.7659900130         0.0008659505         0.0008207330
102000       182.6413378823       154.6136810249       185.9877282408       523.2427471481         0.0008549718         0.0008207646
103000       187.7690946936       155.0864981527       186.9112929650       529.7668858113         0.0008572280         0.0008208413
104000       187.7856279728       154.5256214740       193.7496193473       536.0608687940         0.0008590719         0.0008212452
105000       187.1229344685       155.9471069189       193.4590974312       536.5291388185         0.0008516336         0.0008213311
106000       190.9763490639       161.6675324985       198.8970005450       551.5408821074         0.0008672026         0.0008215205
107000       191.4533073118       164.3372586436       200.5969243758       556.3874903311         0.0008666472         0.0008219571
108000       194.0346935534       167.5260152005       200.4600100456       562.0207187996         0.0008673159         0.0008226255
109000       195.5137015256       170.2475914852       201.6182965436       567.3795895544         0.0008675529         0.0008234839
110000       191.7022990266       174.8180146536       212.8993074234       579.4196211035         0.0008779085         0.0008245680
111000       197.2124099798       175.9060855050       215.2898205039       588.4083159887         0.0008834960         0.0008261142
112000       196.2880712247       174.7009879814       212.3773301490       583.3663893551         0.0008681047         0.0008271918
113000       199.8909193036       168.6883400904       212.2019888395       580.7812482336         0.0008566095         0.0008274423
114000       206.1051184326       172.5879638840       213.4552322320       592.1483145486         0.0008657139         0.0008277355
115000       206.4111926773       173.7020043590       212.9020413933       593.0152384296         0.0008594424         0.0008281870
116000       207.8205583132       178.5980717177       209.5677748395       595.9864048705         0.0008563023         0.0008282603
117000       212.2463653951       186.7480143826       207.0713637358       606.0657435135         0.0008633415         0.0008284268
118000       218.2623713585       194.7994104998       213.9255506480       626.9873325063         0.0008855753         0.0008292934
119000       222.0463849851       198.6684215058       212.0646035291       632.7794100199         0.0008862457         0.0008310443
120000       223.2872002064       201.0295914404       212.5720148238       636.8888064707         0.0008845678         0.0008324364
121000       225.8315849621       204.4303119723       212.8285037103       643.0904006448         0.0008857994         0.0008337266
122000       227.6709395937       206.7688879859       214.7458083955       649.1856359751         0.0008868656         0.0008350909
123000       231.2434451454       210.8900111825       217.0221949885       659.1556513164         0.0008931648         0.0008366132
124000       232.7574852261       214.0144032707       222.0379548525       668.8098433493         0.0008989380         0.0008383930
125000       227.5987095987       219.4637162911       223.8671168819       670.9295427717         0.0008945727         0.0008400746
126000       235.3356382908       221.6523927198       235.0806351030       692.0686661137         0.0009154347         0.0008420694
127000       234.8125368583       219.2732943031       234.6835456575       688.7693768190         0.0009038968         0.0008446383
128000       237.8615802000       222.2744976104       236.8477175487       696.9837953591         0.0009075310         0.0008466210
129000       238.1675587983       224.0132814459       240.0589723014       702.2398125457         0.0009072866         0.0008487471
130000       238.9736651621       226.0356720364       240.6728042876       705.6821414862         0.0009047207         0.0008506361
131000       241.8055511149       230.0694527164       248.6850977249       720.5601015562         0.0009167431         0.0008524233
132000       247.8299447833       229.5278578024       252.5829459941       729.9407485798         0.0009216424         0.0008545759
133000       250.9653702700       236.1855795729       257.8247865251       744.9757363680         0.0009335536         0.0008571893
134000       249.0381951669       240.1879348913       254.1645044347       743.3906344929         0.0009246152         0.0008597087
135000       251.1954269636       246.6835594854       259.1890903620       757.0680768109         0.0009346519         0.0008621181
136000       252.9282265666       251.3373024422       263.5680784636       767.8336074724         0.0009409726         0.0008649110
137000       257.6533411895       251.0581447711       262.5342078945       771.2456938550         0.0009382551         0.0008676744
138000       253.4730414064       252.5771518880       263.0588621652       769.1090554595         0.0009288757         0.0008700096
139000       256.9852294658       255.7871945909       266.7670020127       779.5394260694         0.0009346996         0.0008722525
140000       253.3936080657       257.4398580554       266.6299565135       777.4634226346         0.0009255517         0.0008742934
141000       258.8505307213       256.9948784145       271.2781645008       787.1235736367         0.0009304061         0.0008762781
142000       258.3050422434       258.3333751968       273.7728453899       790.4112628301         0.0009277127         0.0008781597
143000       253.1078216583       259.0760673836       284.3019598634       796.4858489053         0.0009283052         0.0008800490
144000       261.5959247566       258.5959529021       287.5872495143       807.7791271731         0.0009349295         0.0008819038
145000       265.3886097473       254.6356952556       291.2431853886       811.2674903915         0.0009324914         0.0008839137
146000       267.8323333139       257.5159022821       293.7341378125       819.0823734085         0.0009350255         0.0008856221
147000       266.2911156193       265.6762816608       301.0199763411       832.9873736212         0.0009444301         0.0008874613
148000       275.1854369574       264.9685656093       303.5635963279       843.7175988946         0.0009501324         0.0008896826
149000       278.4694610252       272.4856123623       306.4136433929       857.3687167804         0.0009590254         0.0008922328
150000       282.8431235673       274.5393641685       314.2944682169       871.6769559527         0.0009685300         0.0008951105
151000       284.4423603210       276.4487922180       318.0516907114       878.9428432504         0.0009701356         0.0008980805
152000       289.2786918322       284.9187747024       318.9075351773       893.1050017119         0.0009792818         0.0009011133
153000       289.3795016814       288.5216179337       320.3385180678       898.2396376829         0.0009784746         0.0009041935
154000       291.7623483509       287.7279399040       322.9974675793       902.4877558342         0.0009767184         0.0009070653
155000       293.0665480511       287.4193377892       323.7644682041       904.2503540444         0.0009723122         0.0009098452
156000       291.5212011951       288.7458882377       319.2772985347       899.5443879675         0.0009610517         0.0009121210
157000       290.4409279191       294.7100496856       322.9405787136       908.0915563183         0.0009640038         0.0009142398
158000       296.1995883072       298.1346714743       327.3979416235       921.7322014051         0.0009722914         0.0009165275
159000       303.2845000148       304.9010058371       333.9259955224       942.1115013743         0.0009875383         0.0009190904
160000       316.5320370663       301.4632760309       333.6719717258       951.6672848230         0.0009913201         0.0009220036
161000       315.1243182321       304.1442739250       334.8327097622       954.1013019193         0.0009876825         0.0009247580
162000       318.1895549268       304.7987768684       325.4538376137       948.4421694089         0.0009757635         0.0009271679
163000       319.0677811139       303.6646078490       328.9923884857       951.7247774486         0.0009731337         0.0009292592
164000       320.6336096253       311.9464110000       334.0393500561       966.6193706814         0.0009823368         0.0009313131
165000       322.4652144929       321.4833896029       327.8663527807       971.8149568765         0.0009816313         0.0009334406
166000       327.4047911226       324.2724924173       320.4997832143       972.1770667542         0.0009760814         0.0009354763
167000       332.8645010007       327.5650880362       321.1816268197       981.6112158566         0.0009796519         0.0009373767
168000       331.7102534706       332.4110987514       319.4722804132       983.5936326352         0.0009757873         0.0009392019
169000       331.3555577691       328.8548622034       327.7449966867       987.9554166592         0.0009743150         0.0009409035
170000       328.5050979061       324.4482288951       328.3427538196       981.2960806208         0.0009620550         0.0009423540
171000       333.2965247842       329.5855379298       327.6393094172       990.5213721311         0.0009654204         0.0009435817
172000       335.4847670252       328.4321218160       335.4955949477       999.4124837889         0.0009684229         0.0009448643
173000       336.4021614277       334.3215446002       336.3972226151      1007.1209286430         0.0009702514         0.0009461421
174000       339.1103692938       332.1028752142       336.8990737616      1008.1123182695         0.0009656248         0.0009474930
175000       341.1001922264       336.9153420373       335.8557824800      1013.8713167438         0.0009655917         0.0009486162
176000       351.8708895904       340.3927051972       338.7141181944      1030.9777129819         0.0009763047         0.0009499467
177000       351.0637981535       341.8788540821       334.9664440526      1027.9090962882         0.0009678993         0.0009511801
178000       350.0681592058       342.7502413746       339.9984155799      1032.8168161603         0.0009670569         0.0009522259
179000       355.8721603787       350.9858329874       336.9772452096      1043.8352385758         0.0009719136         0.0009533231
180000       349.7384097221       360.8050635801       349.7463412214      1060.2898145236         0.0009817498         0.0009547743
181000       353.4962968888       360.0968314041       350.7722768632      1064.3654051560         0.0009800786         0.0009562386
182000       357.3358656389       365.1103851939       351.1714707178      1073.6177215506         0.0009831664         0.0009575619
183000       364.7876780004       363.0981617700       351.6589603682      1079.5448001386         0.0009831920         0.0009588481
184000       367.7201443943       359.3284290968       354.6037476337      1081.6523211248         0.0009797575         0.0009600725
185000       373.2028317145       357.1607420834       350.3015453483      1080.6651191462         0.0009735722         0.0009612145
186000       374.0807619005       356.0355082943       357.8643390627      1087.9806092574         0.0009748930         0.0009621487
187000       380.7191502155       361.6126622664       353.7026302860      1096.0344427680         0.0009768578         0.0009630975
