1768.06445	1.17121
1766.48438	205.26802
1764.90234	-150.10364
1763.32227	50.9554
1761.74023	73.69856
1760.1582	70.57059
1758.57617	-13.239
1756.99219	0.47196
1755.41016	-215.65753
1753.82617	29.49943
1752.24219	-84.52082
1750.6582	-6.77288
1749.07422	147.02266
1747.48828	109.18933
1745.9043	168.70546
1744.31836	89.91334
1742.73242	-245.62555
1741.14648	-26.43646
1739.55859	63.58365
1737.97266	-71.16349
1736.38477	129.73717
1734.79688	110.47578
1733.20898	36.62477
1731.62109	79.67648
1730.0332	277.47867
1728.44336	-167.82613
1726.85352	96.73718
1725.26367	-99.63593
1723.67383	58.77736
1722.08398	-17.71809
1720.49219	174.01656
1718.90234	285.4249
1717.31055	271.13608
1715.71875	76.72645
1714.12695	348.65128
1712.5332	-130.1144
1710.94141	69.189
1709.34766	102.05629
1707.75391	110.74918
1706.16016	102.84799
1704.56641	-115.13146
1702.9707	-339.01654
1701.37695	142.8736
1699.78125	20.32742
1698.18555	-173.11044
1696.58984	23.16179
1694.99219	97.11001
1693.39648	-22.13425
1691.79883	-65.82692
1690.20117	76.11154
1688.60352	-21.79907
1687.00586	77.92784
1685.4082	40.45465
1683.80859	114.59137
1682.20898	74.20441
1680.60938	-94.18639
1679.00977	46.34502
1677.41016	-54.10537
1675.80859	93.97782
1674.20898	23.76007
1672.60742	24.36177
1671.00586	175.47905
1669.4043	51.27629
1667.80078	-0.62339
1666.19922	66.33357
1664.5957	-47.08924
1662.99219	-38.66863
1661.38867	62.96682
1659.7832	-20.18249
1658.17969	55.96767
1656.57422	-54.07438
1654.96875	157.27954
1653.36328	171.95161
1651.75781	171.6629
1650.15234	177.42545
1648.54492	322.74985
1646.9375	498.05603
1645.33008	97.57084
1643.72266	218.98804
1642.11523	548.72784
1640.50586	323.9751
1638.89844	270.15036
1637.28906	243.36902
1635.67969	463.72436
1634.07031	469.95694
1632.45898	854.92572
1630.84961	883.62683
1629.23828	891.43414
1627.62695	956.13196
1626.01562	1146.47461
1624.40234	1311.37988
1622.79102	1338.74768
1621.17773	1629.18481
1619.56445	1832.89539
1617.95117	1981.30725
1616.33789	2198.40918
1614.72461	2558.81104
1613.10938	2840.00708
1611.49414	3301.7207
1609.87891	4025.89941
1608.26367	4799.04736
1606.64844	5986.53027
1605.03125	7614.92285
1603.41602	9324.63965
1601.79883	11130.54199
1600.18164	13643.50781
1598.5625	16685.78711
1596.94531	19220.35742
1595.32617	21283.31445
1593.70898	21977.2168
1592.08984	21337.23047
1590.46875	19550.26367
1588.84961	16713.76758
1587.22852	14336.74805
1585.60938	11962.33008
1583.98828	9852.20996
1582.36719	7997.28174
1580.74414	5768.75293
1579.12305	4456.52832
1577.5	3540.10205
1575.87695	2742.96509
1574.25391	2630.75049
1572.63086	2166.8352
1571.00781	1664.60864
1569.38281	1432.74097
1567.75781	1355.3302
1566.13281	938.38623
1564.50781	784.15753
1562.88281	738.29279
1561.25586	652.51361
1559.63086	587.58276
1558.00391	536.09552
1556.37695	466.9325
1554.75	553.3634
1553.12109	626.51459
1551.49219	480.64316
1549.86523	471.04697
1548.23633	344.66031
1546.60547	355.97974
1544.97656	158.84258
1543.3457	146.69531
1541.7168	173.05264
1540.08594	73.86726
1538.45508	261.4444
1536.82227	220.05965
1535.19141	251.12733
1533.55859	199.58524
1531.92578	1.99992
1530.29297	418.54343
1528.66016	16.05574
1527.02734	273.24405
1525.39258	242.80837
1523.75781	22.24836
1522.12305	108.5036
1520.48828	241.96484
1518.85352	11.47791
1517.2168	-227.65328
1515.58008	126.98065
1513.94336	207.63756
1512.30664	121.97772
1510.66992	89.42501
1509.03125	33.43616
1507.39453	220.29529
1505.75586	20.31427
1504.11719	99.91541
1502.47656	307.48743
1500.83789	-93.51255
1499.19727	108.29256
1497.55664	8.89301
1495.91602	107.92356
1494.27539	2.85686
1492.63477	91.73003
1490.99219	23.59054
1489.35156	39.2028
1487.70898	65.17558
1486.06445	7.61655
1484.42188	88.01411
1482.7793	284.29288
1481.13477	380.8934
1479.49023	269.4162
1477.8457	156.60532
1476.20117	-36.64485
1474.55469	52.96213
1472.9082	-15.53425
1471.26367	27.32897
1469.61523	142.00423
1467.96875	312.29858
1466.32227	17.37186
1464.67383	-117.89701
1463.02539	-92.16835
1461.37695	-0.57904
1459.72852	244.52309
1458.08008	248.47766
1456.42969	132.72459
1454.7793	259.57767
1453.12891	-64.79339
1451.47852	16.94712
1449.82812	62.23842
1448.17578	69.66339
1446.52539	265.36227
1444.87305	-53.84846
1443.2207	-113.24751
1441.56641	-74.83371
1439.91406	173.53245
1438.25977	118.75014
1436.60547	163.14963
1434.95117	-51.68537
1433.29688	-8.56769
1431.64258	-23.63241
1429.98633	86.59875
1428.33008	-56.38227
1426.67383	-11.51723
1425.01758	-97.52132
1423.36133	-148.50429
1421.70312	92.89733
1420.04492	28.98163
1418.38672	7.32047
1416.72852	-46.22519
1415.07031	-128.72409
1413.41016	150.55865
1411.75	150.98906
1410.08984	-80.78876
1408.42969	-145.47249
1406.76953	58.40033
1405.10742	-78.65964
1403.44727	-86.51285
1401.78516	-176.93043
1400.12305	-45.41419
1398.45898	-34.17385
1396.79688	-41.72485
1395.13281	33.39863
1393.46875	-273.83682
1391.80469	-113.1133
1390.14062	150.40073
1388.47656	57.78482
1386.81055	24.63053
1385.14453	165.17944
1383.47852	192.90565
1381.8125	24.00786
1380.14453	-44.96315
1378.47852	19.12979
1376.81055	-93.03304
1375.14258	59.32853
1373.47461	275.24524
1371.80469	173.42635
1370.13672	45.70562
1368.4668	-73.20869
1366.79688	152.91834
1365.12695	332.83221
1363.45508	131.91444
1361.78516	96.9844
1360.11328	70.80371
1358.44141	193.17531
1356.76953	-70.69827
1355.09766	141.10622
1353.42383	106.55461
1351.75	254.98666
1350.07617	196.0639
1348.40234	49.40876
1346.72852	431.08511
1345.05273	-17.59913
1343.37891	477.67987
1341.70312	213.39992
1340.02734	284.33783
1338.34961	-90.34473
1336.67383	220.76349
1334.99609	326.31848
1333.31836	203.45232
1331.64062	297.57648
1329.96289	215.08293
1328.2832	228.8895
1326.60547	231.23299
1324.92578	9.78952
1323.24609	412.57367
1321.56445	387.81201
1319.88477	519.39331
1318.20312	394.35541
1316.52148	286.62283
1314.83984	335.18521
1313.1582	300.67279
1311.47656	475.34665
1309.79297	330.66226
1308.10938	386.52826
1306.42578	445.27219
1304.74219	411.01645
1303.05664	511.32608
1301.37305	452.83688
1299.6875	591.78491
1298.00195	712.1236
1296.31445	756.71094
1294.62891	935.62598
1292.94141	1073.0874
1291.25586	1457.61926
1289.56836	1803.47388
1287.87891	2263.45142
1286.19141	2728.94092
1284.50195	3398.35132
1282.8125	3846.33838
1281.12305	4562.32764
1279.43359	5288.00391
1277.74414	5559.97412
1276.05273	5441.29785
1274.36133	5133.16406
1272.66992	4630.00439
1270.97852	4208.30273
1269.28711	3577.47412
1267.59375	2914.24268
1265.90039	2847.7915
1264.20703	2435.56958
1262.51367	2174.38843
1260.82031	1954.60925
1259.125	1811.78015
1257.42969	1597.94946
1255.73438	1591.79065
1254.03906	1558.65674
1252.3418	1389.18384
1250.64648	1518.10584
1248.94922	1470.91052
1247.25195	1341.40613
1245.55469	1450.47302
1243.85547	1089.76709
1242.1582	1352.13318
1240.45898	1234.23914
1238.75977	1595.79736
1237.06055	1975.64331
1235.35938	1881.8783
1233.66016	2220.42334
1231.95898	2798.32129
1230.25781	3193.22803
1228.55664	3980.28735
1226.85352	5251.28857
1225.15039	7051.17188
1223.44922	8349.19531
1221.74609	9468.37109
1220.04102	9470.90039
1218.33789	8631.8916
1216.63281	7499.19482
1214.92773	6068.75195
1213.22266	4709.65332
1211.51758	3906.52002
1209.8125	3438.58423
1208.10547	2890.39844
1206.39844	2288.82349
1204.69141	1909.1814
1202.98438	1720.26843
1201.27539	1554.05762
1199.56836	1277.87378
1197.85938	1279.70984
1196.15039	976.97699
1194.44141	1211.5188
1192.73047	1035.84131
1191.01953	579.84418
1189.31055	760.81757
1187.59961	648.78381
1185.88672	567.81677
1184.17578	384.10471
1182.46289	479.19135
1180.75	441.97436
1179.03711	468.09418
1177.32422	384.50366
1175.60938	199.74222
1173.89648	119.08394
1172.18164	354.73868
1170.4668	421.67252
1168.75	255.39943
1167.03516	179.08031
1165.31836	184.27463
1163.60156	181.05002
1161.88477	-93.04874
1160.16797	111.48988
1158.44922	154.63113
1156.73047	-2.80732
1155.01172	123.09038
1153.29297	166.22449
1151.57422	21.5304
1149.85352	26.8738
1148.13281	222.75009
1146.41211	48.7783
1144.69141	-22.88154
1142.9707	66.49312
1141.24805	119.46914
1139.52539	-34.67289
1137.80273	49.09429
1136.08008	106.25301
1134.35742	-137.24956
1132.63281	94.71595
1130.9082	-38.2163
1129.18359	98.6118
1127.45898	-27.26074
1125.73438	-45.5215
1124.00781	0.49211
1122.28125	-73.57206
1120.55469	-153.17892
1118.82812	209.60507
1117.09961	-3.92078
1115.37305	-149.02318
1113.64453	136.8555
1111.91602	304.10532
1110.18555	239.93967
1108.45703	25.29299
1106.72656	117.26592
1104.99609	276.05713
1103.26562	131.21931
1101.53516	122.88525
1099.80273	67.26442
1098.07031	273.27621
1096.33789	217.65886
1094.60547	340.09985
1092.87305	198.29059
1091.13867	151.11238
1089.40625	52.51151
1087.67188	311.10025
1085.93555	-38.8812
1084.20117	233.50955
1082.46484	157.27147
1080.73047	312.88797
1078.99219	257.51865
1077.25586	227.13667
1075.51953	528.33234
1073.78125	366.17444
1072.04297	312.25626
1070.30469	12.99373
1068.56641	108.87905
1066.82617	-46.0522
1065.08789	209.12674
1063.34766	171.97928
1061.60742	223.4756
1059.86523	223.75478
1058.125	117.44675
1056.38281	-26.14296
1054.64062	-43.77266
1052.89844	-97.3467
1051.1543	10.91067
1049.41211	69.33253
1047.66797	118.08176
1045.92383	-22.48665
1044.17969	171.32253
1042.43359	249.05455
1040.68945	5.01125
1038.94336	313.29297
1037.19727	56.95971
1035.45117	40.83955
1033.70312	-151.8192
1031.95508	-240.94673
1030.20898	-196.30525
1028.45898	-111.65547
1026.71094	29.4408
1024.96289	20.28654
1023.21289	-63.22154
1021.46289	-117.7656
1019.71289	-70.39072
1017.96094	-117.9932
1016.21094	83.50424
1014.45898	-312.21429
1012.70703	109.35844
1010.95508	141.53479
1009.20117	186.09611
1007.44922	58.78769
1005.69531	79.98879
1003.94141	80.57197
1002.18555	116.89468
1000.43164	58.419
998.67578	188.09644
996.91992	-7.61068
995.16406	-59.12837
993.4082	-63.97058
991.65039	135.59505
989.89258	78.61683
988.13477	28.52219
986.37695	116.89481
984.61914	176.44531
982.85938	-25.69753
981.09961	124.28216
979.33984	71.51292
977.58008	-100.34736
975.82031	-38.06663
974.05859	76.20837
972.29688	-29.84709
970.53516	-15.48927
968.77344	131.50607
967.00977	-146.74034
965.24609	-126.8872
963.48242	-5.92712
961.71875	-57.17107
959.95508	-98.8363
958.18945	34.32283
956.42383	41.81365
954.6582	-122.68657
952.89258	-55.13924
951.12695	24.64657
949.35938	164.42023
947.5918	-163.59992
945.82422	139.72624
944.05664	-95.47292
942.28711	-164.30553
940.51758	9.37256
938.74805	61.73854
936.97852	186.23521
935.20898	81.95383
933.4375	151.94038
931.66602	81.7258
929.89453	128.52241
928.12305	31.11479
926.35156	-39.06798
924.57812	-57.55625
922.80469	-1.30334
921.03125	-197.8255
919.25781	-156.54717
917.48242	-66.39141
915.70703	-49.62202
913.93164	-273.15369
912.15625	-59.60034
910.38086	-84.97042
908.60352	23.96319
906.82617	-132.99089
905.04883	74.83273
903.27148	133.42163
901.49219	143.19226
899.71484	-59.80937
897.93555	-12.12287
896.1543	78.87013
894.375	73.63969
892.5957	11.53183
890.81445	-46.49625
889.0332	55.12417
887.25	-121.95742
885.46875	-25.84181
883.68555	81.03131
881.90234	-36.55527
880.11914	153.98569
878.33594	25.56172
876.55078	-29.87912
874.76758	30.78168
872.98242	52.2455
871.19727	88.50931
869.41016	74.81098
867.62305	84.01382
865.83789	195.6561
864.05078	-9.65501
862.26172	-77.38026
860.47461	75.90054
858.68555	-156.28876
856.89648	132.93695
855.10742	39.48139
853.31641	90.12405
851.52734	-94.9057
849.73633	90.24065
847.94531	124.55211
846.1543	156.11017
844.36133	222.59349
842.57031	22.75263
840.77734	20.584
838.98242	195.78717
837.18945	151.82892
835.39648	97.09585
833.60156	149.79663
831.80664	203.76465
830.00977	171.76805
828.21484	122.26847
826.41797	111.67067
824.62109	54.07792
822.82422	95.69795
821.02734	282.04126
819.22852	114.40011
817.43164	-29.11352
815.63281	65.88397
813.83203	176.87564
812.0332	360.05102
810.23242	347.64212
808.43164	277.63187
806.63086	223.65891
804.83008	259.29059
803.02734	313.59521
801.22656	143.15593
799.42188	495.49094
797.61914	505.43082
795.81641	346.95114
794.01172	598.62884
792.20703	576.34039
790.40234	469.88974
788.59766	565.00855
786.79102	541.26874
784.98438	413.41342
783.17773	286.90094
781.37109	155.0618
779.56445	49.90134
777.75586	127.37904
775.94727	86.16035
774.13867	71.55834
772.33008	159.4789
770.51953	38.24858
768.70898	14.2198
766.89844	-41.79228
765.08789	-63.22436
763.27734	117.53275
761.46484	118.61026
759.65234	97.03585
757.83984	109.99505
756.02734	-2.0346
754.21289	105.22062
752.39844	-251.26294
750.58398	97.64864
748.76953	79.86377
746.95312	34.19032
745.13867	-104.42036
743.32227	-73.13885
741.50586	-89.66303
739.6875	-4.07271
737.87109	-199.66896
736.05273	-108.852
734.23438	-122.80374
732.41406	113.66068
730.5957	-42.12749
728.77539	-29.65744
726.95508	29.12652
725.13477	-89.51215
723.31445	-102.24256
721.49219	-34.26064
719.66992	-20.55728
717.84766	31.47587
716.02539	-75.17585
714.20117	-90.56667
712.37695	-135.02806
710.55273	96.64125
708.72852	-3.32522
706.9043	77.66255
705.07812	8.13054
703.25195	37.62447
701.42578	-54.28511
699.59961	49.09937
697.77148	-94.16962
695.94336	-11.88217
694.11523	-16.62387
692.28711	-60.88262
690.45898	-43.17365
688.62891	64.14165
686.79883	-26.11449
684.96875	-112.34982
683.13672	-111.619
681.30664	-76.658
679.47461	79.37855
677.64258	-21.11688
675.80859	154.64984
673.97656	-133.73817
672.14258	-109.09936
670.30859	-165.89783
668.47461	55.89615
666.63867	62.24873
664.80469	-62.67835
662.96875	-2.36531
661.13281	-176.95723
659.29492	-53.52494
657.45898	2.98821
655.62109	79.22929
653.7832	28.31554
651.94336	-0.20079
650.10547	-82.38187
648.26562	64.86008
646.42578	-0.10041
644.58594	38.50704
642.74414	128.25427
640.9043	-37.22477
639.0625	10.78503
637.2207	115.11443
635.37695	112.24047
633.53516	84.591
631.69141	162.95847
629.84766	-68.39062
628.00391	2.31508
626.1582	122.73895
624.3125	217.07454
622.4668	193.93843
620.62109	164.37872
618.77539	64.45016
616.92773	-19.65988
615.08008	26.81112
613.23242	53.78939
611.38477	65.19994
609.53516	46.73457
607.68555	51.82446
605.83594	-23.77893
603.98633	123.47932
602.13477	126.22097
600.2832	-6.35662
598.43164	52.54669
596.58008	-169.57979
594.72852	-67.58302
592.875	89.08142
591.02148	40.28367
589.16797	48.77242
587.31445	35.21979
585.45898	-148.46976
583.60352	142.13077
581.74805	76.77816
579.89258	56.93783
578.03516	-44.62311
576.17773	12.21467
574.32031	26.22276
572.46289	93.41051
570.60352	50.35453
568.74609	-9.56758
566.88672	232.54622
565.02734	92.23001
563.16602	-10.4694
561.30469	-62.66074
559.44531	96.15239
557.58203	-193.076
555.7207	3.06891
553.85742	-54.58369
551.99609	-36.02899
550.13086	-87.42281
548.26758	-76.90555
546.4043	-142.83592
544.53906	21.12987
542.67383	15.54568
540.80664	-35.45987
538.94141	-7.93883
537.07422	52.87812
535.20703	-49.27048
533.33984	-146.52963
531.47266	146.81303
529.60352	60.4524
527.73438	97.52155
525.86523	-7.66692
523.99414	183.18249
522.125	-28.58757
520.25391	-56.55114
518.38281	15.3948
516.51172	21.04694
514.63867	-29.2724
512.76562	49.74447
510.89258	-12.22413
509.01953	58.86389
507.14453	60.9802
505.27148	-9.7419
