# Time-averaged data for fix msdout
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4] v_twopoint v_fitslope
0         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000 1666666666666666496.0000000000
1000         3.0575210768         3.0752762075         2.4905507210         8.6233480053         0.0014372247         0.0015203199
2000         5.8145107508         6.1853285586         4.3876769283        16.3875162377         0.0013656264         0.0014550278
3000         7.7607338939         8.6661526553         6.5399387910        22.9668253402         0.0012759347         0.0013594082
4000        10.6227083463        10.2028016213        10.2500481915        31.0755581591         0.0012948149         0.0012796881
5000        11.2677408128        11.4066184042        13.3755228633        36.0498820802         0.0012016627         0.0012402220
6000        13.1750800748        10.9680003613        14.6274457919        38.7705262280         0.0010769591         0.0011374129
7000        15.7125436726        12.1699055591        14.5584433008        42.4408925325         0.0010104974         0.0010246620
8000        16.4271111444        12.7568479388        16.2269900051        45.4109490884         0.0009460614         0.0009459650
9000        17.3429141697        14.3294824284        18.9561106604        50.6285072586         0.0009375649         0.0008882502
10000        19.8308061828        15.0835278333        21.4942095524        56.4085435685         0.0009401424         0.0008686794
11000        21.5398608352        15.5151669776        23.3971721019        60.4521999147         0.0009159424         0.0008524925
12000        23.5866926010        17.6866009300        26.6789843943        67.9522779253         0.0009437816         0.0008449608
13000        23.9081253544        19.1617287740        29.3177961944        72.3876503227         0.0009280468         0.0008486922
14000        25.8403542476        20.2354281709        31.5601446853        77.6359271037         0.0009242372         0.0008479414
15000        25.5521779914        21.8897883033        32.9653733532        80.4073396479         0.0008934149         0.0008418388
16000        28.3008878365        26.3466459132        35.2210739989        89.8686077486         0.0009361313         0.0008416786
17000        33.7271055724        29.8937111350        37.3484944679       100.9693111752         0.0009898952         0.0008616053
18000        33.5075012128        30.6037989084        38.1035844807       102.2148846019         0.0009464341         0.0008767406
19000        34.5628338755        34.5309704166        39.9443535502       109.0381578423         0.0009564751         0.0008845337
20000        32.2094630480        34.5904310693        42.1247327067       108.9246268239         0.0009077052         0.0008854052
21000        33.0031195396        35.4557537217        46.9367433996       115.3956166609         0.0009158382         0.0008838879
22000        37.4803366517        34.6092736650        46.6275048333       118.7171151499         0.0008993721         0.0008800441
23000        42.5043265381        35.2797671792        49.7281164663       127.5122101836         0.0009240015         0.0008785206
24000        42.7419197092        34.2122048982        49.4701886890       126.4243132963         0.0008779466         0.0008760260
25000        44.9883483780        36.9706252624        49.1522646980       131.1112383383         0.0008740749         0.0008662900
26000        49.0567825027        40.4261953599        47.5289996273       137.0119774900         0.0008782819         0.0008594827
27000        49.8850598798        41.3480096695        49.0908482544       140.3239178036         0.0008661970         0.0008543500
28000        51.9246792335        40.8313302949        51.3111518053       144.0671613337         0.0008575426         0.0008480636
29000        51.0894257466        41.8434774469        56.0219851874       148.9548883809         0.0008560626         0.0008413122
30000        54.2190929352        43.3114319343        58.2017643255       155.7322891950         0.0008651794         0.0008366460
31000        56.0245174599        44.2442883012        59.1767382058       159.4455439668         0.0008572341         0.0008338321
