# Time-averaged data for fix msdout
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4] v_twopoint v_fitslope
0         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000 1666666666666666496.0000000000
1000         2.2842432272         2.4215199651         2.1900616857         6.8958248780         0.0011493041         0.0012397845
2000         4.9916029909         6.1196770206         5.6687829568        16.7800629683         0.0013983386         0.0014228761
3000         7.0662761088         9.2491878040         6.3076407484        22.6231046612         0.0012568391         0.0013794596
4000         8.1190631356        10.2686116427         7.9012248797        26.2888996580         0.0010953708         0.0012099386
5000         6.9534668485        10.9916428046         8.2929310800        26.2380407331         0.0008746014         0.0009954401
6000         8.4981511510        10.3913134887         8.4686351776        27.3580998173         0.0007599472         0.0008116924
7000         8.7684737308        10.8380328795         7.7047056619        27.3112122722         0.0006502670         0.0006428725
8000         8.5136439181        12.8299016445         8.8851571114        30.2287026740         0.0006297646         0.0005481355
9000         9.3757750380        14.4125863671        11.7464426009        35.5348040061         0.0006580519         0.0005192986
10000        10.9004912468        16.5650899108        13.7485976461        41.2141788037         0.0006869030         0.0005255898
11000        13.0760333475        17.1562173935        11.3390059078        41.5712566488         0.0006298675         0.0005264874
12000        12.6840567154        16.9509841728        11.4277679337        41.0628088218         0.0005703168         0.0005079550
13000        12.1366794829        14.8993182639        11.8926261866        38.9286239334         0.0004990849         0.0004675357
14000        16.3407884669        18.3079018259        12.2825540866        46.9312443794         0.0005587053         0.0004431660
15000        17.3602964083        18.5217591274        14.8055526619        50.6876081977         0.0005631956         0.0004432180
16000        18.0177349609        18.7643567879        14.7305303591        51.5126221079         0.0005365898         0.0004432413
17000        19.2045419256        18.6433683015        16.3452391993        54.1931494263         0.0005313054         0.0004369571
18000        19.9168232637        19.8288252180        16.0636746119        55.8093230936         0.0005167530         0.0004316121
19000        20.1367859996        22.4264435724        16.4816810847        59.0449106566         0.0005179378         0.0004278869
20000        19.2937186526        26.1364497323        19.8581675774        65.2883359622         0.0005440695         0.0004308458
21000        17.3543703953        31.2643303132        21.9677050457        70.5864057543         0.0005602096         0.0004412817
22000        15.2830031349        38.8511478003        21.6750860465        75.8092369817         0.0005743124         0.0004516821
23000        21.7200171276        37.1046843968        22.1541187437        80.9788202682         0.0005868030         0.0004638634
24000        27.0576564284        34.5850681739        21.4197451547        83.0624697570         0.0005768227         0.0004770137
25000        28.9092426746        36.1116248389        20.1796917090        85.2005592225         0.0005680037         0.0004847153
26000        29.1869245245        38.8671087747        25.4415837284        93.4956170275         0.0005993309         0.0004948500
27000        30.2586080035        43.2769773752        24.8827505667        98.4183359454         0.0006075206         0.0005087376
28000        29.6722109985        46.6981345810        30.7806007330       107.1509463125         0.0006378033         0.0005234653
29000        32.6379937212        50.3128900387        31.0890855971       114.0399693569         0.0006554021         0.0005397667
30000        35.0787996130        54.6407528404        34.9488368344       124.6683892878         0.0006926022         0.0005596987
31000        31.4502152459        51.8397922345        41.8022963531       125.0923038335         0.0006725393         0.0005784853
32000        31.4640737037        51.0371058606        47.8238309176       130.3250104819         0.0006787761         0.0005931736
33000        31.0800168099        53.4377274021        48.7466051551       133.2643493671         0.0006730523         0.0006059477
34000        31.1007576889        57.7962971037        48.4383756435       137.3354304361         0.0006732129         0.0006168250
35000        33.9550228935        59.5428673788        54.3379604377       147.8358507100         0.0007039802         0.0006285160
36000        33.7997399562        58.7596673295        56.1470433477       148.7064506334         0.0006884558         0.0006379994
37000        32.9408712478        62.5921345486        58.6529599180       154.1859657144         0.0006945314         0.0006478044
38000        32.9702301296        62.8257738074        65.5165925092       161.3125964462         0.0007075114         0.0006561032
39000        36.7889863925        67.2598161715        71.5125183094       175.5613208733         0.0007502621         0.0006680219
40000        36.8212313953        69.5227496947        73.7777361368       180.1217172268         0.0007505072         0.0006826823
41000        37.3099818430        69.3184014332        68.7248240512       175.3532073275         0.0007128179         0.0006917215
42000        35.8311743673        69.2092231635        64.8275347767       169.8679323075         0.0006740791         0.0006951529
43000        38.4102175190        67.7361232146        64.7270942820       170.8734350157         0.0006623001         0.0006934191
44000        43.2555226670        68.3685289181        68.6679031259       180.2919547111         0.0006829241         0.0006939538
45000        43.8269308773        69.2188710400        74.8443970014       187.8901989187         0.0006958896         0.0006960326
46000        45.0248826949        70.4069517682        76.8845489902       192.3163834534         0.0006967985         0.0006980512
47000        43.4347472648        73.8844597904        81.6105257249       198.9297327802         0.0007054246         0.0007009435
48000        45.8804441212        81.8595872666        81.8380267086       209.5780580964         0.0007277016         0.0007045515
49000        46.7170528321        82.5565594115        85.6139055421       214.8875177857         0.0007309099         0.0007107789
50000        46.7487908761        77.0584202143        84.8141034774       208.6213145678         0.0006954044         0.0007143182
51000        47.0996823706        73.0225001222        78.9249522161       199.0471347089         0.0006504808         0.0007116768
52000        49.5168036260        78.3986486006        82.3601919670       210.2756441936         0.0006739604         0.0007083601
53000        50.5796800745        80.1961619220        83.0053078344       213.7811498308         0.0006722678         0.0007062420
54000        50.8911195950        81.2492149801        90.3345411593       222.4748757344         0.0006866509         0.0007056536
55000        55.9534210297        78.1734895024       103.7807107758       237.9076213080         0.0007209322         0.0007077583
56000        52.9516871455        80.1333570958       108.8289140758       241.9139583170         0.0007199820         0.0007116757
57000        51.7635511589        80.8724294585       111.2893337343       243.9253143517         0.0007132319         0.0007146635
58000        52.9340330720        82.1911456348       100.0313328659       235.1565115727         0.0006757371         0.0007145101
59000        55.2985591486        85.6490155371       101.9121421550       242.8597168407         0.0006860444         0.0007133303
60000        58.2890206462        84.6525284023        95.9227878949       238.8643369433         0.0006635120         0.0007115564
61000        57.2714088951        81.5570766496        95.1729963976       234.0014819423         0.0006393483         0.0007078164
62000        56.0064533976        80.8222398550        97.1399634870       233.9686567396         0.0006289480         0.0007024403
63000        56.5391442054        77.9029318550        95.2338557008       229.6759317612         0.0006076083         0.0006959155
64000        54.5330074332        76.1053302674        95.2236644134       225.8620021140         0.0005881823         0.0006881533
65000        51.3122893012        75.8376345717        98.4856237195       225.6355475924         0.0005785527         0.0006801118
66000        52.4828611479        77.7714756220        91.5223211321       221.7766579020         0.0005600421         0.0006711469
67000        54.6621026879        78.3119943303        95.4560052740       228.4301022922         0.0005682341         0.0006621748
68000        65.4916855585        84.0010814036        99.3245264013       248.8172933634         0.0006098463         0.0006558844
69000        67.2895959392        85.7615032039       100.2470333081       253.2981324511         0.0006118312         0.0006520693
70000        73.9453962483        78.3297338949       103.3325450730       255.6076752163         0.0006085897         0.0006489501
71000        78.7425287630        79.7028489336        98.5788848443       257.0242625408         0.0006033433         0.0006449136
72000        76.8666935803        84.0730191699       101.9945175320       262.9342302821         0.0006086441         0.0006411621
73000        78.5985649059        86.7696720834       105.9086863569       271.2769233462         0.0006193537         0.0006382789
74000        78.8866491712        90.2457827677       107.3318258025       276.4642577414         0.0006226672         0.0006364637
75000        74.3573550802        88.2000795414       105.9227488951       268.4801835167         0.0005966226         0.0006339180
76000        76.8562517722        88.9845595250       105.1766932931       271.0175045903         0.0005943366         0.0006298836
77000        80.3040076502        92.9900439655       108.1565807636       281.4506323794         0.0006092005         0.0006273338
78000        74.9476767272        95.2549910004       113.6393570736       283.8420248012         0.0006065001         0.0006250249
79000        77.3667636255        93.1374139988       119.8635883097       290.3677659340         0.0006125902         0.0006229656
80000        78.2987384843        95.2688973398       120.9650476601       294.5326834842         0.0006136098         0.0006216532
81000        81.7838986210        97.8918944569       119.0106323878       298.6864254657         0.0006145811         0.0006202299
82000        81.9072159538       104.2334871708       111.9838105787       298.1245137033         0.0006059441         0.0006187102
83000        82.6315266363       102.8775903850       118.9419010057       304.4510180271         0.0006113474         0.0006171366
84000        85.3161525654        98.2131280655       122.4092569700       305.9385376009         0.0006070209         0.0006158610
