# Time-averaged data for fix msdout
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4] v_twopoint v_fitslope
0         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000 1666666666666666496.0000000000
1000         2.1142390881         1.8020619197         1.4432908227         5.3595918305         0.0008932653         0.0009227987
2000         3.6289147980         3.9520281018         2.5561411443        10.1370840441         0.0008447570         0.0009018449
3000         5.7305211101         6.3252623725         2.9299952672        14.9857787498         0.0008325433         0.0008509694
4000         6.5414800411         3.5261947182         3.2657454324        13.3334201917         0.0005555592         0.0007380388
5000         5.2368627149         3.8281050925         3.0623208019        12.1272886094         0.0004042430         0.0004421167
6000         3.4235507477         6.1989724780         3.0867386738        12.7092618995         0.0003530351         0.0003014822
7000         5.1378725905         4.9095701535         3.7466746376        13.7941173816         0.0003284314         0.0002340151
8000         6.8986780065         7.0107620404         6.3807193806        20.2901594275         0.0004227117         0.0002256292
9000         5.1946306320         9.7876174062         8.5481735530        23.5304215912         0.0004357485         0.0002790314
10000        10.6250591241         7.4004278012        16.3612306834        34.3867176087         0.0005731120         0.0003567337
11000        10.8170103163         7.0308524630        15.5110497752        33.3589125545         0.0005054381         0.0004037171
12000        16.3163751488        10.1378412874        17.8064999836        44.2607164198         0.0006147322         0.0004477646
13000        17.1139743447         8.0437604767        20.8446329040        46.0023677254         0.0005897739         0.0005014335
14000        17.0009669880         6.4394126415        17.6927620371        41.1331416666         0.0004896803         0.0005156424
15000        13.0282227200         7.6391398810        15.2156272974        35.8829898984         0.0003986999         0.0004931675
16000        12.1428688304         7.5780032197        14.7524956482        34.4733676983         0.0003590976         0.0004526831
17000        12.0260161802         8.8206143962        17.4762812004        38.3229117768         0.0003757148         0.0004162424
18000        16.1153704578        12.4502661953        18.6790125948        47.2446492479         0.0004374505         0.0004032535
19000        11.6726513394        10.5499369700        17.6803775935        39.9029659029         0.0003500260         0.0003907751
20000         8.1779699483        10.7229410466        15.1442982269        34.0452092218         0.0002837101         0.0003559545
21000        14.5381522104        15.8079575993        14.3855474773        44.7316572871         0.0003550132         0.0003323419
22000        19.0005436474        13.8754038622        15.9177273653        48.7936748749         0.0003696491         0.0003263945
23000        12.9346338868        15.3950488126        16.7894710949        45.1191537943         0.0003269504         0.0003193793
24000         9.8518923927        20.2157369189        19.6515547124        49.7191840240         0.0003452721         0.0003131772
25000        13.5659668473        11.2235890017        20.1689100382        44.9584658872         0.0002997231         0.0003023664
26000        14.0759999728         9.9823408917        17.4457221812        41.5040630458         0.0002660517         0.0002869970
27000        18.6537615462        11.7241716804        17.4216484055        47.7995816321         0.0002950591         0.0002740193
28000        16.7070845654        17.2025852176        16.6669655485        50.5766353315         0.0003010514         0.0002691430
29000        19.7072878862        21.7343394943        16.8769160613        58.3185434418         0.0003351640         0.0002682254
30000        21.3764212422        21.3341695340        11.8452331262        54.5558239025         0.0003030879         0.0002679623
31000        18.9873209334        15.5848907657        13.8523862308        48.4245979300         0.0002603473         0.0002600454
32000        23.2177372579        16.9011299825        15.0781017427        55.1969689831         0.0002874842         0.0002534525
33000        22.2574063029        16.2120604855        11.8002623535        50.2697291418         0.0002538875         0.0002478422
34000        23.1096344366        21.7284728369        14.9742835860        59.8123908595         0.0002931980         0.0002417037
35000        29.0357703544        26.0277406420        12.8177015842        67.8812125806         0.0003232439         0.0002445442
36000        26.4320582463        23.5816673802        19.2465192961        69.2602449226         0.0003206493         0.0002480967
37000        21.1467396755        25.5853567276        21.4235747724        68.1556711756         0.0003070075         0.0002521526
38000        20.1170360789        22.9135762436        22.9743071666        66.0049194891         0.0002894953         0.0002508827
39000        25.6798191894        21.2921069536        21.5351222833        68.5070484263         0.0002927652         0.0002516185
40000        28.1807698128        20.0163778872        19.3699980386        67.5671457386         0.0002815298         0.0002499641
41000        29.0560613470        22.3504698552        15.9209437506        67.3274749527         0.0002736889         0.0002483998
42000        23.6580795601        16.2978554077        16.9123565164        56.8682914842         0.0002256678         0.0002422521
43000        20.0107791247        17.3060214803        16.8542643104        54.1710649154         0.0002099654         0.0002333840
44000        20.1815489491        21.9041581185        21.0451400405        63.1308471081         0.0002391320         0.0002268879
45000        28.2405944383        29.4273340648        15.1853989202        72.8533274233         0.0002698271         0.0002239207
46000        26.0447420486        25.2477391704        13.4020502267        64.6945314457         0.0002344005         0.0002209422
47000        24.1345897393        35.5457822296        15.7831893955        75.4635613644         0.0002676013         0.0002175535
48000        20.5177607367        47.0111673637        15.7698010464        83.2987291468         0.0002892317         0.0002200427
49000        21.6158867559        41.2145055718        14.2903683965        77.1207607242         0.0002623155         0.0002203462
50000        21.1033815214        43.5310696056        17.0628649162        81.6973160432         0.0002723244         0.0002216743
51000        17.8786050971        36.6246689516        16.6607331208        71.1640071695         0.0002325621         0.0002199998
