# Time-averaged data for fix msdout
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4] v_twopoint v_fitslope
0         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000 1666666666666666496.0000000000
1000         1.1571501088         1.1997190893         1.3433435922         3.7002127904         0.0006167021         0.0006418381
2000         1.7916439359         1.9007733944         2.0641558354         5.7565731657         0.0004797144         0.0005122251
3000         1.9216237744         2.1733260473         2.0910627738         6.1860125955         0.0003436674         0.0003326079
4000         2.5906766973         2.7553434508         2.7933482424         8.1393683905         0.0003391403         0.0002840593
5000         2.9446237192         2.8344751642         3.2822812483         9.0613801317         0.0003020460         0.0002716269
6000         3.2975111840         3.0806896743         3.1909343704         9.5691352288         0.0002658093         0.0002381911
7000         3.6292930510         3.5235056862         3.5610976833        10.7138964205         0.0002550928         0.0002198387
8000         3.9635134657         3.5456037927         3.6141325443        11.1232498026         0.0002317344         0.0002021286
9000         4.0780298039         4.3547964120         3.7846595386        12.2174857545         0.0002262497         0.0001876144
10000         4.6932777836         4.8267328202         4.5033836355        14.0233942394         0.0002337232         0.0001830701
11000         4.8256113415         4.6377302400         5.1289960670        14.5923376485         0.0002210960         0.0001834707
12000         5.7814885456         5.6585306451         5.7448296888        17.1848488796         0.0002386785         0.0001849217
13000         6.4638596663         5.9900258023         6.3202054769        18.7740909456         0.0002406935         0.0001924130
14000         6.4597111344         6.4486445325         7.3036077512        20.2119634181         0.0002406186         0.0001980687
15000         6.4994026760         6.4484568984         7.9909490964        20.9388086709         0.0002326534         0.0002012368
16000         6.3007042419         6.3252409174         7.6233475956        20.2492927550         0.0002109301         0.0001982250
17000         6.8465494112         7.0365816994         8.0155579872        21.8986890978         0.0002146930         0.0001949572
18000         7.2594081617         6.7122136588         8.8549538485        22.8265756690         0.0002113572         0.0001929451
19000         7.3764603433         6.5560079238         8.5306956153        22.4631638824         0.0001970453         0.0001884701
20000         7.4660609763         6.5801426596         8.7993820864        22.8455857223         0.0001903799         0.0001830339
21000         7.4968676720         7.3094956804         9.0683840068        23.8747473592         0.0001894821         0.0001782456
22000         7.8119049394         7.1187823816         9.3575597576        24.2882470786         0.0001840019         0.0001735856
23000         7.5359006092         7.8940801542        10.3780993533        25.8080801166         0.0001870151         0.0001709498
24000         8.2970342313         8.1284738640        11.4226565656        27.8481646609         0.0001933900         0.0001694592
25000         8.5390749826         8.3238685086        11.9969641445        28.8599076357         0.0001923994         0.0001694882
26000         7.8563510563         8.5651993611        11.9682879412        28.3898383586         0.0001819861         0.0001678446
27000         8.6282692337         9.1725199484        12.0548747158        29.8556638979         0.0001842942         0.0001659853
28000         8.8312915231         9.2851357290        12.7622184862        30.8786457383         0.0001838015         0.0001652702
29000         9.0335215521        10.4567096057        13.3473824078        32.8376135656         0.0001887219         0.0001647008
30000         9.2332921905        10.8556812894        13.4149046407        33.5038781207         0.0001861327         0.0001647760
31000         8.4458427049        10.6805193749        13.5704274349        32.6967895147         0.0001757892         0.0001640076
32000         9.2406114900        12.1094485770        13.4982060220        34.8482660890         0.0001815014         0.0001625807
33000         9.7574688380        10.8415417548        12.3054832984        32.9044938911         0.0001661843         0.0001611683
34000         9.8289539546        10.3729990583        13.2510330985        33.4529861114         0.0001639852         0.0001582399
35000        10.8498509591        10.7089089481        12.5752759000        34.1340358072         0.0001625430         0.0001556896
36000        11.4215005757        10.8441418837        13.6064107529        35.8720532124         0.0001660743         0.0001534300
37000        10.8097617347        11.9437937709        14.0553320376        36.8088875431         0.0001658058         0.0001519142
38000        10.6393303063        11.6976486449        14.8187891148        37.1557680660         0.0001629639         0.0001503443
39000        10.4495075909        12.1338852832        13.8693726381        36.4527655122         0.0001557810         0.0001484240
40000        11.1528950210        12.8973621361        13.8073123796        37.8575695366         0.0001577399         0.0001465349
41000        11.2064413384        12.6284344949        13.6883914195        37.5232672528         0.0001525336         0.0001447853
42000        11.5549614080        12.2125833671        13.1298225616        36.8973673367         0.0001464181         0.0001424224
43000        11.8858989938        12.4700386511        13.6998060433        38.0557436883         0.0001475029         0.0001400620
44000        10.6839840126        13.1116199533        13.6193354627        37.4149394286         0.0001417233         0.0001377699
45000        11.5991688279        12.8561327122        13.8865048764        38.3418064165         0.0001420067         0.0001354809
46000        11.8373472967        12.7341125989        13.6161614297        38.1876213253         0.0001383609         0.0001333957
47000        11.0580807965        13.1955986158        14.5024821621        38.7561615744         0.0001374332         0.0001309867
48000        10.9859647482        13.4021755937        15.1069631623        39.4951035042         0.0001371358         0.0001290562
49000        12.1726800251        13.6063869303        14.1972893023        39.9763562576         0.0001359740         0.0001271366
50000        12.7136034446        14.8969206447        15.2755350057        42.8860590950         0.0001429535         0.0001259663
51000        12.6013534005        14.8859654188        16.2643621862        43.7516810056         0.0001429793         0.0001252736
52000        12.9109203594        14.7309271179        16.1174318842        43.7592793616         0.0001402541         0.0001246016
53000        13.0309253191        15.7602394741        16.6560800705        45.4472448636         0.0001429159         0.0001240493
54000        13.2466616526        16.1756279173        17.5963904433        47.0186800132         0.0001451194         0.0001237654
55000        14.0274579960        16.3687212586        18.6175048843        49.0136841389         0.0001485263         0.0001237595
56000        13.3718437570        17.3276728547        18.2476154454        48.9471320570         0.0001456760         0.0001238692
57000        13.9011654970        17.0051502423        19.1556474708        50.0619632101         0.0001463800         0.0001240145
58000        13.4475232201        17.5161090690        20.1676892208        51.1313215100         0.0001469291         0.0001242330
59000        13.5326006739        17.8314793963        21.4363715259        52.8004515960         0.0001491538         0.0001245794
60000        12.8375157744        17.6318773719        20.8276577180        51.2970508643         0.0001424918         0.0001247316
61000        14.1453111714        18.2647383260        19.8165162083        52.2265657056         0.0001426955         0.0001246432
62000        14.0286160681        18.5414936653        19.6111044178        52.1812141512         0.0001402721         0.0001244115
63000        14.6791710244        19.7607854365        19.9415483445        54.3815048055         0.0001438664         0.0001242509
64000        14.8463596162        20.2429536056        19.6229511149        54.7122643367         0.0001424799         0.0001242640
65000        15.8694504184        20.4350351173        20.6333624984        56.9378480341         0.0001459945         0.0001243970
66000        16.7400839272        20.3806496737        19.8915386228        57.0122722237         0.0001439704         0.0001245464
67000        16.8765041568        20.2968331560        19.9523482646        57.1256855774         0.0001421037         0.0001245534
68000        17.0868623844        21.8368037084        21.0117266567        59.9353927495         0.0001469005         0.0001247913
69000        17.9985536426        21.5277575251        20.5902504030        60.1165615707         0.0001452091         0.0001251803
70000        17.7131303526        21.3078251339        21.0514900832        60.0724455697         0.0001430296         0.0001252944
71000        18.3991805559        21.9510437159        21.4938890226        61.8441132944         0.0001451740         0.0001254960
72000        18.1870074643        22.8643605006        21.2580845777        62.3094525426         0.0001442348         0.0001256534
73000        18.1032622916        22.3361451183        20.8365802853        61.2759876952         0.0001398995         0.0001257435
74000        18.9202986338        22.0391702899        21.9524684355        62.9119373592         0.0001416936         0.0001256624
75000        18.2017596891        22.8485987627        22.1593220877        63.2096805395         0.0001404660         0.0001256276
76000        18.2231182420        22.7469462547        22.7070443966        63.6771088933         0.0001396428         0.0001255569
77000        19.1081389201        23.2794285732        23.0197766639        65.4073441573         0.0001415743         0.0001255306
78000        20.3281762419        23.0378709836        23.2306626033        66.5967098289         0.0001423007         0.0001256266
79000        21.1604139084        22.7679177575        22.4926847626        66.4210164285         0.0001401287         0.0001257123
80000        21.9346930013        23.0037299597        22.8356714315        67.7740943925         0.0001411960         0.0001256917
81000        22.3653427386        23.4713624879        23.0642985561        68.9010037827         0.0001417716         0.0001258401
82000        22.2770502573        24.2758459055        22.7288545385        69.2817507014         0.0001408166         0.0001258154
83000        23.4886274372        24.4542321221        23.5921853819        71.5350449411         0.0001436447         0.0001260215
84000        23.3217664413        24.7819458782        22.9345054086        71.0382177281         0.0001409488         0.0001261591
85000        22.3709221408        24.6460002959        22.4247844836        69.4417069203         0.0001361602         0.0001260418
86000        22.8079771741        25.5637727132        23.9506641082        72.3224139955         0.0001401597         0.0001259257
87000        24.1283220816        24.3763455199        24.7220899629        73.2267575644         0.0001402811         0.0001259585
88000        22.7038839348        25.6967337224        24.7533215317        73.1539391889         0.0001385491         0.0001259872
89000        23.1117912733        24.2219961894        25.2484087962        72.5821962589         0.0001359217         0.0001258577
90000        23.6465764439        23.6115685630        25.7002283804        72.9583733873         0.0001351081         0.0001256925
91000        23.3650900200        24.1626111683        27.0753903695        74.6030915578         0.0001366357         0.0001255237
92000        23.0276676806        24.7964147211        25.5634587336        73.3875411352         0.0001329484         0.0001253877
93000        23.1723644347        25.2260648311        25.0684490286        73.4668782944         0.0001316611         0.0001250091
94000        24.0695008217        25.5850583078        26.2417165093        75.8962756388         0.0001345679         0.0001246454
95000        24.8588629290        24.7580765470        28.5203106039        78.1372500798         0.0001370829         0.0001245608
96000        25.6374737295        24.7809291228        30.7731986241        81.1916014764         0.0001409576         0.0001246830
97000        25.0036050433        25.0325444187        29.1808172475        79.2169667096         0.0001361116         0.0001247721
98000        25.6484349649        25.8516737182        29.6751439128        81.1752525958         0.0001380532         0.0001247553
99000        26.7938167412        26.5837793646        29.5255030399        82.9030991457         0.0001395675         0.0001248706
100000        27.5992285785        26.6235422886        31.9987966779        86.2215675450         0.0001437026         0.0001251045
101000        27.0186247889        25.6396243525        32.1347809454        84.7930300869         0.0001399225         0.0001254061
102000        28.3302816163        25.0584481251        32.8164338619        86.2051636033         0.0001408581         0.0001255726
