# Time-averaged data for fix msdout
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4] v_twopoint v_fitslope
0         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000 1666666666666666496.0000000000
1000         2.7201607749         2.5378850128         2.4779531607         7.7359989484         0.0012893332         0.0013714032
2000         4.7187770456         5.4040410693         5.8351816434        15.9579997583         0.0013298333         0.0014153863
3000         7.0247833629         7.7442896374         7.9530088373        22.7220818376         0.0012623379         0.0013336276
4000         9.5463565355         8.7305289959        11.0782615296        29.3551470610         0.0012231311         0.0012639241
5000        11.1140778176        10.0034826165        13.0392392878        34.1567997219         0.0011385600         0.0011761297
6000        11.6208230687        11.1008895207        13.9828935533        36.7046061427         0.0010195724         0.0010766221
7000        12.7409785695        11.6247487587        14.6482724078        39.0139997360         0.0009289048         0.0009760085
8000        13.4333788845        12.1195679168        14.7395247654        40.2924715667         0.0008394265         0.0008718073
9000        14.8155601361        14.2387466183        15.3088501181        44.3631568726         0.0008215399         0.0007964649
10000        17.0376372040        16.2728254803        16.6955995849        50.0060622693         0.0008334344         0.0007547625
11000        18.5177800335        17.7829213687        18.5043371821        54.8050385843         0.0008303794         0.0007404175
12000        19.7968311571        20.0637399603        20.4455595901        60.3061307075         0.0008375851         0.0007338889
13000        22.0784946416        22.8581609328        23.4840571572        68.4207127317         0.0008771886         0.0007446791
14000        24.0538377868        22.8697940713        23.7518397354        70.6754715935         0.0008413747         0.0007551268
15000        26.1497024339        25.3303075281        24.4381812767        75.9181912386         0.0008435355         0.0007584865
16000        28.3942867856        27.1358239578        25.9881474883        81.5182582317         0.0008491485         0.0007630349
17000        32.3674873936        30.1998842509        28.1552540549        90.7226256994         0.0008894375         0.0007758285
18000        36.0548602133        32.5403324057        30.5758902336        99.1710828527         0.0009182508         0.0007975956
19000        36.7440511891        33.5508169187        31.0680201455       101.3628882534         0.0008891481         0.0008160758
20000        37.8084355277        32.7380107489        33.5266235302       104.0730698068         0.0008672756         0.0008218997
21000        38.2050445183        33.7619560913        34.7690766789       106.7360772885         0.0008471117         0.0008210393
22000        40.8626094113        35.4958517160        35.4574727230       111.8159338503         0.0008470904         0.0008183027
23000        42.5636912765        38.3488034570        36.6949628517       117.6074575852         0.0008522280         0.0008167616
