# Time-averaged data for fix msdout
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4] v_twopoint v_fitslope
0         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000 1666666666666666496.0000000000
1000         2.7030667284         2.1392661204         2.7212932477         7.5636260965         0.0012606043         0.0013179528
2000         5.6494957207         4.0589220032         5.2491387084        14.9575564323         0.0012464630         0.0013471039
3000         8.6365196688         5.9263276452         7.0921542682        21.6550015823         0.0012030556         0.0012353782
4000        10.5445157732         6.9157025632         8.5450291688        26.0052475051         0.0010835520         0.0011202157
5000        12.8680055080         7.5449082494         8.3365981192        28.7495118766         0.0009583171         0.0009993417
6000        14.6695806774         7.9813466047         9.9701760147        32.6211032967         0.0009061418         0.0009042244
7000        15.7383345253         8.5283919383        11.1843423177        35.4510687813         0.0008440731         0.0008301159
8000        17.5898201834         9.5722916786        11.6423848349        38.8044966970         0.0008084270         0.0007748558
9000        16.8426560893        11.4166157748        12.5987973144        40.8580691786         0.0007566309         0.0007284297
10000        18.0813083666        13.2310694850        12.6101220165        43.9224998680         0.0007320417         0.0006818478
11000        20.0994511839        14.0904401497        15.2472581561        49.4371494897         0.0007490477         0.0006616396
12000        21.5933290668        15.2544556295        16.4804790039        53.3282637002         0.0007406703         0.0006547752
13000        23.8014864112        17.3071655620        16.7857345296        57.8943865028         0.0007422357         0.0006497243
14000        25.8378920779        17.0026262725        16.0896957289        58.9302140794         0.0007015502         0.0006450238
15000        24.0513953637        18.5819904957        16.7107020550        59.3440879144         0.0006593788         0.0006253857
16000        26.3552837271        19.4202360304        19.5323986458        65.3079184033         0.0006802908         0.0006109056
17000        27.3619021635        23.4858682072        20.6346801083        71.4824504791         0.0007008083         0.0006092596
18000        29.7024218348        29.1318745518        23.3511177235        82.1854141101         0.0007609761         0.0006238434
19000        28.8864267951        31.4875436494        23.4252693266        83.7992397710         0.0007350811         0.0006423179
20000        31.2666953179        33.0019984178        25.0483552751        89.3170490108         0.0007443087         0.0006507647
21000        33.9269022937        34.5492557709        25.0036389436        93.4797970081         0.0007419032         0.0006618065
22000        35.2019835567        35.4457322505        27.4735665625        98.1212823697         0.0007433430         0.0006688010
23000        34.5475740540        37.7441249088        30.2149900899       102.5066890527         0.0007428021         0.0006770387
24000        32.1792599783        38.0703472580        30.7013381278       100.9509453642         0.0007010482         0.0006790644
25000        32.4837227119        39.3285751831        32.8954864229       104.7077843180         0.0006980519         0.0006745294
26000        33.7671540481        40.5312048661        36.7760821259       111.0744410401         0.0007120156         0.0006733113
27000        35.9515297593        40.2523959013        39.0592971168       115.2632227774         0.0007115014         0.0006747866
28000        38.7106887224        43.2993254740        39.5649536270       121.5749678234         0.0007236605         0.0006763829
29000        42.5931549935        44.0199445346        40.9495292067       127.5626287347         0.0007331186         0.0006799045
30000        44.0757460271        45.9205164494        40.7741399359       130.7704024124         0.0007265022         0.0006836356
31000        43.3546391282        46.8467496732        40.7276487159       130.9290375173         0.0007039196         0.0006842851
32000        44.1507659269        49.8766438368        42.7882897159       136.8156994796         0.0007125818         0.0006834244
33000        45.4624432105        53.2772185732        43.0310802075       141.7707419913         0.0007160138         0.0006844940
34000        44.7620141661        52.8750959622        45.4750239863       143.1121341146         0.0007015301         0.0006848906
35000        48.2964548988        54.2066993381        45.9124712502       148.4156254871         0.0007067411         0.0006833221
