# Time-averaged data for fix msdout
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4] v_twopoint v_fitslope
0         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000 1666666666666666496.0000000000
1000         1.6735615947         1.3873735745         1.9351866637         4.9961218329         0.0008326870         0.0008710521
2000         2.4832422226         2.0588595015         3.0854614485         7.6275631726         0.0006356303         0.0006387327
3000         3.4409700993         2.8185941716         3.8808926020        10.1404568729         0.0005633587         0.0005462025
4000         4.7649104097         4.0619890412         4.3164554440        13.1433548948         0.0005476398         0.0004913617
5000         5.9356870336         5.9347257155         5.0435989386        16.9140116878         0.0005638004         0.0005223750
6000         6.4307326661         7.3271389403         5.5913287451        19.3492003515         0.0005374778         0.0005166162
7000         8.6198837115         8.3730060580         6.5025129199        23.4954026894         0.0005594143         0.0005272656
8000         8.7316190426        10.2514878097         6.5591522328        25.5422590851         0.0005321304         0.0005205178
9000         8.1027749172         9.2999703569         6.7415264187        24.1442716927         0.0004471161         0.0004886086
10000         8.8680544470         8.7067713613         6.4766243300        24.0514501382         0.0004008575         0.0004412730
11000         9.5895769901         8.6179855460         7.3380184841        25.5455810203         0.0003870543         0.0003978456
12000         9.1027888156         9.7776196822         7.3803007203        26.2607092181         0.0003647321         0.0003679888
13000        10.4206727349        10.7852018767         8.3993717203        29.6052463320         0.0003795544         0.0003476362
14000        10.0860854939        11.3177141755         9.5399518149        30.9437514844         0.0003683780         0.0003357713
15000        10.8707439158        12.7564746442         9.7980227732        33.4252413332         0.0003713916         0.0003276329
16000        11.8682808382        13.9584560596        10.0138572269        35.8405941248         0.0003733395         0.0003237399
17000        12.6062103923        14.8586239374        10.0479199680        37.5127542976         0.0003677721         0.0003216572
18000        12.4240772717        15.7108181993        10.2315250154        38.3664204864         0.0003552446         0.0003181975
19000        12.8628575921        15.9385078577        11.3047152609        40.1060807107         0.0003518077         0.0003126263
20000        12.4205739333        16.9279370316        11.3877984646        40.7363094295         0.0003394692         0.0003093148
21000        13.6341561083        17.5409984929        11.3232810408        42.4984356420         0.0003372892         0.0003041968
22000        13.7568815459        17.1672532807        12.4290366296        43.3531714562         0.0003284331         0.0002992475
23000        13.3071084667        16.1104809144        13.0804251540        42.4980145350         0.0003079566         0.0002921776
24000        14.5803190472        17.3475328953        12.7304396825        44.6582916250         0.0003101270         0.0002851278
25000        15.9146231659        17.8356940809        14.2417911408        47.9921083876         0.0003199474         0.0002811652
26000        18.1037674179        17.1440185802        14.9962608329        50.2440468310         0.0003220772         0.0002802234
27000        18.8849854917        19.2156335964        14.6900285311        52.7906476192         0.0003258682         0.0002790810
28000        18.1371041793        20.3278076858        14.0870413015        52.5519531666         0.0003128092         0.0002789064
29000        17.6957487216        20.2615435389        13.7076536727        51.6649459332         0.0002969250         0.0002755206
30000        18.5691829451        19.9642987396        14.0659579321        52.5994396168         0.0002922191         0.0002709460
31000        19.6063336360        21.6663464873        14.9175578935        56.1902380168         0.0003020981         0.0002689830
32000        20.5219164260        20.6822567089        16.0524527736        57.2566259085         0.0002982116         0.0002667953
33000        20.7759219840        20.3544254035        17.6415515446        58.7718989322         0.0002968278         0.0002644453
34000        20.6250168331        21.4140680216        16.7026685044        58.7417533590         0.0002879498         0.0002621963
35000        19.7782304890        21.5536100686        17.3641634539        58.6960040114         0.0002795048         0.0002590775
36000        18.9094986291        21.4774627121        16.7354735685        57.1224349096         0.0002644557         0.0002551532
37000        19.9350897738        21.8498042810        17.5259530800        59.3108471349         0.0002671660         0.0002502066
38000        20.4400403575        22.5065030028        17.6105338658        60.5570772261         0.0002656012         0.0002461306
39000        21.4057530239        23.5228829553        17.9287532060        62.8573891852         0.0002686213         0.0002429367
40000        18.9744519310        22.7563985211        17.9642744921        59.6951249442         0.0002487297         0.0002390101
41000        18.6869640583        22.3913567413        18.1693205513        59.2476413509         0.0002408441         0.0002335976
42000        19.1335757833        21.9793448367        18.6615751701        59.7744957901         0.0002372004         0.0002286533
43000        21.0015902855        21.3969307376        18.0893708451        60.4878918683         0.0002344492         0.0002240812
44000        21.0455908195        23.1340163591        17.0396630223        61.2192702009         0.0002318912         0.0002192209
45000        19.8543685732        22.4465629292        17.1474924534        59.4484239558         0.0002201793         0.0002146658
46000        20.2981701545        23.5572737241        18.8262133492        62.6816572278         0.0002271075         0.0002104611
47000        21.2666605043        22.8190009123        19.4402656750        63.5259270917         0.0002252692         0.0002071977
48000        21.2111229362        25.5408209854        18.8531330851        65.6050770068         0.0002277954         0.0002038430
49000        21.3694773758        26.4709632969        20.0074024633        67.8478431360         0.0002307750         0.0002018321
50000        22.8350472642        25.0765195999        23.1052404053        71.0168072693         0.0002367227         0.0002003785
51000        24.6417462162        25.1104737872        25.1644371234        74.9166571267         0.0002448257         0.0002002734
52000        22.9736327820        27.3756591589        23.6464400354        73.9957319763         0.0002371658         0.0001998682
53000        23.1066106436        27.4959932301        24.2403925009        74.8429963747         0.0002353553         0.0001990888
54000        24.6462632770        27.1344162541        25.2088133080        76.9894928391         0.0002376219         0.0001986955
55000        27.7567024133        27.0763778167        24.7611877182        79.5942679482         0.0002411948         0.0001985665
56000        30.0255859012        26.9336239435        25.4819175628        82.4411274075         0.0002453605         0.0001991376
57000        29.9550563714        29.1339596520        25.3539029392        84.4429189625         0.0002469091         0.0002000037
58000        28.8914632584        29.6719741916        25.9114047141        84.4748421641         0.0002427438         0.0002004843
59000        28.9506174307        27.2922749089        26.5459071530        82.7887994927         0.0002338667         0.0002005207
60000        28.9558588705        29.3011464796        28.7224588589        86.9794642091         0.0002416096         0.0002005947
61000        29.5330166148        27.9879038247        25.9912946351        83.5122150745         0.0002281755         0.0002001506
62000        28.0651518058        27.9889573939        27.0371121544        83.0912213541         0.0002233635         0.0001989613
63000        27.7902529348        27.5576334448        27.1211611415        82.4690475211         0.0002181721         0.0001976249
64000        26.5157091278        31.4577490934        27.4479361454        85.4213943666         0.0002224515         0.0001961588
65000        29.2653715424        32.0819275174        27.6234304380        88.9707294977         0.0002281301         0.0001957325
66000        30.6393203733        33.3154506434        29.3008399630        93.2556109797         0.0002354940         0.0001960476
67000        30.3726498587        36.7851743334        29.8673385365        97.0251627286         0.0002413561         0.0001966139
68000        30.0271807821        36.4793399639        30.2261186168        96.7326393627         0.0002370898         0.0001973115
69000        31.4540268622        35.0217272521        30.5122394120        96.9879935263         0.0002342705         0.0001975469
70000        30.6328296292        37.0654775357        30.0557008547        97.7540080196         0.0002327476         0.0001980841
71000        32.9882324053        35.5910957724        30.6406487924        99.2199769701         0.0002329107         0.0001984104
72000        34.9730728259        35.1789764543        30.8378331905       100.9898824707         0.0002337729         0.0001984292
73000        36.2889348331        39.8614601664        32.5343742013       108.6847692008         0.0002481387         0.0001993718
74000        36.0803599380        42.0745122625        31.7872024340       109.9420746345         0.0002476173         0.0002008093
75000        35.6525596375        42.0522548573        30.8460150878       108.5508295825         0.0002412241         0.0002020281
76000        36.3414907239        42.8511263886        31.7891020746       110.9817191870         0.0002433810         0.0002027982
77000        39.7178325734        42.5154217527        31.8212337610       114.0544880871         0.0002468712         0.0002038548
78000        38.6031771103        43.6172863165        31.8127187016       114.0331821284         0.0002436606         0.0002049617
79000        39.5313242270        45.4909207128        30.9340309611       115.9562759008         0.0002446335         0.0002059000
80000        39.4646597236        47.3944859531        32.8892977653       119.7484434420         0.0002494759         0.0002070032
81000        41.4150461896        45.9991067078        34.4287119048       121.8428648022         0.0002507055         0.0002083335
82000        39.7786102867        48.5658877601        34.2533554980       122.5978535448         0.0002491826         0.0002096392
83000        39.2058810868        52.7309247834        33.3043746043       125.2411804746         0.0002514883         0.0002108886
84000        39.4693898886        51.9518918804        35.9569893340       127.3782711030         0.0002527347         0.0002122587
85000        38.7540201574        50.8917230893        34.9779992188       124.6237424655         0.0002443603         0.0002130782
86000        39.9764591475        51.4553375668        36.3145259242       127.7463226385         0.0002475704         0.0002138613
87000        41.1895705050        53.0210337490        39.6665698867       133.8771741407         0.0002564697         0.0002150066
88000        39.7316523453        50.9036163919        38.4582762807       129.0935450179         0.0002444954         0.0002162479
89000        40.0911404484        53.5975662150        38.5237143352       132.2124209986         0.0002475888         0.0002167420
90000        40.0660289421        53.8007551219        40.1289453773       133.9957294413         0.0002481402         0.0002174737
91000        41.2151882832        50.2193054759        42.6612378580       134.0957316171         0.0002455966         0.0002180145
92000        42.5840787046        52.3170486759        43.4848500298       138.3859774103         0.0002506992         0.0002187827
93000        42.2699378854        54.4650642742        41.5400617346       138.2750638942         0.0002478048         0.0002196252
94000        42.8305396851        55.1403996423        40.1787439881       138.1496833156         0.0002449462         0.0002202293
95000        46.1305842965        54.8901133542        41.2344795099       142.2551771607         0.0002495705         0.0002207357
96000        48.3628022730        56.7043572968        40.1444429828       145.2116025526         0.0002521035         0.0002217111
97000        48.2524662480        57.7052003560        40.7025662852       146.6602328892         0.0002519935         0.0002225035
98000        46.0045408779        59.7551956882        39.7056936162       145.4654301823         0.0002473902         0.0002231233
99000        44.2896180823        59.3686934841        40.5364355100       144.1947470764         0.0002427521         0.0002234388
