# Time-averaged data for fix msdout
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4] v_twopoint v_fitslope
0         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000 1666666666666666496.0000000000
1000         1.4747460965         1.4258305990         1.4461170325         4.3466937280         0.0007244490         0.0007405184
2000         2.3732845447         2.1126715136         2.2422521587         6.7282082171         0.0005606840         0.0006167954
3000         2.4338305903         2.4075570119         2.9709509443         7.8123385466         0.0004340188         0.0004235006
4000         3.2772313305         3.0445251079         4.0738607335        10.3956171719         0.0004331507         0.0003785012
5000         3.4903944740         3.5582057599         4.6917335476        11.7403337815         0.0003913445         0.0003449031
6000         4.3567293456         4.6281203871         4.9918138143        13.9766635470         0.0003882407         0.0003311970
7000         5.4102816187         4.8013806888         5.6835382406        15.8952005482         0.0003784572         0.0003367626
8000         6.5758770955         5.4350000597         6.4318873507        18.4427645059         0.0003842243         0.0003332676
9000         7.6676108277         6.2052169780         6.3803230213        20.2531508270         0.0003750583         0.0003417468
10000         8.0054905145         6.3594206059         7.2184909889        21.5834021092         0.0003597234         0.0003354050
11000         7.6137023973         7.1378584275         6.6209300783        21.3724909031         0.0003238256         0.0003257226
12000         8.7964083533         8.1099535827         6.3799940163        23.2863559523         0.0003234216         0.0003108395
13000         9.0280313887         8.6832174797         7.5305041108        25.2417529792         0.0003236122         0.0003027512
14000         9.1065058806         8.2929476410         7.6494083659        25.0488618875         0.0002982007         0.0002916070
15000         9.9554137707         9.4366480697         7.9717203211        27.3637821616         0.0003040420         0.0002801723
16000        11.6739714936        10.2100604868         8.4067600802        30.2907920606         0.0003155291         0.0002791130
17000        12.4773486959         9.8169024079         8.1218251367        30.4160762405         0.0002981968         0.0002770357
18000        12.6290190269         9.7732894363         8.2978556953        30.7001641585         0.0002842608         0.0002710495
19000        12.1306429819         9.8765800631         8.6755603738        30.6827834188         0.0002691472         0.0002624116
20000        11.7818497248        10.4474453354         9.0382438104        31.2675388706         0.0002605628         0.0002533077
21000        11.6367363692        10.7642222963         8.4137812212        30.8147398867         0.0002445614         0.0002435717
22000        11.1225056580        10.6845874095         8.2937619398        30.1008550073         0.0002280368         0.0002314083
23000        12.5859302123        11.4020508052         8.3335068277        32.3214878452         0.0002342137         0.0002222669
24000        12.1699002387        10.6417510930         8.8516574468        31.6633087785         0.0002198841         0.0002139519
25000        12.6240285615        10.5224149667         8.7046922454        31.8511357736         0.0002123409         0.0002051739
26000        13.2311970763        11.0972092253         9.4174725262        33.7458788278         0.0002163197         0.0001977719
27000        13.4914643225        11.5298804491         9.5169679749        34.5383127465         0.0002131995         0.0001921575
28000        13.9010484548        12.1275157834         9.1174758066        35.1460400448         0.0002092026         0.0001870929
29000        14.9816830208        12.6359222131         9.2564429402        36.8740481741         0.0002119198         0.0001835243
30000        15.2559684268        13.3783684077        10.5365114501        39.1708482846         0.0002176158         0.0001808423
31000        15.8037170056        13.3568467451         9.5023613075        38.6629250583         0.0002078652         0.0001783276
32000        16.6144999422        12.8942729624        10.1837250236        39.6924979281         0.0002067318         0.0001761049
33000        16.6658562055        13.5546849978        10.8810794512        41.1016206544         0.0002075839         0.0001742697
34000        16.1037067965        13.1399225023        11.0870362046        40.3306655034         0.0001976993         0.0001716332
35000        16.1956441048        13.2508717053        10.3677478922        39.8142637023         0.0001895917         0.0001689564
36000        15.7964675796        13.5064036112        12.1352850957        41.4381562865         0.0001918433         0.0001659543
37000        16.2414233892        12.8328222318        13.1698996165        42.2441452375         0.0001902889         0.0001634973
38000        17.4206697105        13.3445088959        13.6691769617        44.4343555682         0.0001948875         0.0001617388
39000        18.0553215874        14.7330002160        13.5532012714        46.3415230747         0.0001980407         0.0001611123
40000        19.3010653001        15.1364496664        14.3566266449        48.7941416114         0.0002033089         0.0001612886
41000        19.0498291478        15.0433804037        15.1383445288        49.2315540803         0.0002001283         0.0001616642
42000        19.3754929918        15.2178448631        14.3171726542        48.9105105091         0.0001940893         0.0001617474
43000        18.4989068616        16.0036691087        15.2477175215        49.7502934918         0.0001928306         0.0001609069
44000        19.9704469548        15.5281585882        16.6982191151        52.1968246581         0.0001977152         0.0001608788
45000        20.7687975218        15.6566739778        16.8177545705        53.2432260701         0.0001971971         0.0001612886
46000        21.0684625413        15.5998126501        17.4342432025        54.1025183939         0.0001960236         0.0001614102
47000        22.0052322376        15.8651653070        17.5644896427        55.4348871873         0.0001965776         0.0001613191
48000        21.0284156577        15.7318290194        19.0595543806        55.8197990577         0.0001938187         0.0001615846
49000        20.8696346635        16.0907097954        18.2661288531        55.2264733121         0.0001878451         0.0001613187
50000        21.2849746612        15.9061183492        18.1703514516        55.3614444621         0.0001845381         0.0001605062
51000        20.5888385241        15.6982096380        17.5798241225        53.8668722845         0.0001760355         0.0001590629
52000        21.2446085881        15.7023888456        16.9843801820        53.9313776157         0.0001728570         0.0001572984
53000        20.2621394573        16.0652699675        17.9733088366        54.3007182614         0.0001707570         0.0001556087
54000        20.3015452857        17.3513712784        18.6322724974        56.2851890615         0.0001737197         0.0001542949
55000        19.7413042208        17.5485105948        18.1446879355        55.4345027511         0.0001679833         0.0001526779
56000        19.3642771754        16.4971570536        18.6653931836        54.5268274126         0.0001622822         0.0001508087
57000        19.6486960654        15.1577321575        21.0023059753        55.8087341981         0.0001631834         0.0001487187
58000        21.1655319423        15.8510577142        20.9117011874        57.9282908440         0.0001664606         0.0001473632
