# Time-averaged data for fix msdout
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4] v_twopoint v_fitslope
0         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000 1666666666666666496.0000000000
1000         1.5040071599         1.5415506789         1.4039232660         4.4494811048         0.0007415802         0.0007830635
2000         2.3704952543         2.2476216326         2.0917034177         6.7098203047         0.0005591517         0.0005531799
3000         2.7714438082         2.6106606096         2.3491681686         7.7312725864         0.0004295151         0.0004282310
4000         2.9120985826         2.9420214310         2.7110727350         8.5651927485         0.0003568830         0.0003328461
5000         2.9857908849         3.1552751337         3.9083668428        10.0494328614         0.0003349811         0.0002795261
6000         3.6131162798         3.8734570162         4.1050910567        11.5916643527         0.0003219907         0.0002592725
7000         4.2560871308         4.3698527300         4.5694062980        13.1953461589         0.0003141749         0.0002546962
8000         4.9683123130         5.0616382112         5.0097252834        15.0396758076         0.0003133266         0.0002594320
9000         4.8970950302         5.4699047094         5.4077542718        15.7747540114         0.0002921251         0.0002567845
10000         4.7509648726         6.0626986059         5.0142285870        15.8278920655         0.0002637982         0.0002434418
11000         5.1263271852         5.7809866175         5.5388662244        16.4461800271         0.0002491845         0.0002278734
12000         5.4489657205         5.8415625595         6.3982930087        17.6888212887         0.0002456781         0.0002169460
13000         5.9263145872         6.9844119227         6.7435239397        19.6542504496         0.0002519776         0.0002108396
14000         6.8241867561         7.3708513892         6.3250492737        20.5200874191         0.0002442868         0.0002078331
15000         7.7262855319         7.9078293729         6.4724489035        22.1065638083         0.0002456285         0.0002060852
16000         7.4850657573         8.8854334525         6.7536948809        23.1241940907         0.0002408770         0.0002051740
17000         7.7587935579         8.6588401706         6.8270853085        23.2447190370         0.0002278894         0.0002030136
18000         8.8172926980         9.4276338360         7.4847136753        25.7296402093         0.0002382374         0.0002005526
19000         9.4631964463        10.4156888234         7.6533674116        27.5322526812         0.0002415110         0.0002028740
20000         9.0050399138         9.9614359631         7.6246384724        26.5911143493         0.0002215926         0.0002002084
21000        10.0815759149        11.2396155822         8.1517789632        29.4729704603         0.0002339125         0.0001998396
22000         9.5130089709        11.2370521550         8.6812054837        29.4312666096         0.0002229641         0.0001996052
23000         9.4156651835        11.6073803459         8.7092519428        29.7322974722         0.0002154514         0.0001970818
24000        10.0741556922        12.2139720690         9.2267787000        31.5149064612         0.0002188535         0.0001950980
25000        10.7608470066        11.7476333802         9.0949843917        31.6034647785         0.0002106898         0.0001935516
26000         9.8788188025        11.4250366300         8.6449018922        29.9487573246         0.0001919792         0.0001890959
27000         9.4704390499        11.8431213522         8.5587927419        29.8723531440         0.0001843972         0.0001832592
28000         9.7912787798        11.7676011227         9.2080599420        30.7669398444         0.0001831365         0.0001777306
29000        10.2552604422        12.0817667564         9.1534078189        31.4904350175         0.0001809795         0.0001731920
30000        10.0338094873        11.8593852743         8.0861324939        29.9793272555         0.0001665518         0.0001673240
31000        11.0106839486        11.7999350497         8.6747998163        31.4854188146         0.0001692764         0.0001614772
32000        11.2318609155        11.6471964534         8.5863030053        31.4653603742         0.0001638821         0.0001572367
33000        11.6607133423        12.4318345510         8.1659966732        32.2585445665         0.0001629219         0.0001527866
34000        11.9861525483        12.2796999087         9.1578304439        33.4236829009         0.0001638416         0.0001492579
35000        12.3762740720        12.2490690349        10.0705596305        34.6959027374         0.0001652186         0.0001467977
36000        12.6377091513        12.5948796972        10.2487652089        35.4813540573         0.0001642655         0.0001440254
37000        12.7576494244        13.3958000821        10.0281468377        36.1815963441         0.0001629802         0.0001418840
38000        12.6511740161        13.2520419471         9.6568700455        35.5600860086         0.0001559653         0.0001398058
39000        13.2712834229        13.3697115709        10.0881468145        36.7291418082         0.0001569621         0.0001376636
40000        13.3268056053        13.2726298386        10.4692980816        37.0687335255         0.0001544531         0.0001356294
41000        12.6325023387        14.2174765717         9.9300054302        36.7799843406         0.0001495121         0.0001333065
42000        13.0580670267        13.4578023936        10.1613367674        36.6772061876         0.0001455445         0.0001308840
43000        12.8856545809        13.4406485294        10.6750589651        37.0013620754         0.0001434161         0.0001282673
44000        13.4173311206        14.4116218591        11.0874071000        38.9163600798         0.0001474105         0.0001263048
45000        13.8875236056        15.9211724668        10.9948994987        40.8035955711         0.0001511244         0.0001252305
46000        14.6242789825        16.3621634454        10.9415641034        41.9280065313         0.0001519131         0.0001244785
47000        14.9652673172        16.2595909667        11.6295001068        42.8543583907         0.0001519658         0.0001240026
48000        13.2787584699        17.3470201398        10.9875010237        41.6132796334         0.0001444906         0.0001233114
49000        14.3905694964        18.2868880537        10.8683358920        43.5457934421         0.0001481149         0.0001221922
50000        14.4621764225        18.7972876437        11.8866071190        45.1460711852         0.0001504869         0.0001220341
51000        13.9120294098        18.0792590174        11.4122339015        43.4035223287         0.0001418416         0.0001212619
52000        14.2965145155        18.8395007623        12.2876603979        45.4236756756         0.0001455887         0.0001204002
53000        13.3554630202        18.6573248436        12.4277139824        44.4405018462         0.0001397500         0.0001195293
54000        13.1176981772        19.5668320617        12.9442530205        45.6287832594         0.0001408296         0.0001184956
55000        14.1502533363        20.2932920474        13.3303423885        47.7738877722         0.0001447694         0.0001182621
56000        14.7528128409        20.0637167813        12.2711294693        47.0876590915         0.0001401418         0.0001178790
