# Time-averaged data for fix msdout
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4] v_twopoint v_fitslope
0         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000 1666666666666666496.0000000000
1000         2.0457773407         1.5841965947         2.1238424065         5.7538163419         0.0009589694         0.0009891173
2000         4.5008055873         3.9552019995         3.4924625562        11.9484701430         0.0009957058         0.0010488226
3000         6.7605742750         4.2673673260         4.6463475091        15.6742891101         0.0008707938         0.0009298627
4000         7.9668429647         5.9088404587         6.3887604998        20.2644439231         0.0008443518         0.0008476635
5000         8.0525460063         6.9192006829         6.2322836507        21.2040303399         0.0007068010         0.0007732676
6000         8.7846163203         8.0948682136         6.6630645242        23.5425490581         0.0006539597         0.0006615991
7000         9.9761700925         8.3625085411         7.1637610854        25.5024397190         0.0006072009         0.0005969167
8000         9.6282831492         7.5704252681         9.4651685579        26.6638769752         0.0005554974         0.0005456260
9000         8.5568198307         9.4425691712         8.2008102006        26.2001992025         0.0004851889         0.0004823700
10000         9.4055053857         9.3936787605         8.4775074635        27.2766916097         0.0004546115         0.0004284481
11000        11.5414866304         8.0432250952         8.8694616622        28.4541733877         0.0004311238         0.0003860334
12000        13.3772265586         9.5974242588        10.7611099016        33.7357607190         0.0004685522         0.0003671846
13000        14.7956253194        10.3780248172        14.0280968993        39.2017470358         0.0005025865         0.0003729334
14000        13.5221396891        12.8570659767        13.0154167146        39.3946223804         0.0004689836         0.0003830636
15000        14.5093718161        12.0073112595        11.6619367584        38.1786198340         0.0004242069         0.0003755480
16000        15.6668855628        11.9714938657        12.5204687740        40.1588482025         0.0004183213         0.0003622115
17000        15.9535234252        11.7799059418        12.2927112817        40.0261406488         0.0003924131         0.0003517212
18000        15.7662189547        10.0174026706        10.1931701485        35.9767917738         0.0003331184         0.0003302831
19000        15.9167932832         8.8135485909         9.8594796331        34.5898215072         0.0003034195         0.0003031834
20000        17.2820507442        12.0053293228         9.8125540884        39.0999341555         0.0003258328         0.0002822620
21000        19.6770961524        14.8886712084        11.5587382761        46.1245056369         0.0003660675         0.0002763402
22000        19.8311375701        14.3105000822        10.3054967987        44.4471344510         0.0003367207         0.0002735477
23000        21.6903146730        12.2272530255        12.8232973396        46.7408650382         0.0003387019         0.0002685369
24000        19.3504816125        13.1755056683        17.2216330346        49.7476203155         0.0003454696         0.0002662133
25000        20.0699081659        12.6720318877        16.3435848307        49.0855248843         0.0003272368         0.0002641310
26000        19.1370924454        14.0476113761        15.8583942094        49.0430980309         0.0003143788         0.0002608822
27000        19.5573268349        14.3463417025        17.2953954828        51.1990640202         0.0003160436         0.0002558237
28000        19.6447551890        14.7294609785        18.9776484675        53.3518646350         0.0003175706         0.0002543711
29000        20.9390641553        15.4894097642        19.5333104971        55.9617844166         0.0003216195         0.0002523499
30000        19.6682283020        17.6982087619        19.5423169009        56.9087539648         0.0003161597         0.0002526097
31000        19.0451299550        16.6009267125        18.3509763166        53.9970329841         0.0002903066         0.0002497620
32000        18.1388195105        17.7317361763        16.8677185458        52.7382742325         0.0002746785         0.0002436994
33000        23.5206088544        18.2997182231        18.5912612784        60.4115883559         0.0003051090         0.0002400187
34000        23.3476464229        19.1266462846        17.8378553285        60.3121480360         0.0002956478         0.0002395690
35000        26.3215519207        20.0508201497        20.6408345769        67.0132066473         0.0003191105         0.0002401186
36000        27.1002835863        17.2067117182        20.3406729382        64.6476682428         0.0002992948         0.0002416724
37000        24.7134356367        15.9026257726        19.1500137212        59.7660751305         0.0002692166         0.0002386892
38000        23.2587972046        17.4715506029        19.2157787868        59.9461265943         0.0002629216         0.0002338298
39000        22.5159513588        19.3128351402        20.4564779137        62.2852644126         0.0002661763         0.0002296915
40000        22.8801339082        19.3992949357        19.1680134157        61.4474422596         0.0002560310         0.0002260683
41000        24.8750427776        18.4932068904        18.8516549363        62.2199046044         0.0002529264         0.0002216021
42000        27.7618288329        18.6372022407        20.2406639682        66.6396950418         0.0002644432         0.0002183431
43000        28.7468694316        19.1027747261        21.2688979808        69.1185421386         0.0002679013         0.0002169558
44000        28.9415225520        17.5427118012        20.5264937704        67.0107281236         0.0002538285         0.0002156058
45000        27.9131089809        19.7882271063        22.1531054433        69.8544415305         0.0002587202         0.0002135286
46000        29.1584343529        20.6114992616        21.7299967223        71.4999303368         0.0002590577         0.0002123216
47000        31.7036440995        19.5693336452        20.5018120891        71.7747898338         0.0002545205         0.0002112250
48000        33.1224750476        21.3059591218        21.5801905569        76.0086247262         0.0002639188         0.0002103748
49000        31.9589570632        20.9304816930        19.9979030206        72.8873417768         0.0002479161         0.0002091934
50000        33.5405089248        21.0977926332        19.0588029633        73.6971045213         0.0002456570         0.0002080022
51000        35.8317218818        18.1726733775        19.9647405783        73.9691358376         0.0002417292         0.0002062332
52000        35.7214148698        18.6561248556        20.6778193574        75.0553590828         0.0002405620         0.0002042724
53000        34.9209528945        20.6014790792        20.4212105430        75.9436425166         0.0002388165         0.0002022662
54000        36.9568506122        21.3934902971        22.0451958917        80.3955368010         0.0002481344         0.0002008675
55000        41.0350561299        21.4182715482        26.3045311430        88.7578588211         0.0002689632         0.0002017434
56000        37.5401725869        19.7816143957        24.8183314850        82.1401184676         0.0002444646         0.0002022876
57000        37.5696999637        20.3988204416        24.0968777198        82.0653981251         0.0002399573         0.0002009669
58000        41.4376139628        20.0151918897        26.2002898009        87.6530956533         0.0002518767         0.0002003504
59000        43.6467561155        22.2240752918        26.0856222070        91.9564536143         0.0002597640         0.0002011258
60000        42.2563488029        21.3018040311        31.4076844465        94.9658372806         0.0002637940         0.0002026257
61000        41.5261840811        21.5971460816        34.6070582169        97.7303883796         0.0002670229         0.0002043467
62000        41.9163316416        19.9177064055        30.6925748600        92.5266129070         0.0002487275         0.0002054305
63000        43.5781994361        21.2022107832        27.5204668129        92.3008770321         0.0002441822         0.0002050475
64000        49.4879042330        21.3690423026        26.2012398240        97.0581863596         0.0002527557         0.0002052878
65000        47.1048175743        23.4177679762        28.9613909093        99.4839764598         0.0002550871         0.0002061147
66000        47.7117313227        23.0700956138        32.2837306618       103.0655575983         0.0002602666         0.0002072650
67000        52.6654900864        24.1445982216        31.3907313373       108.2008196453         0.0002691563         0.0002085929
68000        54.8795082431        22.2423632550        32.0666660222       109.1885375203         0.0002676190         0.0002106912
69000        56.9370992585        19.9160098277        33.4241309472       110.2772400334         0.0002663701         0.0002122881
70000        53.2823773455        19.2679002421        35.1044263945       107.6547039821         0.0002563207         0.0002132422
71000        53.5758113204        20.0912192912        33.1357375283       106.8027681399         0.0002507107         0.0002135881
72000        53.4741060698        19.6978226891        33.5032093080       106.6751380669         0.0002469332         0.0002136881
73000        52.5013340271        19.4473438522        36.2119437110       108.1606215904         0.0002469421         0.0002135431
74000        53.1408659202        16.6983096389        30.5284203536       100.3675959127         0.0002260531         0.0002126282
75000        54.0366953736        17.4570144855        35.9185821321       107.4122919912         0.0002386940         0.0002113685
