# Time-averaged data for fix msdout
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4] v_twopoint v_fitslope
0         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000 1666666666666666496.0000000000
1000         2.5066500052         2.6820911432         3.1662834311         8.3550245795         0.0013925041         0.0014599308
2000         7.7399442135         5.8758182663         7.8703692495        21.4861317293         0.0017905110         0.0018675605
3000         5.9543439441         8.1931207229        11.2879300230        25.4353946900         0.0014130775         0.0016891272
4000         7.1985237265         7.1526137220         9.9332212521        24.2843587005         0.0010118483         0.0012115654
5000         6.5298932873         8.1006019322         6.8084295501        21.4389247697         0.0007146308         0.0008022035
6000         7.7189918573         5.4116304748         5.9670193315        19.0976416635         0.0005304900         0.0005157212
7000         8.5542966509         6.4647781917         8.5193210911        23.5383959337         0.0005604380         0.0003614898
8000         8.4862528163         8.1248345101        10.0121947716        26.6232820980         0.0005546517         0.0003541706
9000         7.5491671802         5.6961977153         7.1302578141        20.3756227097         0.0003773263         0.0002862722
10000         7.2331984222         3.7660838539         6.7460761447        17.7453584208         0.0002957560         0.0001963631
11000         7.3216281105         3.9297896673         6.1447387921        17.3961565699         0.0002635781         0.0001239866
12000         9.2979109762         7.4777332238         5.2088580618        21.9845022618         0.0003053403         0.0000961652
13000         7.3667795547        11.3384956308         5.7659555047        24.4712306901         0.0003137337         0.0000959047
14000        10.9459464648        11.7175461044         6.6979192124        29.3614117817         0.0003495406         0.0001073226
15000        11.9058107414        10.9082044849         7.5333285557        30.3473437819         0.0003371927         0.0001283207
16000         8.1009832781        10.5151642257         8.9815298109        27.5976773148         0.0002874758         0.0001334409
17000        10.7044374456         9.8884749352        13.3769054743        33.9698178551         0.0003330374         0.0001418900
18000        11.6621367113         8.4757180280        10.8046654903        30.9425202296         0.0002865048         0.0001489039
19000        12.2329753286         6.5455214856        10.6273580891        29.4058549033         0.0002579461         0.0001452815
20000        11.8780437906         9.6274618936        10.6978195340        32.2033252182         0.0002683610         0.0001441273
21000        10.9678664401         8.9981202293        13.1685995556        33.1345862250         0.0002629729         0.0001436369
22000        11.7800763293        11.5182728501        15.8028169374        39.1011661168         0.0002962210         0.0001470733
23000        12.4771542786        13.6404926296        17.0703910462        43.1880379543         0.0003129568         0.0001613669
24000         8.0666190841        12.7414865012        17.6263891095        38.4344946948         0.0002669062         0.0001661825
25000         8.6699817719        11.4923444443        20.9799504825        41.1422766987         0.0002742818         0.0001679295
26000        10.9550126031        10.9614987026        21.8359825139        43.7524938196         0.0002804647         0.0001729696
27000        11.7357112700        12.3714474050        20.8051656860        44.9123243610         0.0002772366         0.0001766965
28000        15.1589644484        13.4592600358        22.0309535703        50.6491780545         0.0003014832         0.0001836959
29000        15.0990048815        16.3317080943        24.8692845845        56.2999975603         0.0003235632         0.0001956741
30000        15.2377563149        21.9999906109        26.2482458656        63.4859927915         0.0003527000         0.0002093001
31000        16.6277736275        20.1049082574        19.3697718580        56.1024537429         0.0003016261         0.0002208418
32000        13.4014875831        19.1874337314        17.6155006393        50.2044219538         0.0002614814         0.0002196857
33000        12.0762707649        19.7645435078        17.4650323463        49.3058466191         0.0002490194         0.0002158908
34000        10.7673487241        17.2458410883        18.6403697587        46.6535595711         0.0002286939         0.0002102197
35000        12.4947209874        19.8749204416        15.6337654147        48.0034068437         0.0002285877         0.0002030510
36000        14.8913172835        21.3292460434        16.3031342545        52.5236975814         0.0002431653         0.0001999824
37000        19.2817302377        19.9597619753        20.1466114099        59.3881036229         0.0002675140         0.0001990650
38000        21.1409315116        21.0487594668        19.7125423266        61.9022333050         0.0002715010         0.0002018217
39000        30.7383577247        27.5758782579        23.8472202478        82.1614562304         0.0003511173         0.0002099432
40000        39.4130395143        38.2812041014        30.4088113652       108.1030549809         0.0004504294         0.0002305454
41000        40.4624205324        43.6879680768        37.4386361505       121.5890247597         0.0004942643         0.0002600249
42000        34.8315902192        41.8890750933        41.8992083750       118.6198736875         0.0004707138         0.0002872740
43000        38.0548487140        31.6766826129        35.2098006336       104.9413319604         0.0004067493         0.0003039861
44000        46.5380014278        31.4483278645        32.8738343224       110.8601636148         0.0004199249         0.0003158486
45000        39.6861897719        38.6788647348        27.2835081851       105.6485626918         0.0003912910         0.0003272231
46000        37.4109351406        36.5444038042        21.9536545703        95.9089935151         0.0003474964         0.0003316133
47000        47.0663030181        37.3838033080        24.6403088903       109.0904152164         0.0003868454         0.0003350833
48000        47.0721197128        48.7055390686        23.7252591479       119.5029179293         0.0004149407         0.0003436101
49000        52.1789589881        55.7980068240        24.7408388403       132.7178046523         0.0004514211         0.0003535135
50000        49.6632250168        55.2909895491        24.9411951911       129.8954097570         0.0004329847         0.0003646974
