# Time-averaged data for fix msdout
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4] v_twopoint v_fitslope
0         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000 1666666666666666496.0000000000
1000         1.5853676318         1.6373491120         1.7257464033         4.9484631471         0.0008247439         0.0009077219
2000         2.9368098227         2.3180559425         2.5949679990         7.8498337642         0.0006541528         0.0006777845
3000         4.0159831546         2.6254286924         3.4624144522        10.1038262993         0.0005613237         0.0005458692
4000         4.1679550453         2.9328549459         4.2085933833        11.3094033745         0.0004712251         0.0004534823
5000         4.1191864094         3.4486872861         4.3974631403        11.9653368358         0.0003988446         0.0003773186
6000         4.1301939986         3.8727491650         4.2357161692        12.2386593329         0.0003399628         0.0003052491
7000         5.3763092199         3.8738361305         4.9361255829        14.1862709333         0.0003377684         0.0002671372
8000         5.6919761911         4.5147826658         5.6010765432        15.8078354002         0.0003293299         0.0002599274
9000         6.1522506886         4.7727968717         5.7432375758        16.6682851360         0.0003086719         0.0002506691
10000         5.9334912596         4.7736146675         6.3236690895        17.0307750165         0.0002838463         0.0002386866
11000         6.9534900523         5.8434499133         6.4413784230        19.2383183886         0.0002914897         0.0002302420
12000         6.3480057759         6.4345670526         6.7489234753        19.5314963038         0.0002712708         0.0002244570
13000         7.6974989110         7.0932228630         6.5641420178        21.3548637918         0.0002737803         0.0002189571
14000         9.2357590132         8.0834763396         6.8834260638        24.2026614166         0.0002881269         0.0002193898
15000        10.6027794499         8.5414910616         7.3298058162        26.4740763276         0.0002941564         0.0002264621
16000        10.5883925697         9.8270969087         7.1686003530        27.5840898314         0.0002873343         0.0002321540
17000        11.7897222595        10.7725687713         8.0102442509        30.5725352817         0.0002997307         0.0002377021
18000        11.1626980439        11.4045576089         7.9249288670        30.4921845197         0.0002823350         0.0002413363
19000        11.3674483031        13.1473098940         8.7535160130        33.2682742101         0.0002918270         0.0002444099
20000        10.7094068184        12.5356374221         7.8643133078        31.1093575483         0.0002592446         0.0002446598
21000        11.3641071043        12.8705025809         8.3873638949        32.6219735802         0.0002589046         0.0002395033
22000        11.7465567452        13.8503006362         8.1314700723        33.7283274538         0.0002555176         0.0002364325
23000        13.6715399067        13.6464302875         8.7402573640        36.0582275582         0.0002612915         0.0002334834
24000        14.1390237006        14.1950690151         9.1243003582        37.4583930739         0.0002601277         0.0002327952
25000        13.9979938009        13.7411823652         9.7330195220        37.4721956881         0.0002498146         0.0002310003
26000        14.2608814841        13.5835806326        11.0614800375        38.9059421542         0.0002493971         0.0002286028
27000        14.0779131442        12.8288565736        10.9053202830        37.8120900008         0.0002334080         0.0002248711
28000        16.2312086133        14.6045780514        12.7486254562        43.5844121209         0.0002594310         0.0002230968
29000        15.8639145326        15.5781759305        14.1531594673        45.5952499303         0.0002620417         0.0002254502
30000        16.9445847705        17.1396204608        15.2989012468        49.3831064780         0.0002743506         0.0002283161
31000        16.5792438301        16.2066972395        16.4848056915        49.2707467611         0.0002648965         0.0002309157
32000        18.0038147289        17.0875951883        18.3488030492        53.4402129664         0.0002783344         0.0002348162
33000        18.2509975136        18.7681029649        17.7532541489        54.7723546274         0.0002766281         0.0002392397
34000        16.2686741215        18.7249473336        18.2818477716        53.2754692267         0.0002611543         0.0002401635
