# Time-averaged data for fix msdout
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4] v_twopoint v_fitslope
0         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000 1666666666666666496.0000000000
1000         2.4265482114         2.1888305356         2.2301339580         6.8455127050         0.0011409188         0.0012014175
2000         4.9733927737         4.3699923475         4.3004466376        13.6438317588         0.0011369860         0.0011927662
3000         7.1826125137         5.5340480796         6.6740787533        19.3907393465         0.0010772633         0.0011219851
4000         8.7988092224         6.4853419005         8.7957147885        24.0798659114         0.0010033277         0.0010395827
5000        10.0671349060         8.2779810829        11.1549344213        29.5000504102         0.0009833350         0.0009774688
6000        12.5982210100         9.3527630801        12.9457959015        34.8967799916         0.0009693550         0.0009538374
7000        14.4204252567        10.4487695035        14.8868104548        39.7560052151         0.0009465716         0.0009336382
8000        16.3404400145        11.8219958573        16.6555020224        44.8179378942         0.0009337070         0.0009148980
9000        18.6610759015        14.2004038531        18.6238566902        51.4853364448         0.0009534322         0.0009152655
10000        21.3362409231        15.6903204569        19.4830957019        56.5096570819         0.0009418276         0.0009133684
11000        23.1359713935        16.9013192219        20.1732767257        60.2105673411         0.0009122813         0.0009065768
12000        22.9080213606        17.9688773204        21.8394349359        62.7163336170         0.0008710602         0.0008859394
13000        23.6953290139        18.5712312677        23.1609334473        65.4274937290         0.0008388140         0.0008620187
14000        24.7505528577        19.1591582629        23.1641270773        67.0738381979         0.0007984981         0.0008282464
15000        26.4010219718        21.5220024830        23.2465771057        71.1696015605         0.0007907734         0.0007974385
16000        27.9292834681        23.6680668864        24.2181690391        75.8155193937         0.0007897450         0.0007775095
17000        30.4533049970        24.8034036467        25.6226989775        80.8794076212         0.0007929354         0.0007633459
18000        31.8006306865        26.2830367900        28.0237749068        86.1074423833         0.0007972911         0.0007563388
19000        34.5848673445        25.4384494795        28.7890298092        88.8123466333         0.0007790557         0.0007481030
20000        36.0047230949        27.7676339343        29.9369420179        93.7092990471         0.0007809108         0.0007423638
