# Time-averaged data for fix msdout
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4] v_twopoint v_fitslope
0         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000 1666666666666666496.0000000000
1000         2.5560675765         2.9396489237         2.5633312902         8.0590477904         0.0013431746         0.0014253291
2000         4.7142132098         5.7404403738         4.6169238445        15.0715774281         0.0012559648         0.0013376846
3000         7.1429084479         7.6036473485         6.5179497940        21.2645055904         0.0011813614         0.0012269438
4000         8.8357119608         8.9678169719         7.5201174360        25.3236463687         0.0010551519         0.0011067930
5000        10.4945709600        10.9104493593         9.1296890807        30.5347094000         0.0010178236         0.0010114544
6000        12.9378798417        14.5730980032        11.2842519477        38.7952297925         0.0010776453         0.0009979883
7000        13.4297837655        17.6982439377        13.7352887894        44.8633164927         0.0010681742         0.0010156750
8000        14.7858283111        20.0521280003        15.1740276546        50.0119839659         0.0010419163         0.0010173542
9000        17.1363153794        21.5819271245        18.0101406403        56.7283831442         0.0010505256         0.0010170586
10000        17.8765186663        22.5498499038        19.7248372431        60.1512058133         0.0010025201         0.0010039594
11000        17.7531616788        22.9410992472        21.6089016743        62.3031626003         0.0009439873         0.0009708421
12000        20.0130170281        23.9093983903        21.8771138312        65.7995292496         0.0009138824         0.0009362977
13000        21.3384924478        25.4079346263        22.7260167699        69.4724438441         0.0008906724         0.0009027835
14000        22.5943998033        26.2924827892        25.1941098997        74.0809924922         0.0008819166         0.0008738661
15000        24.0261869634        27.4643771543        25.9973580416        77.4879221593         0.0008609769         0.0008520557
16000        25.2165361345        28.3554566935        27.6179764279        81.1899692559         0.0008457288         0.0008327375
17000        26.9764700756        30.9353725222        29.3005295590        87.2123721568         0.0008550233         0.0008174839
18000        28.0318163645        32.5007583480        30.0078703194        90.5404450320         0.0008383375         0.0008079256
19000        31.7526639588        32.2313195725        30.0551082104        94.0390917417         0.0008249043         0.0007964057
20000        33.4789412833        32.5577571502        32.2199488907        98.2566473242         0.0008188054         0.0007862954
21000        33.5976807026        33.4494405245        32.7470398114        99.7941610384         0.0007920172         0.0007750557
22000        33.5997294532        36.2818137553        35.0678156444       104.9493588529         0.0007950709         0.0007628271
23000        37.0534327939        38.8480212155        37.7697393196       113.6711933291         0.0008237043         0.0007578058
24000        38.1421481805        42.2092421760        40.9493390655       121.3007294220         0.0008423662         0.0007614710
25000        37.7457988434        42.4920736135        44.0628739413       124.3007463982         0.0008286716         0.0007654690
26000        39.0315945955        44.5088064815        44.9435866517       128.4839877287         0.0008236153         0.0007651887
27000        39.9662106192        50.7223058115        48.1991721586       138.8876885894         0.0008573314         0.0007691268
28000        43.0880010702        54.2592353667        50.5261914408       147.8734278776         0.0008801990         0.0007787850
29000        46.1001981555        56.9490663724        52.3616942614       155.4109587892         0.0008931664         0.0007920986
30000        48.8177801457        57.6460948210        54.3312420793       160.7951170460         0.0008933062         0.0008031938
31000        49.8977090803        60.3910075170        56.1085433644       166.3972599616         0.0008946089         0.0008133899
32000        50.1015202615        63.5438738271        56.5358019816       170.1811960703         0.0008863604         0.0008219739
33000        52.1057873194        63.3140578308        58.7821787868       174.2020239370         0.0008798082         0.0008272854
34000        54.8142321391        66.4291156951        59.8698121539       181.1131599881         0.0008878096         0.0008325610
35000        60.8105116042        67.4790744346        61.0446901374       189.3342761762         0.0009015918         0.0008387911
36000        62.4432308787        67.7634973364        65.3689883339       195.5757165490         0.0009054431         0.0008458767
37000        62.6975525935        68.0366584864        67.3151891612       198.0494002411         0.0008921144         0.0008512681
38000        60.5103406413        69.6637072674        72.5229850728       202.6970329815         0.0008890221         0.0008547223
39000        62.0632404294        71.9134041898        76.4942244167       210.4708690359         0.0008994482         0.0008575550
40000        63.2635844157        74.9276271647        77.6589040992       215.8501156797         0.0008993755         0.0008620388
41000        62.6517021656        80.9333830415        81.3350702093       224.9201554164         0.0009143096         0.0008667269
42000        60.7789786798        81.9229820885        84.0596896054       226.7616503737         0.0008998478         0.0008705721
43000        64.5197214708        82.2716683080        87.8817241523       234.6731139311         0.0009095857         0.0008741752
44000        64.7994356545        82.8220924097        91.0678717351       238.6893997993         0.0009041265         0.0008780174
45000        68.0577914864        85.9624898333        94.6679197940       248.6882011137         0.0009210674         0.0008822053
46000        73.2917341206        88.1283791158        95.7522136193       257.1723268557         0.0009317838         0.0008874116
47000        76.7999273278        87.6998470327        97.2366223721       261.7363967327         0.0009281433         0.0008925872
48000        82.5536557716        91.5175320120        98.6403761192       272.7115639029         0.0009469152         0.0008980879
49000        86.4789940255        92.7793479771       103.0563507019       282.3146927046         0.0009602541         0.0009049844
50000        93.9571613831        94.0537763295       103.4499918057       291.4609295183         0.0009715364         0.0009124088
51000        94.0568481297        95.5122132042       107.4451701416       297.0142314755         0.0009706347         0.0009196927
52000        95.3595803307       101.9256112237       108.7202342158       306.0054257702         0.0009807866         0.0009272974
53000        97.0773558028       106.3723692838       107.2526004147       310.7023255012         0.0009770513         0.0009341594
54000        96.2968584788       109.6217274750       111.2252348012       317.1438207551         0.0009788390         0.0009403995
55000        95.2897828765       107.8826831779       111.0333970552       314.2058631097         0.0009521390         0.0009448158
56000        95.3025609591       106.8781618857       113.8834761245       316.0641989692         0.0009406673         0.0009467248
57000        95.6051673746       112.0251030704       114.3051197792       321.9353902241         0.0009413316         0.0009480265
58000        96.6181243965       114.1787094904       114.0954001686       324.8922340555         0.0009335984         0.0009486309
59000        98.1153209016       115.8044822820       115.9015649855       329.8213681690         0.0009316988         0.0009483263
60000        98.4504934305       113.4615587941       117.3238496982       329.2359019228         0.0009145442         0.0009474934
61000       101.5001149757       114.6506054513       118.0342802990       334.1850007260         0.0009130738         0.0009453144
62000        99.5883322281       120.5377693096       118.5395818420       338.6656833797         0.0009103916         0.0009436470
63000       101.2178972393       124.6069483384       115.5536283968       341.3784739745         0.0009031177         0.0009416665
64000       104.4209324699       126.3015317079       115.3192899109       346.0417540887         0.0009011504         0.0009393087
65000       107.3343630488       126.5264539311       113.5931800272       347.4539970070         0.0008909077         0.0009364080
66000       111.8700371787       131.3808644067       110.9527119741       354.2036135596         0.0008944536         0.0009335824
67000       111.6107589585       133.5358926366       111.5993187328       356.7459703278         0.0008874278         0.0009308458
68000       113.1344543325       140.9185337072       113.0056564527       367.0586444925         0.0008996535         0.0009287296
69000       114.4051473266       139.8382782727       115.8666617517       370.1100873510         0.0008939857         0.0009266438
70000       114.1344982693       143.3949644350       112.0644067627       369.5938694670         0.0008799854         0.0009240740
71000       114.1305890282       142.3686708406       113.9349991039       370.4342589726         0.0008695640         0.0009205261
72000       114.9767862471       146.5127541615       115.1158848236       376.6054252322         0.0008717718         0.0009168175
73000       115.5374210417       146.5183014340       117.0811185227       379.1368409984         0.0008656092         0.0009131018
74000       117.4578395356       151.9107966095       119.0529732330       388.4216093782         0.0008748234         0.0009098541
75000       118.2648755856       151.2772110190       123.4591619024       393.0012485070         0.0008733361         0.0009071018
76000       114.8733250163       152.4503332685       125.2976323835       392.6212906683         0.0008610116         0.0009039637
