# Time-averaged data for fix msdout
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4] v_twopoint v_fitslope
0         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000 1666666666666666496.0000000000
1000         1.9993217458         2.4456888358         2.0469776931         6.4919882747         0.0010819980         0.0011521613
2000         4.0246398805         4.8595350911         3.9912577589        12.8754327305         0.0010729527         0.0011076125
3000         5.7052586564         6.3713174999         5.6810860467        17.7576622029         0.0009865368         0.0010267743
4000         7.1877315094         7.8811767180         8.6634576539        23.7323658813         0.0009888486         0.0009855799
5000         8.6321650008         9.4819393353         9.5144484437        27.6285527798         0.0009209518         0.0009366111
6000         9.9739209120        10.9310451360        11.1705777178        32.0755437658         0.0008909873         0.0008932526
7000        11.4050448430        11.2243897329        12.1781593974        34.8075939733         0.0008287522         0.0008488501
8000        13.5898144408        13.5176278830        12.8432009281        39.9506432519         0.0008323051         0.0008070484
9000        15.0687730799        15.4217364336        14.7790411286        45.2695506421         0.0008383250         0.0007963562
10000        16.1273309722        17.4381166535        16.6777427272        50.2431903529         0.0008373865         0.0007868209
11000        17.1275184782        19.6150696457        17.7838488260        54.5264369499         0.0008261581         0.0007893875
12000        16.5206590379        20.6105634910        19.3182555376        56.4494780666         0.0007840205         0.0007769522
13000        18.1266675385        21.9352458868        19.1200870787        59.1820005040         0.0007587436         0.0007556074
14000        19.6168382744        22.4360433721        19.3163104562        61.3691921027         0.0007305856         0.0007333192
15000        20.9814089401        24.7107102257        18.8997952511        64.5919144169         0.0007176879         0.0007114227
16000        24.7853717100        25.9519849338        19.2381728457        69.9755294895         0.0007289118         0.0006965542
17000        28.8914929696        26.2856047020        21.0619356698        76.2390333415         0.0007474415         0.0006952028
18000        31.8441962820        26.7644294678        22.3275650899        80.9361908398         0.0007494092         0.0006945042
19000        33.9150832178        27.5069412484        25.1834076287        86.6054320949         0.0007596968         0.0006969591
20000        36.5618076782        30.1475924471        26.7940409752        93.5034411004         0.0007791953         0.0007050703
21000        39.8080330773        32.1741554779        28.7435246620       100.7257132172         0.0007994104         0.0007165397
22000        43.7182636529        34.1747829445        29.5906024060       107.4836490034         0.0008142701         0.0007305538
23000        48.6196738528        37.9647706986        32.2508487241       118.8352932756         0.0008611253         0.0007495522
24000        50.3869578412        39.4884915821        34.2684243707       124.1438737940         0.0008621102         0.0007703058
25000        54.0023613845        40.7146217093        36.9733400838       131.6903231776         0.0008779355         0.0007890372
26000        54.2412032521        42.6273515410        38.8251970404       135.6937518335         0.0008698317         0.0008050299
27000        57.3229518464        45.2322943007        42.5222192858       145.0774654330         0.0008955399         0.0008206924
28000        59.5873637517        47.1114256235        44.2164800011       150.9152693763         0.0008983052         0.0008379787
29000        59.5457492517        46.0885093045        44.3635280849       149.9977866411         0.0008620562         0.0008471725
30000        61.3205301260        46.4843061311        46.6005862075       154.4054224646         0.0008578079         0.0008515836
31000        63.5312588488        48.5157167085        48.3844358429       160.4314114002         0.0008625345         0.0008563311
32000        67.3421656126        48.3666949107        48.9925870690       164.7014475923         0.0008578200         0.0008594980
33000        67.7323437420        51.2643643432        49.9173010678       168.9140091530         0.0008531011         0.0008610869
34000        72.1640599048        52.5237979691        51.3520066809       176.0398645548         0.0008629405         0.0008630150
35000        74.5222181425        52.1362198356        51.6480810705       178.3065190486         0.0008490787         0.0008641280
36000        73.3696808038        55.1317744086        52.8802193903       181.3816746027         0.0008397300         0.0008635044
37000        75.3596998622        54.6820767373        54.3700280571       184.4118046566         0.0008306838         0.0008601902
38000        73.3946143604        57.3598145730        54.3991887029       185.1536176363         0.0008120773         0.0008564913
39000        78.1765896705        58.7600383741        56.8679316613       193.8045597058         0.0008282246         0.0008526133
40000        77.6837388339        59.8940652199        58.5756729842       196.1534770380         0.0008173062         0.0008495979
41000        80.8307684581        61.6370380594        56.8906289101       199.3584354277         0.0008104001         0.0008459495
42000        84.2500482866        61.5216723419        57.2108220761       202.9825427045         0.0008054863         0.0008411790
43000        87.8636271712        63.8405415805        60.1231734279       211.8273421796         0.0008210362         0.0008381535
44000        94.8661476630        66.3555484638        60.4984789394       221.7201750662         0.0008398491         0.0008377676
45000       100.8585403466        65.2265148628        61.9118914408       227.9969466502         0.0008444331         0.0008387756
46000       105.3943686412        67.5805541386        64.8256445133       237.8005672932         0.0008615963         0.0008405678
47000       106.5553095986        69.9095109452        67.6565188179       244.1213393617         0.0008656785         0.0008442075
48000       107.0355030725        72.5898470890        68.6554927503       248.2808429118         0.0008620863         0.0008482040
49000       106.7593169673        70.2276850846        74.0701025239       251.0571045759         0.0008539357         0.0008500279
50000       101.5833665186        74.4579903431        77.7587659112       253.8001227729         0.0008460004         0.0008511186
51000       105.3459003672        74.2344319183        80.2303649400       259.8106972255         0.0008490546         0.0008514008
52000       107.0221416411        75.8815634109        80.8843151429       263.7880201949         0.0008454744         0.0008523726
53000       111.7054704692        79.0340255439        77.6779373608       268.4174333739         0.0008440800         0.0008521850
54000       110.5454255647        82.2892104285        77.6203628557       270.4549988489         0.0008347377         0.0008514030
55000       114.8163279849        80.8914434164        80.0644783742       275.7722497755         0.0008356735         0.0008505840
56000       120.8763631849        80.6581015092        80.4889140545       282.0233787486         0.0008393553         0.0008496868
57000       116.7242399715        82.3981441490        80.8684440757       279.9908281962         0.0008186866         0.0008484646
58000       120.5409256379        82.8379720361        81.2065487863       284.5854464603         0.0008177743         0.0008458414
59000       123.5615813669        83.9255988163        82.0255600376       289.5127402208         0.0008178326         0.0008432149
60000       130.2638581558        90.7098804486        83.8708616590       304.8446002634         0.0008467906         0.0008425073
61000       130.7701806040        88.4792229137        85.7530591497       305.0024626674         0.0008333401         0.0008424223
62000       129.6975640101        89.7524633839        85.4103610382       304.8603884322         0.0008195172         0.0008412019
63000       128.9983801457        88.4720380253        87.4270585436       304.8974767146         0.0008066071         0.0008391225
64000       130.8749324066        89.9336344753        89.9214928194       310.7300597013         0.0008091929         0.0008365935
65000       128.9568672087        92.3722581860        95.2359896289       316.5651150236         0.0008117054         0.0008343427
66000       132.1201690411        93.7168684711        96.7160765606       322.5531140729         0.0008145281         0.0008324948
67000       136.7695782391        94.6055055601        95.4174002178       326.7924840170         0.0008129166         0.0008306770
68000       138.3244690531        95.7111903369        97.0564748661       331.0921342561         0.0008115003         0.0008286574
69000       145.8673566097       101.0173056652        94.7276302666       341.6122925416         0.0008251505         0.0008273695
70000       151.5115952348       103.1247890213        96.7444784178       351.3808626739         0.0008366211         0.0008273734
71000       156.1981634159       109.5079529991        98.4357334457       364.1418498607         0.0008547931         0.0008287643
72000       161.7413560748       111.3610058799        97.8334473491       370.9358093039         0.0008586477         0.0008310493
73000       162.9924094149       108.9749882531        96.4373664881       368.4047641560         0.0008411068         0.0008323964
74000       168.2633625706       107.2741783734        99.6160302074       375.1535711514         0.0008449405         0.0008328793
75000       168.8287169290       111.6509519830       103.7926332716       384.2723021836         0.0008539384         0.0008341000
76000       176.8923807257       115.1891035485       102.3140631146       394.3955473888         0.0008649025         0.0008362094
77000       174.3856364946       114.6933958260       102.8972656923       391.9762980129         0.0008484335         0.0008379599
78000       171.0005754615       116.7944311329       104.1341228581       391.9291294525         0.0008374554         0.0008385976
79000       174.0657433496       116.3260655948       105.4874318478       395.8792407922         0.0008351883         0.0008386194
80000       177.1967831697       117.2782139648       104.4635278635       398.9385249981         0.0008311219         0.0008382887
81000       177.0724300526       127.2712220439       103.9777031733       408.3213552698         0.0008401674         0.0008380367
82000       183.3210285743       126.2210743711       106.8090956818       416.3511986272         0.0008462423         0.0008386415
83000       184.5987114710       131.2449830955       111.0587552300       426.9024497965         0.0008572338         0.0008398684
84000       181.6131884947       129.7966168233       115.9462169787       427.3560222966         0.0008479286         0.0008410504
85000       180.8587855239       131.3679465763       115.7910088265       428.0177409267         0.0008392505         0.0008413104
86000       186.9557970272       134.1860069690       116.7855904069       437.9273944030         0.0008486965         0.0008418397
87000       184.7942445982       134.3001688209       115.0526368907       434.1470503099         0.0008316993         0.0008421292
88000       184.4108988450       132.9008574252       118.1337597526       435.4455160228         0.0008247074         0.0008413409
89000       189.2747832965       133.7898077640       118.9216300048       441.9862210652         0.0008276896         0.0008406025
90000       191.9005393910       135.6718749528       119.2252975673       446.7977119111         0.0008274032         0.0008396884
91000       189.4472000642       136.1402030671       123.4579252665       449.0453283978         0.0008224273         0.0008389394
92000       187.7939079697       141.8694871039       126.5598177721       456.2232128456         0.0008264913         0.0008383874
93000       190.4824809427       142.9882519861       130.5548966025       464.0256295312         0.0008315871         0.0008377338
94000       198.9804322933       147.0232849390       133.6588950442       479.6626122764         0.0008504656         0.0008379581
95000       200.4952413793       146.6701803467       136.0386282534       483.2040499794         0.0008477264         0.0008385990
96000       205.7425151840       145.7721894744       138.8049144456       490.3196191039         0.0008512493         0.0008391542
97000       211.0573586492       146.6170167385       135.7448759399       493.4192513276         0.0008477994         0.0008397709
98000       216.9864538385       142.3138049090       137.6996019760       496.9998607234         0.0008452379         0.0008403349
99000       216.5440137174       148.8613583122       138.1691059970       503.5744780265         0.0008477685         0.0008410619
100000       221.3473750146       149.2276346816       136.9807195951       507.5557292912         0.0008459262         0.0008415505
101000       219.6401716908       157.3328826411       137.9636768479       514.9367311798         0.0008497306         0.0008421476
102000       225.2438646337       156.7464182423       141.3847561026       523.3750389786         0.0008551880         0.0008428767
103000       227.6273662181       162.2592178850       140.2277965231       530.1143806261         0.0008577903         0.0008435553
104000       230.0737911854       165.1216455941       143.2254459282       538.4208827078         0.0008628540         0.0008446724
105000       233.1291223790       168.2221747444       142.4396236150       543.7909207383         0.0008631602         0.0008458658
106000       230.4665370741       167.5580361220       145.7850887630       543.8096619590         0.0008550466         0.0008468779
107000       230.1913002216       170.1813128328       144.1696241794       544.5422372338         0.0008481966         0.0008473508
108000       233.1211838606       170.5704839282       148.8635821520       552.5552499408         0.0008527087         0.0008475703
109000       231.5669276370       173.4392682768       148.6807437216       553.6869396354         0.0008466161         0.0008479448
110000       229.1993218978       171.2762650078       148.4505475974       548.9261345030         0.0008317063         0.0008476135
111000       227.1124566271       174.8514341148       149.7940941530       551.7579848950         0.0008284654         0.0008470122
112000       228.2016035236       172.8723152606       154.6034205693       555.6773393535         0.0008269008         0.0008461484
113000       229.9585765635       178.0467470107       154.2037376644       562.2090612386         0.0008292169         0.0008453977
114000       233.2127943215       173.6715748065       158.8971417594       565.7815108875         0.0008271660         0.0008447422
115000       234.2540027446       182.9395333541       159.0734675212       576.2670036199         0.0008351696         0.0008440651
116000       235.0174205349       186.0785986131       157.6958272716       578.7918464196         0.0008315975         0.0008438744
117000       235.1591106365       185.1946898138       162.1686022234       582.5224026738         0.0008298040         0.0008434585
118000       241.8709898479       190.7752788134       162.4111881087       595.0574567699         0.0008404766         0.0008431314
119000       246.8277961904       196.1005652676       163.2378582490       606.1662197070         0.0008489723         0.0008434211
120000       249.4007808320       198.0104902987       165.1522929627       612.5635640934         0.0008507827         0.0008437588
121000       253.6749138953       200.3981990803       164.4627251727       618.5358381483         0.0008519777         0.0008441287
122000       259.2821839708       210.7182720700       162.1693872136       632.1698432543         0.0008636200         0.0008449132
123000       253.9254109445       211.7393483012       161.4297000311       627.0944592769         0.0008497215         0.0008455820
124000       255.6284237726       211.4615990502       159.2003766088       626.2903994315         0.0008417882         0.0008456573
125000       260.9840804553       209.4643434673       166.1292651741       636.5776890967         0.0008487703         0.0008457508
126000       258.2607032380       214.2670320831       169.5950868969       642.1228222180         0.0008493688         0.0008461122
127000       257.4554060375       210.4248958042       173.1881799238       641.0684817655         0.0008412972         0.0008461904
128000       262.7082929434       206.2664116745       172.4718627618       641.4465673797         0.0008352169         0.0008460826
129000       261.6453545621       210.1914350888       173.2179948206       645.0547844715         0.0008334041         0.0008457695
130000       272.6733602288       210.6806932437       173.9383478844       657.2924013569         0.0008426826         0.0008457283
131000       272.1409563784       222.3593157890       170.1158934860       664.6161656534         0.0008455676         0.0008458701
132000       269.6649780113       224.1902637805       177.3669022114       671.2221440031         0.0008475027         0.0008459606
133000       273.5927958194       226.2274185599       180.3687095109       680.1889238902         0.0008523671         0.0008460356
134000       275.8596016657       230.5459199390       178.6529493255       685.0584709302         0.0008520628         0.0008464328
135000       290.5989852353       227.5499293766       181.5182031338       699.6671177457         0.0008637866         0.0008470258
136000       287.0218975365       234.5539797869       184.1518456122       705.7277229356         0.0008648624         0.0008478388
137000       281.2763302118       237.9488054297       188.5633979938       707.7885336352         0.0008610566         0.0008485257
138000       286.1441866131       241.2960136737       187.9373421115       715.3775423983         0.0008639825         0.0008493143
139000       284.9390125776       242.2020865790       194.4445453649       721.5856445215         0.0008652106         0.0008502328
140000       285.7667383931       250.4528244807       196.0675678964       732.2871307702         0.0008717704         0.0008513178
141000       288.7971370239       246.9383854851       191.6844913239       727.4200138329         0.0008598345         0.0008519340
142000       292.4525376835       248.9889405483       189.4753139198       730.9167921515         0.0008578836         0.0008524588
143000       285.1208704780       259.6404401450       188.8717752411       733.6330858641         0.0008550502         0.0008529358
144000       286.4510566439       252.8015321041       190.1232717557       729.3758605037         0.0008441850         0.0008530213
145000       285.9156608658       249.7439301360       195.9698398989       731.6294309006         0.0008409534         0.0008528471
146000       291.7139729863       258.3225364207       195.8326879338       745.8691973408         0.0008514489         0.0008527670
147000       291.4461986585       253.3984676405       202.9233052072       747.7679715063         0.0008478095         0.0008527498
148000       291.2515398968       256.4572728660       202.4176426419       750.1264554047         0.0008447370         0.0008526324
149000       290.0644123680       259.1002152070       206.3792160717       755.5438436468         0.0008451273         0.0008525819
150000       290.2096866019       265.0744738420       208.4152775656       763.6994380095         0.0008485549         0.0008525451
151000       297.7851146971       257.5442503459       205.6790930225       761.0084580655         0.0008399652         0.0008524172
152000       299.6013524030       261.8959078497       211.2141775065       772.7114377592         0.0008472713         0.0008522424
153000       297.4420511206       257.5376210017       212.8196195720       767.7992916942         0.0008363827         0.0008520622
154000       299.3912079814       260.7251155707       210.1984652501       770.3147888022         0.0008336740         0.0008515531
155000       306.3168272583       260.5478819652       204.7510572597       771.6157664832         0.0008296944         0.0008508560
156000       306.3508613962       263.0826368245       208.5180359867       777.9515342074         0.0008311448         0.0008502418
157000       317.5668050605       256.3865574602       209.5267410868       783.4801036075         0.0008317199         0.0008496155
158000       310.7085886721       261.9429612857       215.5989127552       788.2504627130         0.0008314878         0.0008490179
159000       311.2495345808       262.0367762274       216.2103369930       789.4966478012         0.0008275646         0.0008485331
