# Time-averaged data for fix msdout
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4] v_twopoint v_fitslope
0         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000 1666666666666666496.0000000000
1000         2.5440892902         2.7283317814         2.6569988653         7.9294199368         0.0013215700         0.0013913531
2000         4.4443129175         5.8498327262         5.2557874353        15.5499330790         0.0012958278         0.0013864367
3000         5.4406359513         8.3138526796         8.0443607413        21.7988493722         0.0012110472         0.0012667599
4000         6.1395250864         9.5019008787         9.7969235340        25.4383494991         0.0010599312         0.0011272546
5000         7.2223443546        11.3870810025        11.9415792355        30.5510045926         0.0010183668         0.0010163477
6000         7.5483022267        14.2543105327        13.6696182445        35.4722310040         0.0009853397         0.0009607236
7000         9.4193056056        16.7182187238        14.8107606981        40.9482850275         0.0009749592         0.0009227393
8000        12.0020685388        19.3036313187        16.3295392507        47.6352391082         0.0009924008         0.0009145737
9000        14.1538950850        23.1113657984        17.6062009247        54.8714618081         0.0010161382         0.0009296952
10000        17.3555778944        26.7653023912        19.1259046556        63.2467849412         0.0010541131         0.0009595135
11000        19.8205336403        29.7874743311        20.4822473717        70.0902553431         0.0010619736         0.0009898705
12000        22.3766152294        31.6278955300        22.3293967950        76.3339075545         0.0010601932         0.0010115393
13000        23.3621512066        29.9331385903        23.2944573994        76.5897471963         0.0009819198         0.0010099370
14000        24.6970169475        31.9048793229        24.4968218134        81.0987180838         0.0009654609         0.0009849850
15000        25.1994401213        32.1701702945        26.1807155968        83.5503260127         0.0009283370         0.0009642367
16000        26.0819397405        33.4069288417        27.0596630385        86.5485316207         0.0009015472         0.0009369287
17000        27.0206636908        34.3000796334        27.3897496444        88.7104929686         0.0008697107         0.0009100633
18000        28.0328123042        34.8534536834        28.0341483560        90.9204143436         0.0008418557         0.0008791166
19000        30.2558534733        34.6536765078        28.4513802882        93.3609102692         0.0008189554         0.0008513284
20000        31.3619507758        38.0129648764        31.5531054544       100.9280211065         0.0008410668         0.0008304860
21000        34.6359584014        40.0064809553        31.6319228156       106.2743621723         0.0008434473         0.0008167317
22000        36.0143005820        42.3582538641        34.6790597356       113.0516141816         0.0008564516         0.0008106112
23000        35.4543499413        42.6789849026        36.2546750975       114.3880099414         0.0008288986         0.0008048053
24000        37.7660819670        41.9640719016        39.0596554482       118.7898093168         0.0008249292         0.0007955096
25000        38.9588527018        42.6175074491        38.2258208990       119.8021810499         0.0007986812         0.0007858077
26000        40.0445256828        44.6536154500        36.9410871833       121.6392283161         0.0007797386         0.0007741800
27000        39.7521526629        46.8008442022        37.3392713886       123.8922682537         0.0007647671         0.0007601419
28000        39.4264080732        46.0299589152        38.3475688300       123.8039358185         0.0007369282         0.0007464788
29000        41.3004181317        45.8858527081        38.6501504268       125.8364212666         0.0007231978         0.0007297895
30000        43.4547683668        45.1159886360        39.2124557530       127.7832127558         0.0007099067         0.0007141363
31000        45.0235146206        44.7330033023        43.6485053968       133.4050233197         0.0007172313         0.0007005912
32000        45.4704428993        46.4325507643        45.3162965736       137.2192902373         0.0007146838         0.0006903990
33000        47.2528180134        52.1567026597        46.4135587071       145.8230793801         0.0007364802         0.0006832748
34000        47.5820259412        52.7311434665        47.0079474493       147.3211168570         0.0007221623         0.0006786639
35000        50.9502794562        52.4407797698        48.1147215823       151.5057808082         0.0007214561         0.0006725602
36000        51.6573625087        53.2976546316        47.8758322978       152.8308494381         0.0007075502         0.0006669781
37000        52.2145015054        55.2699612070        48.9125832509       156.3970459633         0.0007044912         0.0006610479
38000        53.1942880219        56.4354865764        50.5811287381       160.2109033364         0.0007026794         0.0006560945
39000        54.8585457509        57.5979748569        54.5137891079       166.9703097157         0.0007135483         0.0006528266
40000        57.1945676885        59.5110000106        56.1536153932       172.8591830924         0.0007202466         0.0006521149
41000        59.6457053611        58.8093960765        56.3506741988       174.8057756365         0.0007105926         0.0006512862
42000        58.6220798853        59.1819605417        61.5154681649       179.3195085919         0.0007115854         0.0006499470
43000        64.7480840114        60.6197839991        63.4005932538       188.7684612643         0.0007316607         0.0006508336
44000        66.6911738623        63.2493162747        62.6350977286       192.5755878656         0.0007294530         0.0006521854
45000        67.6761976519        63.6249025138        63.6234041681       194.9245043337         0.0007219426         0.0006537455
46000        68.1467853538        64.9920970720        64.4697867392       197.6086691651         0.0007159734         0.0006539960
47000        65.8243535712        67.1566344570        66.4538767485       199.4348647767         0.0007072158         0.0006539976
48000        67.9749791009        64.0685673693        68.7172295480       200.7607760182         0.0006970860         0.0006524961
49000        67.7505276039        63.5900381214        67.9330659847       199.2736317100         0.0006778015         0.0006502924
50000        69.5568383988        66.1102483784        70.5141154404       206.1812022176         0.0006872707         0.0006472565
51000        68.6676412024        68.8459521265        71.2639108248       208.7775041536         0.0006822794         0.0006451824
52000        70.6811825598        70.5643188108        72.4355102896       213.6810116601         0.0006848750         0.0006426613
53000        72.4832562581        72.7584564727        72.2554550431       217.4971677740         0.0006839534         0.0006406393
54000        73.6794613061        75.0766960941        75.6538796827       224.4100370829         0.0006926236         0.0006396968
55000        73.4414911305        75.0667005374        77.1976382471       225.7058299150         0.0006839571         0.0006387561
56000        74.4375093674        74.7970650140        78.8455415453       228.0801159267         0.0006788099         0.0006371420
57000        75.8543158899        74.8981474496        80.1538037778       230.9062671174         0.0006751645         0.0006353918
58000        77.4171498515        71.3225531750        80.1625498217       228.9022528482         0.0006577651         0.0006329300
59000        76.6586987625        71.6049278856        83.1153804813       231.3790071294         0.0006536130         0.0006294385
60000        78.9273934016        70.5337555621        84.8413993489       234.3025483126         0.0006508404         0.0006263805
61000        77.7466809886        70.9247855849        86.4492589079       235.1207254815         0.0006424064         0.0006232203
