140.625 56.1394 13.1824 39.981 2.97598 (count: 310)
156.25 61.0741 13.6623 44.3861 3.02583 (count: 309)
171.875 66.4143 14.5658 48.5417 3.30677 (count: 308)
187.5 70.7094 14.7132 52.6211 3.37511 (count: 307)
203.125 75.3491 14.9261 56.9308 3.49216 (count: 306)
218.75 79.8512 15.2379 61.0007 3.61257 (count: 305)
234.375 83.2962 15.6474 63.8096 3.83919 (count: 304)
250 87.0185 15.7822 67.1862 4.0501 (count: 303)
265.625 89.0088 15.6698 69.2016 4.13741 (count: 302)
281.25 91.5192 15.9722 71.3279 4.2191 (count: 301)
296.875 94.3208 16.7441 73.0489 4.52787 (count: 300)
312.5 95.758 16.8732 74.3894 4.49547 (count: 299)
328.125 97.6351 16.8617 76.1028 4.67058 (count: 298)
343.75 98.6419 16.2015 77.8657 4.57471 (count: 297)
359.375 102.234 16.281 81.1457 4.8074 (count: 296)
375 104.75 15.7266 84.1431 4.8806 (count: 295)
390.625 96.7402 17.2812 76.4126 3.04644 (count: 11)
781.25 224.843 22.8782 197.399 4.56628 (count: 10)
1171.88 290.916 7.87693 280.415 2.62425 (count: 9)
1562.5 289.904 12.4446 274.684 2.77567 (count: 8)
1953.12 269.052 22.3861 243.678 2.98772 (count: 7)
2343.75 251.677 9.04671 240.41 2.22086 (count: 6)
2734.38 230.311 6.5591 220.712 3.03973 (count: 5)
3125 128.193 11.9266 113.581 2.68606 (count: 4)
3515.62 64.0037 15.5966 46.0393 2.36778 (count: 3)
3906.25 41.9935 1.34999 39.3066 1.33693 (count: 2)
4296.88 4.31534 0.240692 1.32653 2.74812 (count: 1)
